FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,CUA,CUT,FAC,FAR,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAG,SAC,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
05/01/23,10,0.35,0.91,0.58,1.53,0.98,0.74,1.51,0.3,1.16,0.95,0.99,1.21,0.24,1.08,-99,1.48,1.46,0.8,0.58,0.31,0.66,-99,0.75,0.74,-99,-99,0.7,1.23,-99,0.92,0.64,0.41,-99
05/01/23,11,0.25,0.95,0.45,0.7,0.44,0.87,1.03,0.33,0.51,0.47,1.08,0.49,0.29,0.8,-99,1.67,0.87,0.6,0.24,0.45,0.44,-99,0.36,0.41,-99,-99,0.43,0.92,-99,0.76,0.88,0.25,-99
05/01/23,12,0.24,0.7,0.46,0.52,0.41,0.83,0.47,0.37,0.33,0.44,0.83,0.43,0.2,0.31,-99,1.52,0.7,0.5,0.26,0.31,0.89,-99,0.29,0.59,-99,-99,0.38,0.42,-99,0.76,0.93,0.24,-99
05/01/23,13,0.1,0.5,0.37,0.45,0.42,0.65,0.48,0.21,0.19,0.23,0.22,0.42,0.18,-99,-99,0.61,0.56,0.4,0.26,0.48,0.67,-99,0.24,0.84,-99,-99,0.51,0.26,-99,0.25,0.51,0.18,-99
05/01/23,14,0.08,0.54,0.3,0.46,0.22,0.51,0.63,0.28,0.13,0.33,0.13,0.36,0.21,0.12,-99,0.4,0.27,0.5,0.08,0.67,0.16,-99,0.16,0.31,-99,-99,0.47,0.17,-99,0.17,0.19,0.14,-99
05/01/23,15,0.08,0.6,0.27,0.27,0.12,0.44,0.57,0.38,0.12,0.26,0.07,0.14,0.25,0.11,-99,0.27,0.29,0.3,0.01,0.58,0.13,-99,0.04,0.18,-99,-99,0.27,0.19,-99,0.06,0.14,0.13,-99
05/01/23,16,0.07,0.49,0.25,0.23,0.07,0.41,0.41,0.39,0.12,0.21,0.03,0.12,0.34,0.09,-99,0.33,0.43,0.2,0.01,0.49,0.12,-99,0.04,0.1,-99,-99,0.11,0.23,-99,0.04,0.09,0.09,-99
05/01/23,17,0.1,0.46,0.27,0.15,0.1,0.35,0.51,0.31,0.16,0.21,0.03,0.1,0.38,0.08,-99,0.48,0.24,0.2,0,0.34,0.08,-99,0.2,0.21,-99,-99,-99,0.19,-99,0.01,0.09,0.16,-99
05/01/23,18,0.18,0.46,0.31,0.19,0.17,0.3,0.68,0.33,0.19,0.32,0.11,0.13,0.32,0.27,-99,0.35,0.33,0.3,0.01,0.33,0.33,-99,0.18,0.22,-99,-99,0.11,0.34,-99,0.08,0.17,0.27,-99
05/01/23,19,0.34,0.53,0.32,0.3,0.24,0.27,0.61,0.38,0.24,0.33,0.28,0.17,0.32,0.35,-99,0.44,0.68,0.3,0.15,0.55,0.48,-99,0.25,0.45,-99,-99,0.16,0.3,-99,0.2,0.33,0.29,-99
05/01/23,20,0.34,0.46,0.36,0.28,0.32,0.28,0.74,0.36,0.58,0.27,0.24,0.24,0.28,0.32,-99,0.66,0.7,0.3,0.21,0.41,0.51,-99,0.24,0.54,-99,-99,0.28,0.35,-99,0.18,0.31,0.23,-99
05/01/23,21,0.21,0.39,0.54,0.29,0.32,0.26,0.63,0.38,0.52,0.25,0.26,0.26,0.24,0.24,-99,1.05,0.54,0.3,0.15,0.42,0.44,-99,0.25,0.49,-99,-99,0.31,0.38,-99,0.17,0.44,0.22,-99
05/01/23,22,0.21,0.34,0.55,0.28,0.24,0.25,0.51,0.3,0.36,0.22,0.28,0.29,0.17,0.21,-99,0.8,0.36,0.3,0.16,0.4,0.51,-99,0.2,0.52,-99,-99,0.28,0.33,-99,0.12,0.21,0.24,-99
05/01/23,23,0.14,0.27,0.44,0.26,0.28,0.24,0.48,0.26,0.3,0.18,0.32,0.21,0.11,0.18,-99,0.58,0.36,0.3,0.2,0.36,0.49,-99,0.22,0.55,-99,-99,0.27,0.23,-99,0.13,0.26,0.25,-99
05/01/23,24,0.14,0.35,0.68,0.19,0.31,0.23,0.87,0.32,0.18,0.22,0.24,0.2,0.12,0.18,-99,0.49,0.31,0.3,0.24,0.33,0.31,-99,0.17,0.45,-99,-99,0.19,0.22,-99,0.07,0.24,0.21,-99
06/01/23,1,0.23,0.49,0.72,0.16,0.22,0.21,0.96,0.41,0.08,0.26,0.2,0.17,0.18,0.19,-99,0.43,0.36,0.3,0.44,0.26,0.25,-99,0.14,0.39,-99,-99,0.13,0.26,-99,0.04,0.22,0.15,-99
06/01/23,2,0.27,0.36,0.35,0.18,0.28,0.21,0.97,0.24,0.1,0.42,0.24,0.18,0.17,0.13,-99,0.29,0.39,0.4,0.42,0.22,0.21,-99,0.07,0.34,-99,-99,0.2,0.19,-99,0.09,0.35,0.15,-99
06/01/23,3,0.26,0.3,0.25,0.22,0.28,0.22,0.83,0.35,0.19,0.27,0.25,0.17,0.09,0.31,-99,0.21,0.34,0.4,0.63,0.16,0.23,-99,0.06,0.28,-99,-99,0.1,0.19,-99,0.24,0.36,0.13,-99
06/01/23,4,0.25,0.24,0.32,0.35,0.3,0.23,0.64,0.15,0.08,0.35,0.3,0.26,0.08,0.49,-99,0.24,0.59,0.5,0.5,0.11,0.17,-99,0.25,0.31,-99,-99,0.03,0.23,-99,0.18,0.37,0.22,-99
06/01/23,5,0.2,0.12,0.39,0.43,0.41,0.28,0.54,0.2,0.06,0.29,0.43,0.32,0.1,0.6,-99,0.41,0.53,0.6,0.65,0.1,0.14,-99,0.4,0.47,-99,-99,0.11,0.13,-99,0.19,0.36,0.37,-99
06/01/23,6,0.34,0.06,0.38,0.62,0.46,0.27,1.03,0.22,0.09,0.29,0.47,0.52,0.1,0.62,-99,0.53,0.81,0.8,0.79,0.12,0.27,-99,0.47,0.63,-99,-99,0.19,0.26,-99,0.21,0.26,0.33,-99
06/01/23,7,0.45,0.09,0.87,0.77,0.51,0.28,1.4,0.43,0.18,0.59,0.42,0.82,0.09,1.15,-99,1.1,1.24,1,0.96,0.15,0.88,-99,1.03,0.94,-99,-99,0.22,0.53,-99,0.52,0.75,0.43,-99
06/01/23,8,0.82,0.1,1.52,0.92,1.24,0.42,1.21,0.76,0.41,1.15,0.73,1.13,0.09,1.27,-99,1.96,1.45,1.1,1.92,0.16,1.39,-99,1.26,1.37,-99,-99,0.62,0.86,-99,0.95,1.03,1.08,-99
06/01/23,9,0.66,0.29,1.29,0.99,1.45,0.66,1.6,1.01,0.58,1.25,0.75,1.29,0.1,1.05,-99,1.4,1.26,1.1,1.93,0.21,1.33,-99,1.01,1.51,-99,-99,0.66,1.24,-99,0.73,1.11,1.6,-99
06/01/23,10,0.51,0.61,1.06,0.99,1.12,0.83,1.05,0.93,0.58,1.16,0.41,1,0.19,0.72,-99,1,0.97,1,0.61,0.21,0.82,-99,0.69,1.49,-99,-99,0.32,1.27,-99,0.34,1.02,1.05,-99
06/01/23,11,0.33,0.74,0.98,1.03,0.97,0.79,0.71,0.72,0.49,0.91,0.27,1.03,0.16,0.64,-99,1.49,0.92,0.9,0.3,0.24,0.6,-99,0.53,1.07,-99,-99,0.17,1.26,-99,0.3,0.54,0.47,-99
06/01/23,12,0.3,0.7,-99,0.83,0.76,0.73,0.68,0.43,0.53,0.69,0.39,0.93,0.31,0.6,-99,1.31,0.9,1.1,0.21,0.31,0.37,-99,0.44,-99,-99,-99,0.09,0.82,-99,0.43,0.52,0.27,-99
06/01/23,13,0.2,0.34,-99,0.52,0.53,0.69,0.59,0.42,0.32,0.54,0.44,0.54,0.3,0.43,-99,0.72,0.66,0.7,0.18,0.14,0.21,-99,0.45,-99,-99,-99,0.05,0.5,-99,0.39,0.41,0.2,-99
06/01/23,14,0.15,0.37,-99,0.3,0.43,0.59,0.61,0.38,0.18,0.41,0.18,0.27,0.34,0.17,-99,0.5,0.35,0.4,0.09,0.12,0.14,-99,0.08,-99,-99,-99,0.05,0.34,-99,0.03,0.1,0.03,-99
06/01/23,15,0.14,0.37,0.14,0.28,0.39,0.47,0.42,0.35,0.15,0.41,0.06,0.28,0.41,0.1,-99,0.55,0.35,0.3,0.1,0.42,0.08,-99,0.05,-99,-99,-99,0.09,0.55,-99,0.04,0.1,0.04,-99
06/01/23,16,0.2,0.43,0.18,0.31,0.36,0.39,0.31,0.38,0.23,0.43,0.1,0.29,0.45,0.14,-99,0.51,0.29,0.4,0.1,0.38,0.05,-99,0.07,0.16,-99,-99,0.09,0.63,-99,0.06,0.12,0.05,-99
06/01/23,17,0.12,0.46,0.25,0.33,0.31,0.35,0.45,0.43,0.29,0.55,0.14,0.24,0.46,0.14,-99,0.6,0.51,0.4,0.1,0.34,0.17,-99,0.09,0.18,-99,-99,0.14,0.4,-99,0.06,0.16,0.09,-99
06/01/23,18,0.19,0.56,0.29,0.36,0.37,0.34,0.49,0.49,0.37,0.72,0.13,0.22,0.45,0.29,-99,1.08,0.34,0.6,0.1,0.33,0.22,-99,0.11,0.19,-99,-99,0.19,0.78,-99,0.1,0.21,0.14,-99
06/01/23,19,0.32,0.5,0.44,0.77,1.48,0.35,0.59,0.98,0.6,1.41,0.37,0.66,0.45,0.89,-99,1.13,0.76,1.3,0.35,0.32,0.48,-99,0.64,0.35,-99,-99,0.16,1.24,-99,0.44,0.38,0.51,-99
06/01/23,20,0.17,0.48,0.37,1.31,1.52,0.41,0.55,1.55,0.91,1.13,0.52,0.96,0.45,1,-99,0.4,0.85,1.1,0.4,0.28,0.52,-99,0.66,0.45,-99,-99,0.15,0.96,-99,0.52,0.39,0.52,-99
06/01/23,21,0.15,0.57,0.31,1.35,0.76,0.51,0.63,0.92,0.66,1.03,0.55,0.76,0.45,1.2,-99,0.8,0.98,0.8,0.59,0.25,0.42,-99,0.78,0.51,-99,-99,0.52,0.74,-99,0.6,0.74,0.36,-99
06/01/23,22,0.2,0.49,0.25,0.73,0.86,0.62,0.58,0.46,0.68,0.34,1.03,0.61,0.45,1.11,-99,0.86,1.04,0.5,0.71,0.25,0.8,-99,0.69,0.4,-99,-99,0.61,0.69,-99,0.87,0.89,0.54,-99
06/01/23,23,0.38,0.43,0.3,0.51,0.6,0.67,0.56,0.32,0.65,0.3,0.84,0.41,0.28,0.45,-99,0.45,0.85,0.4,0.61,0.19,0.7,-99,0.63,0.76,-99,-99,0.52,0.47,-99,0.79,1.08,0.5,-99
06/01/23,24,0.42,0.4,0.47,0.56,0.52,0.62,0.58,0.52,0.44,0.42,0.55,0.42,0.28,0.45,-99,0.38,0.75,0.7,0.51,0.24,0.64,-99,0.3,1.34,-99,-99,0.22,0.45,-99,0.92,0.99,0.38,-99
07/01/23,1,0.46,0.4,0.48,0.53,0.66,0.56,0.54,0.41,0.35,0.8,0.5,0.5,0.21,0.38,-99,0.56,0.74,0.7,0.91,0.21,0.62,-99,0.36,0.8,-99,-99,0.34,0.63,-99,0.94,1.02,0.46,-99
07/01/23,2,0.41,0.34,0.24,0.51,0.55,0.53,0.49,0.24,0.23,0.44,0.51,0.47,0.14,0.63,-99,0.74,0.76,0.6,1.15,0.21,0.51,-99,0.55,0.67,-99,-99,0.19,0.26,-99,0.69,0.92,0.62,-99
07/01/23,3,0.36,0.39,0.17,0.62,0.36,0.48,0.42,0.22,0.12,0.41,0.48,0.61,0.13,1,-99,0.87,0.7,0.8,0.92,0.21,0.39,-99,0.57,0.61,-99,-99,0.33,0.24,-99,0.59,0.73,0.49,-99
07/01/23,4,0.33,0.31,0.16,0.71,0.25,0.41,0.5,0.29,0.09,0.35,0.51,0.95,0.11,0.83,-99,0.93,0.64,0.4,0.71,0.19,0.37,-99,0.51,0.83,-99,-99,0.21,0.19,-99,0.39,0.64,0.49,-99
07/01/23,5,0.37,0.33,0.21,0.94,0.43,0.37,0.35,0.36,0.05,0.3,0.5,0.54,0.1,0.56,-99,1.13,0.73,0.5,0.62,0.19,0.42,-99,0.43,0.58,-99,-99,0.15,0.15,-99,0.22,0.61,0.38,-99
07/01/23,6,0.37,0.28,0.27,0.82,0.43,0.3,0.65,0.37,0.11,0.34,0.52,0.6,0.08,0.7,-99,1.63,0.99,0.5,0.63,0.19,0.55,-99,0.7,0.92,-99,-99,0.23,0.42,-99,0.12,0.61,0.59,-99
07/01/23,7,0.5,0.12,0.53,0.91,1.13,0.26,1.74,0.55,0.24,0.6,0.57,0.91,0.07,0.79,-99,1.99,1.37,1.2,1.11,0.21,0.91,-99,1.05,1.38,-99,-99,0.32,0.67,-99,0.36,0.81,0.89,-99
07/01/23,8,0.66,0.11,0.91,1.03,1.37,0.3,2.05,1.12,0.32,0.99,0.75,1.2,0.06,1.23,-99,2.41,1.45,1.6,1.95,0.19,0.83,-99,1.03,1.81,-99,-99,-99,0.75,-99,0.38,1.01,1.08,-99
07/01/23,9,0.71,0.52,0.81,1.03,1.17,0.39,1.45,0.7,1.01,1.22,0.9,1.27,0.09,1.06,-99,2.52,1.61,1.2,1.95,0.28,1.21,-99,1.01,2.09,-99,-99,1.12,1.29,-99,0.46,0.79,1.08,-99
07/01/23,10,0.64,0.75,0.85,1.19,1.24,0.49,1.19,0.27,1.33,1.04,0.57,1.27,0.2,1.14,-99,1.44,1.1,1.4,0.81,0.3,0.8,-99,0.67,1.31,-99,-99,0.49,0.87,-99,0.27,0.68,0.81,-99
07/01/23,11,0.44,0.53,0.69,0.81,1.13,0.64,0.77,0.24,1.45,1.06,0.47,0.99,0.19,1.13,-99,1.42,0.95,0.8,0.46,0.32,0.81,-99,0.87,1.12,-99,-99,0.45,0.59,-99,0.27,0.72,0.85,-99
07/01/23,12,0.25,0.24,0.45,0.52,0.61,0.72,0.47,0.17,0.74,0.48,0.44,0.5,0.19,0.54,-99,1.06,0.74,0.5,0.27,0.22,0.45,-99,0.49,0.62,-99,-99,0.09,0.57,-99,0.06,0.53,0.49,-99
07/01/23,13,0.16,0.28,0.23,0.26,0.17,0.63,0.19,0.25,0.19,0.35,0.21,0.21,0.23,0.32,-99,0.59,0.63,0.3,0.09,0.15,0.2,-99,0.1,0.08,-99,-99,0.16,0.34,-99,0.09,0.29,0.09,-99
07/01/23,14,0.14,0.32,0.17,0.22,0.1,0.51,0.06,0.27,0.11,0.39,0.1,0.1,0.25,0.36,-99,0.39,0.53,0.3,0.12,0.29,0.29,-99,0.04,0.16,-99,-99,0.17,0.32,-99,0.1,0.38,0.09,-99
07/01/23,15,0.19,0.32,0.12,0.21,0.1,0.41,0.11,0.29,0.12,0.37,0.14,0.13,0.28,0.27,-99,0.52,0.53,0.3,0.02,0.3,0.2,-99,0.06,0.23,-99,-99,0.21,0.15,-99,0.13,0.44,0.05,-99
07/01/23,16,0.19,0.32,0.11,0.22,0.08,0.35,0.16,0.35,0.16,0.35,0.14,0.16,0.32,0.22,-99,0.75,0.5,0.8,0.07,0.28,0.3,-99,0.12,0.24,-99,-99,0.2,0.22,-99,0.14,0.38,0.06,-99
07/01/23,17,0.15,0.36,0.16,0.27,0.12,0.32,0.2,0.41,0.19,0.32,0.18,0.18,0.39,0.23,-99,0.49,0.56,0.3,0.1,0.28,0.36,-99,0.12,0.29,-99,-99,0.23,0.26,-99,0.11,0.34,0.13,-99
07/01/23,18,0.26,0.44,0.31,0.31,0.25,0.3,0.37,0.42,0.28,0.41,0.22,0.17,0.4,0.26,-99,0.43,0.63,0.4,0.1,0.34,0.31,-99,0.37,0.39,-99,-99,0.31,0.36,-99,0.1,0.31,0.21,-99
07/01/23,19,0.58,0.49,0.47,0.57,0.38,0.3,0.26,0.6,0.42,0.54,0.55,0.29,0.54,0.95,-99,0.59,0.74,0.6,0.33,0.39,0.81,-99,0.57,0.86,-99,-99,0.55,0.55,-99,0.54,0.81,0.53,-99
07/01/23,20,0.4,0.5,0.43,0.77,0.55,0.34,0.5,0.62,0.82,0.77,0.73,0.47,0.44,1.45,-99,0.81,1.34,0.6,0.4,0.34,0.52,-99,0.69,0.41,-99,-99,0.7,0.8,-99,0.51,0.81,0.72,-99
07/01/23,21,0.2,0.43,0.34,1.01,0.66,0.41,0.9,0.63,0.93,0.87,0.55,0.56,0.37,0.86,-99,0.19,0.75,0.7,0.38,0.45,0.73,-99,0.66,0.57,-99,-99,0.81,0.68,-99,0.61,0.66,0.64,-99
07/01/23,22,0.31,0.51,0.64,0.51,0.48,0.5,1.13,0.56,0.72,0.84,0.58,0.3,0.26,0.51,-99,0.16,0.7,0.6,0.45,0.54,0.53,-99,0.43,1.01,-99,-99,0.63,0.63,-99,0.71,0.38,0.92,-99
07/01/23,23,0.28,0.43,0.21,0.61,0.89,0.58,0.71,0.34,0.65,0.49,0.61,0.67,0.33,0.59,-99,1.02,0.87,0.5,0.51,0.58,0.81,-99,0.57,0.57,-99,-99,0.83,0.57,-99,0.75,0.6,1.67,-99
07/01/23,24,0.28,0.37,0.2,0.62,0.56,0.58,0.49,0.72,0.29,0.49,0.71,0.59,0.31,0.61,-99,1.04,0.82,0.4,1.2,0.4,1.22,-99,0.59,1.15,-99,-99,0.43,0.66,-99,1.13,0.8,1.97,-99
08/01/23,1,0.32,0.29,0.28,0.83,0.67,0.48,1.18,0.52,0.21,0.61,0.84,0.55,0.19,0.53,-99,0.97,0.7,0.3,1.12,0.26,1.34,-99,0.95,1.48,-99,-99,0.39,0.38,-99,0.62,0.85,1.1,-99
08/01/23,2,0.38,0.28,0.32,0.54,0.52,0.37,0.51,0.27,0.2,0.5,0.52,0.62,0.1,1.03,-99,1.41,0.69,0.3,1.39,0.16,0.9,-99,0.97,1.18,-99,-99,0.62,0.3,-99,0.85,0.79,0.9,-99
08/01/23,3,0.5,0.25,0.15,0.51,0.36,0.25,0.6,0.28,0.11,0.34,0.49,0.71,0.08,0.92,-99,1.28,0.57,0.4,0.77,0.11,0.68,-99,1.17,1.24,-99,-99,0.42,0.17,-99,0.74,1.27,0.85,-99
08/01/23,4,0.33,0.22,0.14,0.27,0.15,0.19,0.75,0.16,0.06,0.27,0.61,0.65,0.06,0.47,-99,0.93,0.77,0.6,0.61,0.1,0.52,-99,1.07,1.2,-99,-99,0.43,0.15,-99,0.65,1.37,0.69,-99
08/01/23,5,0.26,0.14,0.1,0.32,0.06,0.18,0.82,0.14,0.03,0.37,0.47,0.81,0.05,0.75,-99,0.94,0.87,0.7,0.66,0.09,0.41,-99,0.59,0.96,-99,-99,0.24,0.2,-99,0.34,1.16,0.6,-99
08/01/23,6,0.22,0.13,0.18,0.82,0.11,0.16,0.81,0.12,0.06,0.35,0.37,1.04,0.12,1.37,-99,0.98,1.21,0.5,0.71,0.1,0.41,-99,0.78,1.28,-99,-99,0.19,0.16,-99,0.51,0.89,0.75,-99
08/01/23,7,0.26,0.1,0.31,0.71,0.59,0.2,0.95,0.23,0.15,0.43,0.4,0.7,0.18,1.25,-99,1.79,1.48,0.4,1.11,0.13,0.53,-99,0.45,1.68,-99,-99,0.43,0.58,-99,0.56,0.91,1.45,-99
08/01/23,8,0.37,0.06,0.77,0.73,0.78,0.27,1.9,0.49,0.29,0.57,0.49,0.93,0.1,1.45,-99,1.92,1.9,0.7,1.46,0.22,1.4,-99,0.76,1.82,-99,-99,0.48,1.16,-99,0.47,0.92,1.22,-99
08/01/23,9,0.6,0.27,0.71,1.04,0.83,0.39,1.72,0.32,0.43,0.71,0.56,1.45,0.1,1.51,-99,1.81,1.82,0.9,1.04,0.23,1.95,-99,0.5,2.64,-99,-99,0.87,0.73,-99,0.77,0.99,1.25,-99
08/01/23,10,0.46,0.58,0.81,1.23,1.2,0.64,0.95,0.07,0.94,0.79,0.79,1.03,0.17,1.17,-99,1.63,1.43,1,0.61,0.2,1.13,-99,-99,1.83,-99,-99,0.87,0.62,-99,0.33,0.87,1.16,-99
08/01/23,11,0.3,0.48,0.85,1,1.19,0.76,0.73,0.1,0.76,0.65,0.72,0.77,0.16,0.84,-99,1.51,1.21,0.9,0.51,0.3,0.66,-99,0.71,1.24,-99,-99,0.32,0.5,-99,0.23,0.74,0.69,-99
08/01/23,12,0.19,0.34,0.51,0.61,0.65,0.7,0.73,0.13,0.39,0.49,0.57,0.51,0.17,0.42,-99,1.31,0.88,0.6,0.36,0.22,0.37,-99,0.57,0.84,-99,-99,0.08,0.55,-99,0.15,0.47,0.28,-99
08/01/23,13,0.16,0.23,0.11,0.29,0.33,0.59,0.27,0.18,0.13,0.32,0.22,0.3,0.24,0.2,-99,0.84,0.48,0.4,0.12,0.2,0.2,-99,0.23,0.24,-99,-99,0.17,0.19,-99,0.01,0.17,0.1,-99
08/01/23,14,0.13,0.27,0.1,0.27,0.25,0.47,0.08,0.19,0.1,0.25,0.05,0.28,0.26,0.12,-99,0.45,0.43,0.3,0.09,0.26,0.09,-99,0.07,0.12,-99,-99,0.14,0.16,-99,0,0.07,0.04,-99
08/01/23,15,0.11,0.32,0.09,0.27,0.21,0.37,0.12,0.27,0.1,0.29,0.08,0.22,0.28,0.11,-99,0.45,0.45,0.3,0.1,0.26,0.1,-99,0.1,0.14,-99,-99,0.16,0.14,-99,0.02,0.09,0.08,-99
08/01/23,16,0.14,0.31,0.1,0.26,0.28,0.31,0.18,0.32,0.09,0.28,0.13,0.22,0.29,0.13,-99,0.42,0.48,0.3,0.08,0.27,0.09,-99,0.16,0.18,-99,-99,0.17,0.29,-99,0.02,0.13,0.07,-99
08/01/23,17,0.18,0.33,0.14,0.27,0.23,0.28,0.18,0.41,0.14,0.32,0.14,0.21,0.37,0.19,-99,0.63,0.42,0.3,0.08,0.3,0.13,-99,0.16,0.16,-99,-99,0.16,0.28,-99,0.05,0.14,0.1,-99
08/01/23,18,0.24,0.51,0.2,0.29,0.34,0.28,0.31,0.36,0.24,0.52,0.12,0.23,0.3,0.2,-99,0.62,0.47,0.4,0.02,0.32,0.09,-99,0.24,0.16,-99,-99,0.21,0.44,-99,0.1,0.16,0.18,-99
08/01/23,19,0.21,0.47,0.49,0.76,0.81,0.3,0.39,1.18,0.61,1.01,0.34,0.54,0.27,1.89,-99,0.97,0.77,0.9,0.43,0.36,0.43,-99,0.68,0.45,-99,-99,0.31,0.53,-99,0.46,0.39,0.35,-99
08/01/23,20,0.14,0.46,0.32,0.9,0.57,0.36,0.46,0.99,0.43,0.96,0.17,0.71,0.48,1.24,-99,0.26,0.6,0.8,0.16,0.36,0.5,-99,0.34,0.54,-99,-99,0.44,0.2,-99,0.34,0.45,0.22,-99
08/01/23,21,0.15,0.72,0.22,0.33,0.45,0.43,0.53,0.49,0.38,0.34,0.37,0.23,0.5,0.24,-99,0.39,0.42,0.4,0.19,0.39,0.39,-99,0.32,0.5,-99,-99,0.78,0.32,-99,0.29,0.24,0.21,-99
08/01/23,22,0.21,0.44,0.21,0.39,0.28,0.42,0.61,0.36,0.39,0.28,0.41,0.33,0.3,0.28,-99,0.29,0.59,0.3,0.41,0.48,0.32,-99,0.44,0.39,-99,-99,0.5,0.24,-99,0.26,0.34,0.31,-99
08/01/23,23,0.13,0.4,0.34,0.32,0.24,0.36,0.66,0.32,0.29,0.28,0.29,0.21,0.2,0.16,-99,0.35,0.36,0.3,0.53,0.43,0.34,-99,0.26,0.25,-99,-99,0.49,0.16,-99,0.18,0.38,0.3,-99
08/01/23,24,0.16,0.43,0.37,0.22,0.2,0.31,0.37,0.22,0.34,0.27,0.25,0.22,0.19,0.12,-99,0.15,0.31,0.3,0.22,0.33,0.34,-99,0.16,0.35,-99,-99,0.34,0.12,-99,0.11,0.33,0.22,-99
09/01/23,1,0.13,0.43,0.39,0.21,0.22,-99,0.67,0.17,0.23,0.31,0.12,0.21,0.18,0.08,-99,0.09,0.26,0.3,0.43,0.3,0.12,-99,0.06,0.21,-99,-99,0.18,0.23,-99,0.06,0.21,0.13,-99
09/01/23,2,0.13,0.41,0.2,0.23,0.3,-99,0.56,0.22,0.41,0.31,0.14,0.22,0.19,0.05,-99,0.13,0.32,0.4,0.35,0.32,0.04,-99,0.05,0.07,-99,-99,0.15,0.28,-99,0.05,0.21,0.07,-99
09/01/23,3,0.12,0.41,0.16,0.26,0.3,-99,0.56,0.31,0.4,0.28,0.25,0.33,0.19,0.17,-99,0.04,0.47,0.4,0.48,0.28,0.05,-99,0.02,0.03,-99,-99,0.21,0.16,-99,0.11,0.28,0.05,-99
09/01/23,4,0.12,0.38,0.1,0.35,0.2,-99,0.64,0.18,0.27,0.28,0.21,0.26,0.15,0.18,-99,0.44,0.4,0.4,0.52,0.28,0.05,-99,0.1,0.05,-99,-99,0.18,0.08,-99,0.06,0.19,0.17,-99
09/01/23,5,0.16,0.32,0.08,0.3,0.2,-99,0.46,0.16,0.19,0.25,0.14,0.19,0.12,0.2,-99,0.33,0.34,0.3,0.51,0.26,0.07,-99,0.19,0.11,-99,-99,0.09,0.08,-99,0.09,0.21,0.32,-99
09/01/23,6,0.28,0.22,0.25,0.45,0.2,-99,0.67,0.28,0.21,0.4,0.22,0.23,0.11,0.31,-99,0.38,0.79,0.7,0.54,0.25,0.18,-99,0.46,0.24,-99,-99,0.12,0.14,-99,0.13,0.31,0.28,-99
09/01/23,7,0.43,0.19,1.21,0.7,0.86,-99,1.37,0.56,0.62,1.11,0.4,0.65,0.12,0.81,-99,0.93,1.01,1.2,0.87,0.26,0.4,-99,0.54,0.58,-99,-99,0.58,0.73,-99,0.61,0.75,0.59,-99
09/01/23,8,0.74,0.17,1.64,0.95,1.93,-99,2.26,0.79,0.88,2.1,0.85,1.2,0.12,1.36,-99,2.06,1.24,1.5,2.13,0.28,1.25,-99,0.87,1.11,-99,-99,0.46,1.35,-99,1,1.13,0.96,-99
09/01/23,9,0.82,0.47,1.86,1.08,1.46,-99,2.03,1.32,1.2,1.95,0.86,1.4,0.14,1.41,-99,2.15,1.14,1.7,1.92,0.4,1.24,-99,0.93,0.87,-99,-99,1.08,1.94,-99,0.96,1.26,0.93,-99
09/01/23,10,0.37,0.75,1.58,1.39,1.35,-99,0.93,0.83,1.24,0.99,0.71,1.22,0.17,1.09,-99,1.53,1.04,1.5,0.48,0.43,0.52,-99,0.57,1,-99,-99,0.46,1.35,-99,0.75,1.31,0.82,-99
09/01/23,11,0.39,0.97,0.9,1.47,1.45,-99,0.86,0.82,1.41,1.49,0.53,0.99,0.2,0.9,-99,1.36,1,1.6,0.4,0.46,0.51,-99,0.54,1.37,-99,-99,0.5,0.85,-99,0.67,1.05,0.64,-99
09/01/23,12,0.33,0.78,1.13,1.23,1.09,-99,0.69,0.69,1.21,1.29,0.39,0.91,0.29,0.8,-99,1.32,0.77,1.2,0.35,0.4,0.62,-99,0.4,1.28,-99,-99,0.34,0.85,-99,0.91,0.86,0.69,-99
09/01/23,13,0.23,0.56,0.56,0.71,0.71,-99,0.45,0.9,0.51,0.8,0.27,0.55,0.28,0.39,-99,0.78,0.49,0.8,0.23,0.31,0.37,-99,0.27,0.53,-99,-99,0.31,0.65,-99,0.53,0.45,0.3,-99
09/01/23,14,0.25,0.76,0.23,0.39,0.54,-99,0.39,0.72,0.28,0.63,0.14,0.33,0.28,0.14,-99,0.67,0.48,0.5,0.13,0.31,0.11,-99,0.32,-99,-99,-99,0.29,0.24,-99,0.13,0.18,0.11,-99
09/01/23,15,0.21,0.75,0.26,0.43,0.48,-99,0.38,0.62,0.34,0.5,0.22,0.46,0.29,0.22,-99,0.42,0.5,0.5,0.1,0.35,0.12,-99,0.29,-99,-99,-99,0.29,0.32,-99,0.12,0.24,0.1,-99
09/01/23,16,0.17,0.79,0.23,0.54,0.35,-99,0.34,0.61,0.26,0.48,0.3,0.49,0.3,0.36,-99,0.31,0.56,0.5,0.16,0.39,0.29,-99,0.24,-99,-99,-99,0.26,0.38,-99,0.21,0.34,0.12,-99
