FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CHO,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,MER,MGH,MPA,NEZ,PED,SAC,SAG,SFE,TAH,TLA,TLI,UIZ,VIF,XAL
08/01/23,11,55,-99,55,55,58,63,16,60,22,-99,65,-99,22,59,58,-99,36,57,-99,-99,69,-99,19,46,-99,52,72,-99
08/01/23,12,39,-99,36,41,43,80,21,10,33,-99,66,-99,28,26,41,-99,29,47,-99,-99,60,-99,15,57,-99,50,8,-99
08/01/23,13,34,-99,19,36,50,61,18,28,21,-99,52,-99,26,26,37,-99,31,35,-99,-99,47,-99,19,37,-99,32,33,-99
08/01/23,14,40,-99,21,30,41,34,24,10,20,-99,51,-99,26,20,39,-99,44,28,-99,-99,35,-99,27,34,-99,29,10,-99
08/01/23,15,29,-99,23,34,41,37,29,13,27,-99,55,-99,31,26,33,-99,40,32,-99,-99,33,-99,44,35,-99,33,18,-99
08/01/23,16,26,-99,26,40,39,45,29,23,29,-99,50,-99,36,31,49,-99,43,30,-99,-99,34,-99,48,41,-99,35,28,-99
08/01/23,17,37,-99,26,28,36,44,36,30,31,-99,53,-99,48,31,36,-99,54,38,-99,-99,44,-99,53,39,-99,38,40,-99
08/01/23,18,41,-99,36,34,34,60,33,48,48,-99,45,-99,42,39,41,-99,61,36,-99,-99,39,-99,48,48,-99,36,40,-99
08/01/23,19,73,-99,49,43,35,73,43,120,77,-99,54,-99,31,73,42,-99,75,70,-99,-99,62,-99,148,58,-99,43,140,-99
08/01/23,20,74,-99,90,47,55,62,58,154,167,-99,78,-99,41,118,58,-99,62,75,-99,-99,66,-99,100,67,-99,54,128,-99
08/01/23,21,42,-99,56,47,44,72,61,113,119,-99,40,-99,43,69,32,-99,55,60,-99,-99,45,-99,108,73,-99,44,38,-99
08/01/23,22,34,-99,34,43,51,70,55,60,70,-99,48,-99,33,59,40,-99,56,49,-99,-99,44,-99,124,49,-99,39,83,-99
08/01/23,23,34,-99,41,36,41,69,49,44,42,-99,38,-99,26,49,39,-99,47,42,-99,-99,36,-99,34,43,-99,34,59,-99
08/01/23,24,31,-99,39,31,27,51,41,43,43,-99,38,-99,22,44,30,-99,41,40,-99,-99,39,-99,63,44,-99,39,54,-99
09/01/23,1,30,-99,39,31,34,54,38,43,10,-99,26,-99,18,31,29,-99,30,34,-99,-99,23,-99,47,41,-99,30,48,-99
09/01/23,2,29,-99,27,27,33,72,37,35,-99,-99,42,-99,15,34,33,-99,31,27,-99,-99,27,-99,34,39,-99,29,26,-99
09/01/23,3,35,-99,24,27,38,52,34,21,14,-99,46,-99,17,33,37,-99,28,33,-99,-99,17,-99,24,38,-99,35,25,-99
09/01/23,4,34,-99,26,32,35,59,29,23,26,-99,38,-99,17,41,43,-99,25,36,-99,-99,31,-99,30,33,-99,29,34,-99
09/01/23,5,36,-99,24,37,26,56,27,18,24,-99,40,-99,15,40,32,-99,35,34,-99,-99,31,-99,37,35,-99,31,28,-99
09/01/23,6,46,-99,27,41,34,52,32,4,22,-99,35,-99,13,38,45,-99,24,31,-99,-99,39,-99,24,37,-99,39,30,-99
09/01/23,7,40,-99,48,35,37,77,27,24,48,-99,42,-99,19,45,49,-99,26,41,-99,-99,39,-99,45,50,-99,40,65,-99
09/01/23,8,54,-99,51,39,52,99,34,47,93,-99,62,-99,19,63,62,-99,41,65,-99,-99,65,-99,92,73,-99,43,95,-99
09/01/23,9,67,-99,70,41,63,115,45,76,100,-99,73,-99,16,74,58,-99,43,64,-99,-99,69,-99,54,102,-99,52,104,-99
09/01/23,10,58,-99,73,59,71,104,51,104,82,-99,80,-99,23,78,62,-99,49,51,-99,-99,67,-99,101,89,-99,68,95,-99
09/01/23,11,47,-99,59,72,89,76,54,133,91,-99,95,-99,29,62,65,-99,60,59,-99,-99,68,-99,83,84,-99,75,99,-99
09/01/23,12,56,-99,87,73,74,95,56,118,71,-99,81,-99,35,59,66,-99,59,71,-99,-99,59,-99,50,91,-99,72,92,-99
09/01/23,13,58,-99,55,62,44,52,58,-99,24,-99,73,-99,26,30,39,-99,42,53,-99,-99,68,-99,24,75,-99,57,12,-99
09/01/23,14,61,-99,36,48,77,39,62,6,30,-99,67,-99,34,17,31,-99,38,39,-99,-99,52,-99,20,41,-99,38,-99,-99
09/01/23,15,53,-99,45,50,59,54,56,47,36,-99,72,-99,48,39,70,-99,50,49,-99,-99,58,-99,52,55,-99,46,22,-99
09/01/23,16,42,-99,42,58,50,65,52,43,53,-99,70,-99,43,64,70,-99,54,54,51,-99,60,-99,73,65,-99,56,50,-99
09/01/23,17,43,-99,42,64,55,83,68,56,57,-99,56,-99,39,60,56,-99,77,74,72,-99,45,-99,69,62,-99,64,28,-99
09/01/23,18,47,-99,52,60,51,81,67,60,51,-99,44,-99,46,49,44,-99,81,66,52,-99,46,-99,111,61,-99,65,94,-99
09/01/23,19,77,-99,74,57,61,81,75,79,117,-99,59,-99,31,58,55,-99,79,88,72,-99,67,-99,123,68,-99,62,124,-99
09/01/23,20,93,-99,66,60,55,69,70,79,85,-99,88,-99,25,92,60,-99,65,80,60,-99,89,-99,119,85,-99,57,143,-99
09/01/23,21,51,-99,59,57,46,72,52,121,70,-99,81,-99,25,69,62,-99,67,80,60,-99,79,-99,125,76,-99,59,114,-99
09/01/23,22,49,-99,56,64,51,76,41,97,58,-99,73,-99,25,82,54,-99,66,72,56,-99,65,-99,77,70,-99,64,65,-99
09/01/23,23,42,-99,56,61,71,76,39,75,59,-99,57,-99,25,74,63,-99,67,62,50,-99,50,-99,88,82,-99,54,113,-99
09/01/23,24,36,-99,42,55,58,72,51,50,56,-99,47,-99,26,47,46,-99,81,65,49,-99,55,-99,93,77,-99,55,83,-99
10/01/23,1,39,-99,35,47,33,65,47,36,44,-99,59,-99,30,66,47,-99,70,61,36,-99,55,-99,78,58,-99,55,41,-99
10/01/23,2,43,-99,35,39,44,62,50,53,35,-99,70,-99,26,49,55,-99,60,56,29,-99,47,-99,74,55,-99,60,68,-99
10/01/23,3,38,-99,26,38,62,85,41,68,18,-99,58,-99,29,39,44,-99,62,57,28,-99,31,-99,66,58,-99,61,44,-99
10/01/23,4,43,-99,24,36,62,66,37,8,20,-99,57,-99,25,47,33,-99,50,45,18,-99,31,-99,70,76,-99,57,48,-99
10/01/23,5,55,-99,23,34,36,85,33,2,7,-99,46,-99,21,53,50,-99,45,45,23,-99,35,-99,53,48,-99,46,69,-99
10/01/23,6,66,-99,19,34,33,84,31,15,25,-99,48,-99,18,52,51,-99,40,55,20,-99,51,-99,64,68,-99,64,37,-99
10/01/23,7,60,-99,36,52,42,122,35,13,33,-99,51,-99,18,83,60,-99,40,69,33,-99,71,-99,88,87,-99,68,87,-99
10/01/23,8,89,-99,41,58,56,129,46,46,70,-99,72,-99,19,83,67,-99,53,69,33,-99,88,-99,92,55,-99,62,103,-99
10/01/23,9,108,-99,63,56,73,158,45,63,101,-99,97,-99,44,79,73,-99,54,68,45,-99,116,-99,163,77,-99,78,95,-99
10/01/23,10,96,-99,65,64,71,165,45,92,93,-99,116,-99,35,92,80,-99,67,71,54,-99,101,-99,132,93,-99,103,131,-99
10/01/23,11,73,-99,55,64,92,102,48,96,86,-99,107,-99,33,73,70,-99,74,73,49,-99,106,-99,67,103,-99,86,92,-99
10/01/23,12,67,-99,68,64,80,85,43,120,55,-99,88,-99,30,62,71,-99,72,68,46,-99,79,-99,66,89,-99,78,92,-99
10/01/23,13,55,-99,69,56,60,63,42,103,44,-99,67,-99,34,47,64,-99,74,57,48,-99,75,-99,69,59,-99,62,50,-99
10/01/23,14,37,-99,42,44,37,71,37,-99,13,-99,49,-99,32,15,28,-99,37,32,38,-99,68,-99,38,49,-99,43,6,-99
10/01/23,15,35,-99,44,38,37,80,48,33,26,-99,46,-99,35,28,42,-99,71,35,47,-99,39,-99,-99,58,-99,42,28,-99
10/01/23,16,39,-99,47,51,49,65,56,41,76,-99,61,-99,39,58,48,-99,60,44,38,-99,46,-99,53,49,-99,49,43,-99
10/01/23,17,49,-99,71,39,47,78,49,96,46,-99,65,-99,34,41,44,-99,85,54,41,-99,56,-99,74,58,-99,48,49,-99
10/01/23,18,79,-99,67,63,69,74,61,169,129,-99,99,-99,24,81,55,-99,56,52,40,-99,95,-99,79,89,-99,89,292,-99
10/01/23,19,230,-99,19,44,31,79,68,52,11,-99,71,-99,31,60,42,-99,54,76,50,-99,87,-99,108,38,-99,74,74,-99
10/01/23,20,146,-99,17,45,17,91,48,40,24,-99,26,-99,31,44,42,-99,72,42,40,-99,70,-99,69,39,-99,45,77,-99
10/01/23,21,79,-99,51,42,24,88,54,67,60,-99,47,-99,33,36,36,-99,58,55,33,-99,52,-99,73,58,-99,44,43,-99
10/01/23,22,42,-99,45,40,42,142,51,94,75,-99,39,-99,40,73,42,-99,75,58,42,-99,49,-99,82,50,-99,44,41,-99
10/01/23,23,54,-99,29,40,59,103,50,37,46,-99,53,-99,34,40,42,-99,73,51,35,-99,49,-99,76,52,-99,37,76,-99
10/01/23,24,42,-99,16,45,33,117,39,10,33,-99,61,-99,34,50,41,-99,63,52,38,-99,57,-99,49,54,-99,51,52,-99
11/01/23,1,46,-99,16,43,54,95,38,-99,30,-99,56,-99,29,47,39,-99,57,53,36,-99,59,-99,63,52,-99,43,86,-99
11/01/23,2,69,-99,16,40,31,68,45,5,26,-99,51,-99,24,42,33,-99,47,52,28,-99,52,-99,60,36,-99,44,39,-99
11/01/23,3,58,-99,19,32,41,80,40,12,22,-99,64,-99,22,31,43,-99,44,74,29,-99,67,-99,50,33,-99,48,39,-99
11/01/23,4,58,-99,19,37,30,83,40,13,24,-99,57,-99,23,50,44,-99,40,61,32,-99,60,-99,64,36,-99,50,36,-99
11/01/23,5,71,-99,20,44,46,82,38,14,23,-99,51,-99,20,55,56,-99,40,64,25,-99,49,-99,45,44,-99,58,39,-99
11/01/23,6,66,-99,27,45,51,99,37,17,32,-99,51,-99,16,58,54,-99,32,70,30,-99,64,-99,61,36,-99,60,59,-99
11/01/23,7,69,-99,43,52,52,91,43,29,38,-99,61,-99,19,46,58,-99,34,100,26,-99,68,-99,68,51,-99,48,101,-99
11/01/23,8,87,-99,59,55,85,140,48,36,99,-99,84,-99,18,66,60,-99,37,107,27,-99,87,-99,108,74,-99,65,115,-99
11/01/23,9,105,-99,67,64,84,187,45,56,129,-99,88,-99,17,79,70,-99,45,131,38,-99,97,-99,113,88,-99,85,130,-99
11/01/23,10,120,-99,79,64,73,155,48,-99,123,-99,90,-99,24,72,62,-99,58,132,68,-99,77,-99,106,105,-99,72,173,-99
11/01/23,11,86,-99,82,64,89,100,47,-99,85,-99,93,-99,28,84,77,-99,69,107,71,-99,90,-99,98,102,-99,77,170,-99
11/01/23,12,79,-99,63,54,84,79,43,-99,28,-99,78,-99,25,45,64,-99,52,-99,47,-99,81,-99,45,100,-99,51,104,-99
11/01/23,13,55,-99,35,35,46,62,50,-99,29,-99,65,-99,18,14,42,-99,54,-99,41,-99,65,-99,-99,47,-99,54,13,-99
11/01/23,14,46,-99,47,34,47,36,45,75,34,-99,62,-99,25,24,43,-99,59,-99,38,-99,58,-99,35,51,-99,39,45,-99
11/01/23,15,49,-99,46,41,38,49,40,66,44,-99,46,-99,33,36,42,-99,54,37,35,-99,73,-99,45,61,-99,41,43,-99
11/01/23,16,50,-99,173,36,54,84,39,61,39,-99,54,-99,30,49,45,-99,52,44,40,-99,63,-99,97,46,-99,44,39,-99
11/01/23,17,59,-99,101,44,46,84,52,47,60,-99,62,-99,34,71,43,-99,49,55,27,-99,67,-99,51,61,-99,47,80,-99
11/01/23,18,75,-99,39,44,51,68,80,61,97,-99,49,-99,27,80,48,-99,25,61,36,-99,68,-99,43,43,-99,60,51,-99
11/01/23,19,92,-99,38,28,18,84,35,73,74,-99,46,-99,20,63,37,-99,107,32,24,-99,52,-99,188,40,-99,40,80,-99
11/01/23,20,85,-99,37,19,-99,85,20,56,34,-99,43,-99,17,28,25,-99,49,33,8,-99,40,-99,38,41,-99,26,92,-99
11/01/23,21,52,-99,37,26,43,59,30,54,42,-99,47,-99,16,31,33,-99,50,41,19,-99,47,-99,56,48,-99,36,40,-99
11/01/23,22,57,-99,41,33,30,60,32,55,30,-99,50,-99,21,56,48,-99,49,48,23,-99,56,-99,20,46,-99,49,87,-99
11/01/23,23,67,-99,41,37,36,86,36,48,29,-99,51,-99,18,49,47,-99,27,64,23,-99,60,-99,6,65,-99,56,103,-99
11/01/23,24,67,-99,35,36,38,115,29,45,32,-99,53,-99,20,48,45,-99,26,67,22,-99,75,-99,27,62,-99,46,109,-99
12/01/23,1,74,-99,25,36,52,120,26,36,35,-99,55,-99,17,58,49,-99,22,86,24,-99,77,-99,26,44,-99,45,77,-99
12/01/23,2,84,-99,19,29,44,83,25,30,31,-99,63,-99,17,8,49,-99,23,79,24,-99,62,-99,20,42,-99,41,87,-99
12/01/23,3,74,-99,15,26,44,67,28,25,19,-99,68,-99,13,22,41,-99,24,87,21,-99,74,-99,17,36,-99,35,82,-99
12/01/23,4,72,-99,17,28,30,58,26,25,20,-99,56,-99,12,16,40,-99,28,76,15,-99,78,-99,34,37,-99,39,68,-99
12/01/23,5,60,-99,18,25,36,61,29,23,18,-99,66,-99,13,27,46,-99,29,56,23,-99,76,-99,14,37,-99,28,83,-99
12/01/23,6,63,-99,29,26,36,70,28,27,25,-99,71,-99,15,25,47,-99,26,58,17,-99,89,-99,31,36,-99,28,86,-99
12/01/23,7,68,-99,41,42,50,70,34,36,31,-99,78,-99,19,51,38,-99,29,91,-99,-99,75,-99,44,53,-99,-99,115,-99
12/01/23,8,74,-99,50,45,81,104,48,52,100,-99,101,-99,20,51,46,-99,35,91,39,-99,88,-99,58,65,-99,-99,172,-99
12/01/23,9,94,-99,82,53,68,123,48,63,84,-99,127,-99,23,63,55,-99,44,87,35,-99,79,-99,125,84,-99,-99,221,-99
12/01/23,10,86,-99,73,60,57,99,35,93,64,-99,120,-99,23,62,91,-99,43,104,43,-99,117,-99,86,77,-99,-99,179,-99
12/01/23,11,67,-99,49,55,58,94,38,144,72,-99,112,-99,28,58,95,-99,41,96,47,-99,104,-99,89,70,-99,-99,138,-99
12/01/23,12,61,-99,57,60,66,103,33,96,25,-99,96,-99,21,58,78,-99,27,53,53,-99,84,-99,11,75,-99,-99,69,-99
12/01/23,13,57,-99,31,69,35,70,35,43,-99,-99,77,-99,28,36,68,-99,-99,61,52,-99,77,-99,-99,78,-99,-99,-99,-99
12/01/23,14,32,-99,51,53,37,58,42,46,39,-99,45,-99,38,16,27,-99,67,46,48,-99,43,-99,28,57,-99,-99,43,-99
12/01/23,15,39,-99,50,37,44,51,40,42,29,-99,41,-99,41,21,40,-99,68,38,40,-99,59,-99,29,55,-99,-99,7,-99
12/01/23,16,41,-99,48,42,45,50,48,41,36,-99,57,-99,45,44,37,-99,66,53,44,-99,46,-99,38,58,-99,-99,57,-99
12/01/23,17,54,-99,43,42,39,56,53,50,52,-99,58,-99,47,29,39,-99,58,49,48,-99,54,-99,71,57,-99,-99,69,-99
12/01/23,18,62,-99,53,45,58,68,55,67,69,-99,50,-99,44,51,44,-99,63,57,22,-99,78,-99,68,72,-99,-99,82,-99
12/01/23,19,74,-99,110,49,53,66,71,144,106,-99,87,-99,41,60,49,-99,68,45,59,-99,106,-99,84,62,-99,-99,214,-99
12/01/23,20,84,-99,97,58,55,85,76,134,226,-99,80,-99,50,109,52,-99,60,56,52,-99,68,-99,89,98,-99,-99,148,-99
12/01/23,21,69,-99,52,42,46,88,94,74,88,-99,52,-99,53,81,57,-99,64,64,42,-99,62,-99,152,78,-99,-99,64,-99
12/01/23,22,42,-99,36,42,56,97,60,62,35,-99,46,-99,38,60,-99,-99,52,55,33,-99,41,-99,95,53,-99,-99,39,-99
12/01/23,23,29,-99,35,34,34,89,43,61,52,-99,35,-99,23,42,45,-99,48,43,36,-99,40,-99,68,39,-99,-99,57,-99
12/01/23,24,14,-99,35,27,24,64,31,48,52,-99,22,-99,22,29,24,-99,45,38,21,-99,32,-99,50,34,-99,-99,56,-99
13/01/23,1,17,-99,27,21,27,29,31,46,29,-99,19,-99,20,20,15,-99,38,17,17,-99,20,-99,38,40,-99,28,35,-99
13/01/23,2,9,-99,24,16,19,28,30,33,26,-99,13,-99,15,13,10,-99,27,10,18,-99,13,-99,8,33,-99,17,12,-99
13/01/23,3,8,-99,17,12,27,16,27,21,23,-99,10,-99,18,-99,10,-99,18,9,24,-99,8,-99,-99,23,-99,11,-99,-99
13/01/23,4,8,-99,4,11,6,15,27,12,-99,-99,13,-99,17,-99,12,-99,17,7,11,-99,5,-99,-99,17,-99,9,-99,-99
13/01/23,5,15,-99,7,10,16,22,22,18,-99,-99,11,-99,20,7,8,-99,12,7,15,-99,13,-99,-99,20,-99,9,-99,-99
13/01/23,6,20,-99,8,10,13,34,15,24,-99,-99,19,-99,19,10,12,-99,13,13,12,-99,17,-99,13,29,-99,10,-99,-99
13/01/23,7,20,-99,21,17,20,76,16,40,3,-99,27,-99,16,8,21,-99,19,20,17,-99,25,-99,13,43,-99,18,-99,-99
13/01/23,8,28,-99,32,20,31,92,22,56,21,-99,42,-99,21,23,22,-99,25,28,-99,-99,31,-99,20,47,-99,25,-99,-99
13/01/23,9,34,-99,31,26,42,99,26,53,43,-99,50,-99,19,34,34,-99,31,36,24,-99,45,-99,33,57,-99,38,-99,-99
13/01/23,10,23,-99,39,35,55,118,29,61,26,-99,50,-99,17,45,46,-99,27,42,30,-99,52,-99,45,64,-99,43,-99,-99
13/01/23,11,25,-99,41,39,75,65,47,61,39,-99,58,-99,14,42,53,-99,43,52,37,-99,47,-99,55,76,-99,53,-99,-99
13/01/23,12,-99,-99,50,40,59,49,48,61,1,-99,73,-99,17,34,47,-99,52,47,40,-99,51,-99,40,65,-99,57,-99,-99
13/01/23,13,-99,-99,45,46,48,47,42,42,11,-99,60,-99,22,32,37,-99,67,51,44,-99,57,-99,44,71,-99,46,-99,-99
13/01/23,14,-99,-99,31,36,69,48,33,32,44,-99,49,-99,30,5,46,-99,73,45,42,-99,50,-99,49,63,-99,47,-99,-99
13/01/23,15,-99,-99,22,51,51,62,39,35,1,-99,37,-99,31,24,39,-99,81,45,48,-99,53,-99,46,44,-99,47,-99,-99
13/01/23,16,34,-99,28,46,39,70,42,45,13,-99,43,-99,40,46,50,-99,65,37,41,-99,41,-99,9,45,-99,44,-99,-99
13/01/23,17,41,-99,52,35,41,59,45,57,76,-99,44,-99,44,23,32,-99,60,36,47,-99,58,-99,18,52,-99,49,58,-99
13/01/23,18,53,-99,51,42,53,72,46,54,85,-99,56,-99,42,61,39,-99,55,54,33,-99,80,-99,26,67,-99,52,56,-99
13/01/23,19,70,-99,58,57,58,89,76,70,54,-99,66,-99,36,60,44,-99,73,83,50,-99,83,-99,74,60,-99,66,97,-99
13/01/23,20,60,-99,61,55,76,83,74,92,56,-99,62,-99,34,56,40,-99,59,68,51,-99,82,-99,76,64,-99,60,58,-99
13/01/23,21,45,-99,65,48,73,73,60,76,69,-99,46,-99,32,65,40,-99,52,60,42,-99,57,-99,-99,66,-99,56,141,-99
13/01/23,22,52,-99,51,43,56,80,60,65,53,-99,45,-99,28,77,43,-99,57,47,42,-99,54,-99,-99,57,-99,61,84,-99
13/01/23,23,45,-99,33,31,38,79,51,57,33,-99,54,-99,23,56,61,-99,57,59,27,-99,40,-99,-99,55,-99,59,83,-99
13/01/23,24,44,-99,16,26,30,71,52,43,13,-99,54,-99,18,36,36,-99,54,33,31,-99,32,-99,-99,39,-99,57,54,-99
14/01/23,1,53,-99,19,21,28,65,39,34,23,-99,52,-99,14,24,34,-99,44,27,24,-99,42,-99,-99,35,-99,45,108,-99
14/01/23,2,62,-99,33,25,40,157,28,30,14,-99,53,-99,9,39,38,-99,26,61,17,-99,58,-99,-99,40,-99,72,54,-99
14/01/23,3,70,-99,14,26,28,76,23,24,26,-99,46,-99,15,48,39,-99,26,48,17,-99,59,-99,-99,37,-99,114,52,-99
14/01/23,4,79,-99,13,52,26,75,17,19,5,-99,47,-99,17,41,35,-99,24,48,19,-99,51,-99,-99,37,-99,49,36,-99
14/01/23,5,62,-99,15,48,24,84,18,21,17,-99,49,-99,15,48,38,-99,25,40,-99,-99,59,-99,-99,28,-99,45,44,-99
14/01/23,6,48,-99,20,43,29,63,20,20,22,-99,50,-99,13,49,43,-99,18,55,32,-99,53,-99,-99,31,-99,41,67,-99
14/01/23,7,55,-99,27,43,47,64,22,24,28,-99,68,-99,9,49,43,-99,14,58,30,-99,72,-99,-99,37,-99,48,49,-99
14/01/23,8,61,-99,42,47,68,87,18,29,47,-99,61,-99,9,65,51,-99,20,60,23,-99,72,-99,-99,34,-99,54,141,-99
14/01/23,9,87,-99,78,53,50,108,28,42,58,-99,106,-99,9,71,59,-99,36,58,31,-99,98,-99,-99,67,-99,58,110,-99
14/01/23,10,76,-99,75,52,56,115,36,54,44,-99,105,-99,11,69,67,-99,36,64,32,-99,110,-99,-99,79,-99,65,61,-99
14/01/23,11,62,-99,56,61,49,84,32,-99,19,-99,112,-99,14,50,68,-99,40,66,32,-99,75,-99,-99,80,-99,71,74,-99
14/01/23,12,51,-99,23,60,58,96,33,53,21,-99,89,-99,20,65,40,-99,55,67,53,-99,82,-99,-99,91,-99,73,79,-99
14/01/23,13,36,-99,23,60,68,88,38,53,-99,-99,89,-99,15,23,39,-99,41,60,57,-99,68,-99,-99,77,-99,72,40,-99
14/01/23,14,33,-99,15,39,55,61,20,29,6,-99,79,-99,22,-99,28,-99,35,50,30,-99,41,-99,-99,69,-99,56,-99,-99
14/01/23,15,42,-99,10,25,46,39,17,15,17,-99,75,-99,34,7,45,-99,-99,31,27,-99,26,-99,51,51,-99,38,21,-99
14/01/23,16,41,-99,23,34,43,43,25,17,42,-99,58,-99,31,43,56,-99,34,26,25,-99,39,-99,55,53,-99,43,28,-99
14/01/23,17,31,-99,30,47,50,50,23,26,43,-99,55,-99,32,53,48,-99,39,33,29,-99,35,-99,68,49,-99,41,25,-99
14/01/23,18,33,-99,37,49,45,85,40,32,57,-99,39,-99,33,49,41,-99,35,43,46,-99,38,-99,161,55,-99,52,20,-99
14/01/23,19,76,-99,52,42,60,69,43,61,104,-99,51,-99,25,103,44,-99,53,96,39,-99,78,-99,88,56,-99,50,157,-99
14/01/23,20,73,-99,59,34,65,66,58,89,110,-99,66,-99,24,46,35,-99,32,77,29,-99,78,-99,64,69,-99,68,108,-99
14/01/23,21,31,-99,56,36,60,91,45,95,104,-99,63,-99,24,50,49,-99,15,75,36,-99,72,-99,70,73,-99,51,113,-99
14/01/23,22,36,-99,44,40,59,125,37,114,16,-99,77,-99,21,65,52,-99,20,91,31,-99,70,-99,117,72,-99,72,85,-99
14/01/23,23,77,-99,29,33,38,128,41,65,50,-99,52,-99,21,46,53,-99,21,101,30,-99,86,-99,53,65,-99,72,101,-99
14/01/23,24,82,-99,23,39,33,97,28,39,52,-99,53,-99,18,56,65,-99,25,94,33,-99,93,-99,122,55,-99,59,126,-99
15/01/23,1,85,-99,22,34,28,93,23,29,64,-99,58,-99,12,47,53,-99,19,112,24,-99,80,-99,90,50,-99,77,152,-99
15/01/23,2,85,-99,25,37,35,90,25,34,70,-99,77,-99,9,56,52,-99,8,100,20,-99,59,-99,62,46,-99,78,126,-99
15/01/23,3,70,-99,28,52,57,69,23,35,45,-99,78,-99,9,79,47,-99,17,72,14,-99,67,-99,68,41,-99,65,107,-99
15/01/23,4,61,-99,31,53,52,78,26,36,46,-99,53,-99,13,56,56,-99,14,92,7,-99,68,-99,20,33,-99,68,103,-99
15/01/23,5,55,-99,35,46,44,61,34,32,40,-99,64,-99,20,27,53,-99,13,76,14,-99,54,-99,49,35,-99,50,106,-99
15/01/23,6,50,-99,28,32,51,67,34,33,44,-99,50,-99,23,41,50,-99,13,69,11,-99,48,-99,58,32,-99,56,114,-99
15/01/23,7,52,-99,33,37,48,62,33,29,33,-99,64,-99,25,54,47,-99,18,75,14,-99,58,-99,33,30,-99,43,113,-99
15/01/23,8,65,-99,44,42,62,61,31,35,54,-99,64,-99,20,53,55,-99,17,69,24,-99,74,-99,46,36,-99,45,103,-99
15/01/23,9,78,-99,39,41,62,79,40,50,56,-99,78,-99,21,48,60,-99,22,80,31,-99,68,-99,78,54,-99,59,145,-99
15/01/23,10,92,-99,48,47,66,79,28,91,62,-99,72,-99,-99,53,54,-99,59,64,39,-99,80,-99,76,76,-99,42,100,-99
15/01/23,11,83,-99,45,46,68,49,35,134,51,-99,69,-99,-99,57,51,-99,82,74,50,-99,72,-99,68,84,-99,58,127,-99
15/01/23,12,63,-99,41,45,44,41,46,84,28,-99,52,-99,-99,33,44,-99,41,45,52,-99,70,-99,35,63,-99,63,107,-99
15/01/23,13,51,-99,40,40,42,36,39,45,51,-99,48,-99,-99,33,28,-99,47,41,34,-99,54,-99,36,54,-99,43,29,-99
15/01/23,14,59,-99,41,40,40,41,42,43,51,-99,46,-99,-99,35,37,-99,50,45,44,-99,64,-99,48,57,-99,46,49,-99
15/01/23,15,52,-99,45,46,55,47,38,44,57,-99,60,-99,27,40,42,-99,51,41,48,-99,70,-99,52,60,-99,49,64,-99
15/01/23,16,51,-99,47,50,52,49,38,53,56,-99,71,-99,37,49,46,-99,67,45,37,-99,72,-99,62,62,-99,55,38,-99
15/01/23,17,53,-99,39,55,55,104,28,46,56,-99,61,-99,52,53,50,-99,73,51,59,-99,61,-99,61,62,-99,52,44,-99
15/01/23,18,50,-99,42,51,54,106,31,46,61,-99,61,-99,44,58,53,-99,57,95,40,-99,53,-99,105,56,-99,63,37,-99
15/01/23,19,83,-99,60,48,63,69,55,54,114,-99,79,-99,37,89,61,-99,51,93,46,-99,93,-99,70,65,-99,63,92,-99
15/01/23,20,100,-99,71,50,44,57,53,86,71,-99,60,-99,43,61,46,-99,52,73,38,-99,74,-99,79,80,-99,53,128,-99
15/01/23,21,88,-99,67,44,47,66,51,79,65,-99,56,-99,34,56,46,-99,45,77,45,-99,61,-99,73,65,-99,68,88,-99
15/01/23,22,71,-99,61,45,45,66,45,94,54,-99,63,-99,27,56,44,-99,45,80,37,-99,64,-99,61,70,-99,57,74,-99
15/01/23,23,78,-99,58,42,42,67,45,60,52,-99,73,-99,26,50,48,-99,43,56,34,-99,103,-99,87,81,-99,57,152,-99
15/01/23,24,93,-99,41,41,52,68,38,53,46,-99,74,-99,24,55,40,-99,46,52,41,-99,75,-99,76,76,-99,56,158,-99
16/01/23,1,103,-99,32,42,45,67,40,46,42,-99,66,-99,22,61,46,-99,48,48,30,-99,68,-99,76,78,-99,52,172,-99
16/01/23,2,94,-99,50,45,56,57,45,38,31,-99,72,-99,22,51,51,-99,44,61,30,-99,66,-99,62,63,-99,57,159,-99
16/01/23,3,96,-99,49,48,61,61,42,36,41,-99,66,-99,20,51,35,-99,39,49,27,-99,49,-99,39,64,-99,52,113,-99
16/01/23,4,91,-99,42,48,57,64,36,32,38,-99,62,-99,19,46,54,-99,43,60,35,-99,54,-99,61,52,-99,51,143,-99
16/01/23,5,77,-99,48,46,36,74,34,29,35,-99,63,-99,24,58,47,-99,43,56,29,-99,90,-99,47,55,-99,60,120,-99
16/01/23,6,80,-99,50,47,58,77,32,44,34,-99,61,-99,22,72,52,-99,44,60,30,-99,83,-99,45,59,-99,56,102,-99
16/01/23,7,81,-99,57,50,108,80,35,48,53,-99,92,-99,19,53,52,-99,43,76,29,-99,75,-99,57,63,-99,68,121,-99
16/01/23,8,90,-99,63,61,100,107,37,59,97,-99,113,-99,12,78,62,-99,49,101,26,-99,102,-99,75,82,-99,79,132,-99
16/01/23,9,108,-99,58,67,96,140,39,62,100,-99,137,-99,15,78,77,-99,57,76,52,-99,141,-99,120,161,-99,97,160,-99
