FECHA,HORA,AJM,AJU,BJU,CAM,CCA,COY,FAR,GAM,HGM,INN,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TLA,UAX,UIZ,XAL
09/01/23,14,-99,-99,30,52,-99,-99,13,34,-99,20,15,-99,-99,20,16,-99,13,22,-99,-99,21,12,23,-99
09/01/23,15,-99,-99,33,34,-99,-99,14,34,-99,28,58,-99,8,31,22,-99,-99,23,-99,-99,27,8,28,-99
09/01/23,16,-99,-99,41,28,37,-99,24,34,-99,24,49,-99,14,28,30,31,-99,27,-99,-99,33,25,33,-99
09/01/23,17,-99,-99,40,31,36,-99,27,24,-99,21,32,-99,23,43,38,54,-99,16,-99,-99,31,33,40,-99
09/01/23,18,-99,-99,33,22,42,-99,25,18,-99,25,23,-99,20,46,27,27,-99,18,-99,-99,28,39,34,-99
09/01/23,19,-99,-99,30,27,39,-99,20,25,-99,15,34,-99,47,35,21,49,-99,26,-99,-99,28,42,27,-99
09/01/23,20,-99,-99,28,14,38,-99,29,40,-99,16,32,-99,35,34,23,35,-99,31,-99,-99,37,36,25,-99
09/01/23,21,-99,-99,31,17,33,-99,41,29,-99,17,30,-99,30,40,33,36,-99,30,-99,-99,37,30,25,-99
09/01/23,22,-99,-99,32,15,32,-99,32,28,-99,17,16,-99,39,40,29,35,-99,22,-99,-99,28,31,29,-99
09/01/23,23,-99,-99,32,39,32,-99,20,22,-99,17,42,-99,39,39,30,27,-99,18,-99,-99,29,37,29,-99
09/01/23,24,-99,-99,29,23,29,-99,17,17,-99,20,23,-99,33,44,29,30,-99,21,-99,-99,29,31,27,-99
10/01/23,1,-99,-99,26,5,41,-99,39,22,-99,20,22,-99,39,40,27,21,-99,23,-99,-99,27,33,28,-99
10/01/23,2,-99,-99,22,19,31,-99,24,28,-99,18,29,-99,51,33,26,18,-99,22,-99,-99,25,43,33,-99
10/01/23,3,-99,-99,26,40,21,-99,22,22,-99,18,24,-99,40,35,30,20,-99,15,-99,-99,29,30,34,-99
10/01/23,4,-99,-99,25,42,18,-99,19,25,-99,15,15,-99,31,31,23,9,-99,17,-99,-99,37,35,34,-99
10/01/23,5,-99,-99,23,23,18,-99,24,22,-99,13,30,-99,33,29,20,16,-99,21,-99,-99,23,31,27,-99
10/01/23,6,-99,-99,23,19,16,-99,31,24,-99,12,31,-99,38,27,30,12,-99,30,-99,-99,34,44,39,-99
10/01/23,7,-99,-99,33,25,21,-99,35,25,-99,12,36,-99,40,28,43,26,-99,39,-99,-99,37,45,42,-99
10/01/23,8,-99,-99,32,27,21,-99,33,29,-99,12,38,-99,50,32,37,17,-99,40,-99,-99,22,41,34,-99
10/01/23,9,-99,-99,32,32,28,-99,40,39,-99,16,42,-99,67,29,37,17,-99,47,-99,-99,28,47,38,-99
10/01/23,10,-99,-99,36,37,26,-99,30,52,-99,17,51,-99,57,36,38,34,-99,46,-99,-99,41,35,46,-99
10/01/23,11,-99,-99,39,48,31,-99,33,52,-99,18,45,-99,32,42,42,28,50,55,-99,-99,52,22,43,-99
10/01/23,12,-99,-99,41,45,26,-99,40,43,-99,18,48,-99,16,40,31,26,52,43,-99,-99,48,24,40,-99
10/01/23,13,-99,-99,36,33,29,-99,24,32,-99,21,42,-99,14,39,27,29,43,39,-99,-99,30,32,36,-99
10/01/23,14,-99,-99,29,22,28,-99,15,25,-99,19,11,-99,3,30,14,23,25,28,-99,-99,28,11,24,-99
10/01/23,15,-99,-99,24,23,26,-99,10,24,-99,22,29,-99,14,41,18,30,27,20,-99,-99,32,19,25,-99
10/01/23,16,-99,-99,32,27,21,-99,17,33,-99,22,28,-99,16,36,21,21,32,22,-99,-99,27,25,27,-99
10/01/23,17,-99,-99,23,29,18,-99,22,31,-99,21,27,-99,22,50,30,28,30,32,-99,-99,29,15,29,-99
10/01/23,18,-99,-99,27,24,24,-99,32,41,-99,15,19,-99,32,29,30,23,36,33,-99,-99,27,27,31,-99
10/01/23,19,-99,-99,24,6,27,-99,27,30,-99,19,21,-99,30,31,22,27,32,33,-99,-99,22,38,24,-99
10/01/23,20,-99,-99,29,9,25,-99,27,9,-99,19,32,-99,35,40,21,26,28,29,-99,-99,22,48,26,-99
10/01/23,21,-99,-99,24,5,32,-99,19,17,-99,21,21,-99,27,39,23,19,24,19,-99,-99,29,38,25,-99
10/01/23,22,-99,-99,23,22,23,-99,16,9,-99,26,20,-99,14,45,22,26,25,20,-99,-99,21,39,19,-99
10/01/23,23,-99,-99,24,35,27,-99,20,20,-99,23,28,-99,17,46,18,20,23,22,-99,-99,23,34,15,-99
10/01/23,24,-99,-99,27,14,22,-99,24,27,-99,24,21,-99,23,37,22,29,31,27,-99,-99,32,36,24,-99
11/01/23,1,-99,-99,28,38,27,-99,18,26,-99,21,23,-99,40,33,26,27,35,21,-99,-99,28,15,23,-99
11/01/23,2,-99,-99,28,19,-99,-99,31,26,-99,18,21,-99,31,29,30,19,28,24,-99,-99,22,45,25,-99
11/01/23,3,-99,-99,23,27,16,-99,28,33,-99,17,32,-99,35,28,39,21,35,33,-99,-99,20,27,28,-99
11/01/23,4,-99,-99,26,20,26,-99,28,26,-99,16,26,-99,31,26,33,27,36,28,-99,-99,23,32,30,-99
11/01/23,5,-99,-99,32,33,23,-99,29,26,-99,14,35,-99,28,28,37,16,37,26,-99,-99,28,26,33,-99
11/01/23,6,-99,-99,29,31,25,-99,28,24,-99,11,33,-99,33,24,39,25,39,35,-99,-99,24,30,35,-99
11/01/23,7,-99,-99,32,29,22,-99,34,23,-99,13,32,-99,46,23,43,15,38,35,-99,-99,24,31,27,-99
11/01/23,8,-99,-99,33,42,23,-99,31,31,-99,13,33,-99,58,23,44,9,49,43,-99,-99,31,36,35,-99
11/01/23,9,-99,-99,34,43,25,-99,38,36,-99,10,40,-99,51,29,56,18,55,43,-99,-99,36,36,38,-99
11/01/23,10,-99,-99,36,38,37,-99,29,44,-99,15,33,-99,57,39,57,31,54,39,-99,-99,49,41,39,-99
11/01/23,11,-99,-99,38,56,36,-99,34,49,-99,19,46,-99,52,40,54,41,54,51,-99,-99,51,23,40,-99
11/01/23,12,-99,-99,34,56,31,-99,32,41,-99,16,44,-99,17,30,-99,26,40,43,-99,-99,60,21,27,-99
11/01/23,13,-99,-99,25,25,15,-99,15,37,-99,10,26,-99,-99,26,-99,28,26,31,-99,-99,27,6,29,-99
11/01/23,14,-99,-99,22,29,22,-99,11,36,-99,14,31,-99,8,29,-99,25,28,31,-99,-99,28,7,24,-99
11/01/23,15,-99,-99,28,23,21,-99,22,27,-99,20,34,-99,15,31,23,21,29,43,-99,-99,32,19,25,-99
11/01/23,16,-99,-99,21,34,23,-99,14,29,-99,17,34,-99,19,28,22,24,24,35,-99,-99,22,21,24,-99
11/01/23,17,-99,-99,24,27,19,-99,38,36,-99,18,26,-99,44,33,23,10,30,38,-99,-99,29,22,20,-99
11/01/23,18,-99,-99,26,26,22,-99,30,16,-99,17,29,-99,42,21,26,22,26,27,-99,-99,18,29,24,-99
11/01/23,19,-99,-99,20,6,21,-99,27,27,-99,16,27,-99,36,30,23,21,32,27,-99,-99,20,54,25,-99
11/01/23,20,-99,-99,14,-99,4,-99,27,27,-99,14,17,-99,21,25,23,4,31,27,-99,-99,23,17,20,-99
11/01/23,21,-99,-99,19,31,12,-99,14,29,-99,12,22,-99,34,34,23,15,29,31,-99,-99,29,14,28,-99
11/01/23,22,-99,-99,24,19,15,-99,30,28,-99,17,33,-99,36,29,32,15,30,33,-99,-99,25,30,32,-99
11/01/23,23,-99,-99,26,24,18,-99,19,28,-99,14,32,-99,36,18,38,17,35,32,-99,-99,29,28,35,-99
11/01/23,24,-99,-99,25,24,14,-99,28,31,-99,15,31,-99,27,18,40,17,37,42,-99,-99,32,32,31,-99
12/01/23,1,-99,-99,24,35,17,-99,20,33,-99,12,34,-99,12,16,57,17,39,46,-99,-99,24,35,30,-99
12/01/23,2,-99,-99,20,21,20,-99,42,35,-99,13,34,-99,12,16,49,18,29,42,-99,-99,27,31,27,-99
12/01/23,3,-99,-99,19,28,16,-99,40,34,-99,10,31,-99,14,16,70,17,31,49,-99,-99,25,26,24,-99
12/01/23,4,-99,-99,20,20,14,-99,36,27,-99,7,27,-99,21,20,55,10,32,53,-99,-99,25,17,26,-99
12/01/23,5,-99,-99,19,27,18,-99,33,42,-99,8,33,-99,27,23,41,19,36,44,-99,-99,27,25,18,-99
12/01/23,6,-99,-99,19,23,17,-99,32,43,-99,10,35,-99,28,19,42,13,36,60,-99,-99,22,31,20,-99
12/01/23,7,-99,-99,30,27,17,-99,35,45,-99,13,25,-99,34,21,61,-99,37,47,-99,-99,25,31,-99,-99
12/01/23,8,-99,-99,28,38,24,-99,47,53,-99,14,27,-99,-99,22,48,32,36,47,-99,-99,29,36,-99,-99
12/01/23,9,-99,-99,28,31,22,-99,43,65,-99,16,33,-99,-99,29,46,17,-99,42,-99,-99,36,32,-99,-99
12/01/23,10,-99,-99,34,31,23,-99,32,59,-99,16,61,-99,-99,30,62,23,-99,51,-99,-99,42,35,-99,-99
12/01/23,11,-99,-99,37,33,35,-99,30,63,-99,17,70,-99,-99,25,62,28,60,63,-99,-99,40,24,-99,-99
12/01/23,12,-99,-99,41,36,29,-99,26,59,-99,13,56,-99,-99,24,35,34,54,44,-99,-99,38,20,-99,-99
12/01/23,13,-99,-99,47,16,31,-99,21,38,-99,19,41,-99,-99,-99,31,36,41,35,-99,-99,37,28,-99,-99
12/01/23,14,-99,-99,33,20,26,-99,13,21,-99,23,1,-99,-99,29,22,30,27,18,-99,-99,29,20,-99,-99
12/01/23,15,-99,-99,22,25,27,-99,12,16,-99,26,22,-99,-99,39,18,25,22,23,-99,-99,26,9,-99,-99
12/01/23,16,-99,-99,25,25,22,-99,17,32,-99,29,22,-99,-99,40,26,29,23,18,-99,-99,30,15,-99,-99
12/01/23,17,-99,-99,24,19,25,-99,18,29,-99,29,20,-99,-99,35,18,30,28,21,-99,-99,29,23,-99,-99
12/01/23,18,-99,-99,23,27,26,-99,23,16,-99,24,22,-99,-99,34,21,1,17,18,-99,-99,30,36,-99,-99
12/01/23,19,-99,-99,16,17,28,-99,19,23,-99,27,17,-99,-99,32,13,37,13,13,-99,-99,13,34,-99,-99
12/01/23,20,-99,-99,15,3,17,-99,20,10,-99,22,3,-99,-99,17,13,13,15,12,-99,-99,17,28,-99,-99
12/01/23,21,-99,-99,12,14,14,-99,14,5,-99,13,30,-99,-99,19,14,10,17,15,-99,-99,21,19,-99,-99
12/01/23,22,-99,-99,16,25,16,-99,22,19,-99,14,-99,-99,-99,19,14,7,17,12,-99,-99,14,21,-99,-99
12/01/23,23,-99,-99,14,13,14,-99,12,17,-99,13,36,-99,-99,19,16,20,18,17,-99,-99,15,13,-99,-99
12/01/23,24,-99,-99,15,10,11,-99,18,10,-99,14,14,-99,-99,20,19,11,16,17,-99,-99,15,11,-99,-99
13/01/23,1,-99,-99,13,16,13,-99,13,11,-99,13,9,-99,-99,24,9,7,12,11,-99,-99,20,21,14,-99
13/01/23,2,-99,-99,10,9,17,-99,7,7,-99,11,5,-99,-99,18,8,11,6,8,-99,-99,18,8,9,-99
13/01/23,3,-99,-99,7,20,12,-99,7,5,-99,13,5,-99,-99,11,6,18,6,5,-99,-99,13,3,5,-99
13/01/23,4,-99,-99,7,2,6,-99,5,8,-99,13,8,-99,-99,12,3,5,6,3,-99,-99,11,5,5,-99
13/01/23,5,-99,-99,7,12,7,-99,2,5,-99,14,3,-99,-99,8,3,12,8,8,-99,-99,11,1,6,-99
13/01/23,6,-99,-99,5,7,7,-99,8,8,-99,14,5,-99,-99,9,6,9,9,8,-99,-99,15,8,7,-99
13/01/23,7,-99,-99,8,9,8,-99,8,12,-99,11,11,-99,-99,10,11,11,11,11,-99,-99,19,11,11,-99
13/01/23,8,-99,-99,11,13,11,-99,13,20,-99,16,9,-99,-99,13,13,-99,12,12,-99,-99,20,10,12,-99
13/01/23,9,-99,-99,13,18,13,-99,15,18,-99,13,17,-99,-99,19,13,15,15,16,-99,-99,23,8,14,-99
13/01/23,10,-99,-99,18,21,14,-99,7,16,-99,10,21,-99,-99,17,14,17,15,21,-99,-99,22,16,19,-99
13/01/23,11,-99,-99,21,20,15,-99,12,21,-99,7,30,-99,-99,28,16,20,22,17,-99,-99,29,20,24,-99
13/01/23,12,-99,-99,23,31,18,-99,16,36,-99,10,23,-99,-99,33,18,19,26,18,-99,-99,30,13,30,-99
13/01/23,13,-99,-99,26,23,22,-99,6,24,-99,12,26,-99,-99,37,20,28,26,19,-99,-99,30,14,22,-99
13/01/23,14,-99,-99,22,33,18,-99,10,20,-99,15,35,-99,-99,42,16,24,26,14,-99,-99,25,14,23,-99
13/01/23,15,-99,-99,29,22,15,-99,3,11,-99,17,18,-99,-99,46,13,26,20,14,-99,-99,12,4,20,-99
13/01/23,16,-99,-99,26,14,25,-99,12,16,-99,23,30,-99,-99,37,11,18,17,9,-99,-99,15,6,20,-99
13/01/23,17,-99,-99,17,15,24,-99,17,19,-99,23,14,-99,-99,33,15,30,23,17,-99,-99,17,23,22,-99
13/01/23,18,-99,-99,16,18,20,-99,16,21,-99,18,16,-99,-99,24,15,12,19,15,-99,-99,20,30,23,-99
13/01/23,19,-99,-99,19,8,23,-99,20,23,-99,17,13,-99,-99,23,14,20,16,11,-99,-99,13,28,13,-99
13/01/23,20,-99,-99,16,27,17,-99,13,9,-99,19,5,-99,-99,13,13,24,13,14,-99,-99,14,26,14,-99
13/01/23,21,-99,-99,16,29,18,-99,26,13,-99,16,8,-99,-99,13,10,17,15,11,-99,-99,19,10,13,-99
13/01/23,22,-99,-99,17,27,21,-99,14,10,-99,12,5,-99,-99,17,13,19,15,14,-99,-99,20,18,17,-99
13/01/23,23,-99,-99,11,12,16,-99,9,12,-99,9,42,-99,-99,20,22,9,26,11,-99,-99,25,19,21,-99
13/01/23,24,-99,-99,10,10,10,-99,10,15,-99,6,14,-99,-99,23,11,18,13,11,-99,-99,16,12,23,-99
14/01/23,1,-99,-99,8,9,11,-99,11,19,-99,6,16,-99,-99,18,9,11,12,16,-99,-99,12,14,21,-99
14/01/23,2,-99,-99,13,18,8,-99,18,19,-99,5,18,-99,-99,12,27,7,15,24,-99,-99,19,25,47,-99
14/01/23,3,-99,-99,14,9,13,-99,23,14,-99,9,22,-99,-99,11,16,9,16,23,-99,-99,17,22,86,-99
14/01/23,4,-99,-99,31,10,12,-99,17,18,-99,10,14,-99,-99,11,32,13,16,22,-99,-99,17,16,26,-99
14/01/23,5,-99,-99,27,11,9,-99,20,20,-99,7,21,-99,-99,9,21,-99,15,24,-99,-99,12,11,23,-99
14/01/23,6,-99,-99,23,15,11,-99,23,20,-99,8,23,-99,-99,7,27,27,17,19,-99,-99,13,13,19,-99
14/01/23,7,-99,-99,22,19,12,-99,22,30,-99,5,21,-99,-99,6,26,25,21,24,-99,-99,16,21,23,-99
14/01/23,8,-99,-99,25,26,10,-99,18,14,-99,5,26,-99,-99,8,25,15,26,27,-99,-99,11,25,28,-99
14/01/23,9,-99,-99,29,20,10,-99,18,50,-99,5,32,-99,-99,19,28,13,34,34,-99,-99,24,22,31,-99
14/01/23,10,-99,-99,30,25,25,-99,27,39,-99,6,37,-99,-99,19,34,15,36,36,-99,-99,31,9,33,-99
14/01/23,11,-99,-99,35,25,28,-99,26,55,-99,7,38,-99,-99,20,35,15,38,32,-99,-99,41,31,38,-99
14/01/23,12,-99,-99,35,31,24,-99,33,44,-99,10,26,-99,-99,29,36,35,31,44,-99,-99,44,30,41,-99
14/01/23,13,-99,-99,38,39,29,-99,24,52,-99,6,24,-99,-99,22,31,37,30,32,-99,-99,37,14,44,-99
14/01/23,14,-99,-99,25,31,20,-99,20,40,-99,11,13,-99,-99,18,26,16,24,13,-99,-99,38,6,35,-99
14/01/23,15,-99,-99,16,24,8,-99,-99,39,-99,15,30,-99,-99,-99,14,16,-99,6,-99,-99,27,7,22,-99
14/01/23,16,-99,-99,22,25,5,-99,-99,34,-99,20,38,-99,-99,20,10,17,-99,15,-99,-99,32,2,27,-99
14/01/23,17,-99,-99,31,30,14,-99,11,32,-99,13,32,-99,-99,28,10,18,-99,13,-99,-99,27,15,21,-99
14/01/23,18,-99,-99,31,27,16,-99,16,17,-99,13,25,-99,-99,21,19,35,29,17,-99,-99,30,23,32,-99
14/01/23,19,-99,-99,19,37,22,-99,20,22,-99,12,25,-99,-99,22,25,23,31,24,-99,-99,27,28,23,-99
14/01/23,20,-99,-99,15,32,15,-99,24,26,-99,13,11,-99,-99,16,23,14,27,28,-99,-99,25,27,22,-99
14/01/23,21,-99,-99,20,25,14,-99,31,23,-99,15,34,-99,-99,7,30,21,27,28,-99,-99,27,26,22,-99
14/01/23,22,-99,-99,22,25,18,-99,28,34,-99,13,22,-99,-99,11,36,17,35,29,-99,-99,29,23,35,-99
14/01/23,23,-99,-99,19,13,16,-99,27,21,-99,12,17,-99,-99,10,47,18,38,24,-99,-99,27,29,33,-99
14/01/23,24,-99,-99,25,12,18,-99,15,17,-99,11,34,-99,-99,12,43,21,34,29,-99,-99,24,17,29,-99
15/01/23,1,-99,-99,21,9,18,-99,22,18,-99,6,24,-99,-99,8,61,15,31,21,-99,-99,23,16,40,-99
15/01/23,2,-99,-99,21,17,20,-99,23,28,-99,5,23,-99,-99,4,56,13,37,16,-99,-99,21,40,41,-99
15/01/23,3,-99,-99,29,37,15,-99,25,24,-99,4,21,-99,-99,11,28,9,38,20,-99,-99,19,42,36,-99
15/01/23,4,-99,-99,31,35,16,-99,18,12,-99,8,32,-99,-99,7,30,2,36,25,-99,-99,16,27,39,-99
15/01/23,5,-99,-99,26,22,14,-99,21,27,-99,12,26,-99,-99,6,30,11,44,19,-99,-99,19,24,29,-99
15/01/23,6,-99,-99,18,24,12,-99,18,17,-99,13,24,-99,-99,8,30,5,34,20,-99,-99,18,32,33,-99
15/01/23,7,-99,-99,23,23,11,-99,21,25,-99,17,21,-99,-99,11,26,5,32,21,-99,-99,16,33,26,-99
15/01/23,8,-99,-99,23,32,16,-99,21,22,-99,14,28,-99,-99,10,32,9,42,25,-99,-99,17,27,25,-99
15/01/23,9,-99,-99,22,27,9,-99,19,32,-99,13,31,-99,-99,11,35,20,45,27,-99,-99,26,17,26,-99
15/01/23,10,-99,-99,26,30,24,-99,23,36,-99,-99,32,-99,-99,39,26,29,41,34,-99,-99,41,17,22,-99
15/01/23,11,-99,-99,28,38,25,-99,17,33,-99,-99,27,-99,-99,62,43,31,36,34,-99,-99,43,3,31,-99
15/01/23,12,-99,-99,27,25,19,-99,20,24,-99,-99,37,-99,-99,26,22,38,28,30,-99,-99,36,7,37,-99
15/01/23,13,-99,-99,25,27,18,-99,14,25,-99,-99,12,-99,-99,26,21,21,25,27,-99,-99,28,4,24,-99
15/01/23,14,-99,-99,25,24,21,-99,17,24,-99,-99,23,-99,-99,26,22,30,23,37,-99,-99,33,17,30,-99
15/01/23,15,-99,-99,31,36,21,-99,15,36,-99,16,31,-99,-99,31,27,33,32,39,-99,-99,35,19,32,-99
15/01/23,16,-99,-99,34,31,23,-99,22,44,-99,22,33,-99,-99,39,30,21,37,33,-99,-99,36,26,39,-99
15/01/23,17,-99,-99,38,33,25,-99,29,32,-99,31,36,-99,-99,42,31,46,38,30,-99,-99,35,26,35,-99
15/01/23,18,-99,-99,37,32,29,-99,30,31,-99,21,35,-99,-99,31,30,24,30,28,-99,-99,31,30,29,-99
15/01/23,19,-99,-99,23,26,19,-99,29,27,-99,21,24,-99,-99,26,20,27,27,25,-99,-99,26,34,25,-99
15/01/23,20,-99,-99,25,20,20,-99,22,20,-99,17,22,-99,-99,27,24,24,26,26,-99,-99,28,31,23,-99
15/01/23,21,-99,-99,24,23,23,-99,27,21,-99,17,26,-99,-99,28,30,31,28,28,-99,-99,29,35,25,-99
15/01/23,22,-99,-99,25,24,22,-99,34,26,-99,16,18,-99,-99,32,34,23,32,32,-99,-99,30,32,25,-99
15/01/23,23,-99,-99,24,21,25,-99,34,31,-99,17,28,-99,-99,29,24,23,24,41,-99,-99,39,27,28,-99
15/01/23,24,-99,-99,23,35,26,-99,23,31,-99,16,22,-99,-99,30,24,30,23,31,-99,-99,36,36,28,-99
16/01/23,1,-99,-99,23,25,24,-99,31,32,-99,15,26,-99,18,32,22,19,23,33,-99,-99,38,30,29,-99
16/01/23,2,-99,-99,27,31,28,-99,30,37,-99,14,34,-99,18,30,31,19,24,35,-99,-99,32,37,34,-99
16/01/23,3,-99,-99,31,30,28,-99,25,33,-99,14,18,-99,19,25,25,18,23,28,-99,-99,28,38,32,-99
16/01/23,4,-99,-99,31,29,28,-99,30,32,-99,11,38,-99,25,30,35,25,36,30,-99,-99,27,45,33,-99
16/01/23,5,-99,-99,31,17,29,-99,28,33,-99,16,30,-99,32,30,36,21,31,49,-99,-99,33,45,40,-99
16/01/23,6,-99,-99,30,26,28,-99,41,28,-99,13,35,-99,32,31,35,22,32,46,-99,-99,31,33,36,-99
16/01/23,7,-99,-99,31,46,25,-99,39,43,-99,12,32,-99,31,30,38,18,39,38,-99,-99,28,35,41,-99
16/01/23,8,-99,-99,37,47,31,-99,34,47,-99,7,35,-99,33,31,48,12,43,40,-99,-99,31,48,43,-99
16/01/23,9,-99,-99,35,39,34,-99,43,51,-99,6,42,-99,42,30,40,29,51,56,-99,-99,63,45,50,-99
16/01/23,10,-99,-99,38,57,32,-99,42,56,-99,15,47,-99,35,36,53,28,51,53,-99,-99,60,35,52,-99
16/01/23,11,-99,-99,41,48,31,-99,33,63,-99,12,49,-99,32,48,41,38,52,41,-99,-99,54,24,58,-99
16/01/23,12,-99,-99,-99,47,31,-99,33,49,-99,18,34,-99,26,61,44,29,53,44,-99,-99,51,21,42,-99
16/01/23,13,-99,-99,-99,40,24,-99,18,50,-99,5,51,-99,5,43,34,27,34,48,-99,-99,47,8,31,-99
16/01/23,14,-99,-99,-99,49,21,-99,27,54,-99,15,38,-99,11,33,27,28,35,55,-99,-99,30,17,31,-99
16/01/23,15,-99,-99,-99,32,27,-99,23,54,-99,14,40,-99,10,20,35,30,39,46,-99,-99,24,18,39,-99
16/01/23,16,-99,-99,40,28,30,-99,29,76,-99,9,30,-99,29,27,38,54,46,35,-99,-99,31,24,40,-99
16/01/23,17,-99,-99,32,28,32,-99,20,35,-99,15,38,-99,15,41,44,55,50,14,-99,-99,25,32,42,-99
16/01/23,18,-99,-99,30,19,26,-99,9,10,-99,22,34,-99,45,24,27,29,42,10,-99,-99,20,37,43,-99
16/01/23,19,-99,-99,28,24,28,-99,18,12,-99,19,21,-99,39,30,27,27,34,16,-99,-99,20,33,28,-99
16/01/23,20,-99,-99,29,22,21,-99,33,36,-99,26,26,-99,30,36,28,32,31,63,-99,-99,18,28,28,-99
16/01/23,21,-99,-99,32,41,23,-99,29,34,-99,26,38,-99,26,40,32,30,36,-99,-99,-99,36,29,32,-99
16/01/23,22,-99,-99,33,-99,31,-99,37,31,-99,25,26,-99,26,38,29,28,32,44,-99,-99,38,33,40,-99
16/01/23,23,-99,-99,32,-99,28,-99,31,35,-99,25,40,-99,25,32,27,26,31,37,-99,-99,29,47,41,-99
16/01/23,24,-99,-99,34,-99,32,-99,45,32,-99,20,39,-99,25,36,27,24,39,35,-99,-99,34,44,36,-99
17/01/23,1,-99,-99,34,-99,29,-99,38,33,-99,15,39,-99,12,32,-99,18,40,32,-99,-99,29,38,40,-99
17/01/23,2,-99,-99,33,-99,20,-99,42,31,-99,11,37,-99,22,30,31,12,41,37,-99,-99,35,47,42,-99
17/01/23,3,-99,-99,32,-99,24,-99,33,34,-99,10,37,-99,23,27,45,21,43,53,-99,-99,35,39,41,-99
17/01/23,4,-99,-99,28,-99,26,-99,37,34,-99,10,40,-99,16,25,30,15,48,48,-99,-99,27,39,33,-99
17/01/23,5,-99,-99,27,-99,21,-99,36,33,-99,11,29,-99,20,21,27,13,44,38,-99,-99,26,39,37,-99
17/01/23,6,-99,-99,29,-99,15,-99,41,36,-99,8,31,-99,31,20,29,11,56,43,-99,-99,25,36,33,-99
17/01/23,7,-99,-99,33,-99,16,-99,40,38,-99,11,43,-99,45,19,35,14,63,39,-99,-99,32,27,38,-99
17/01/23,8,-99,-99,33,-99,18,-99,38,45,-99,15,40,-99,53,16,35,20,49,39,-99,-99,32,42,43,-99
17/01/23,9,-99,-99,32,-99,25,-99,35,38,-99,17,39,-99,40,21,53,18,55,35,-99,-99,40,35,54,-99
17/01/23,10,-99,-99,37,-99,32,-99,31,56,-99,25,40,-99,54,36,58,25,62,38,-99,-99,48,27,57,-99
17/01/23,11,-99,-99,41,-99,31,-99,33,47,-99,4,44,-99,55,43,64,40,60,46,-99,-99,57,21,52,-99
17/01/23,12,-99,-99,46,-99,40,-99,37,50,-99,13,71,-99,45,55,62,45,46,54,-99,-99,65,27,48,-99
17/01/23,13,-99,-99,37,-99,31,-99,27,49,-99,17,48,-99,22,41,35,29,31,47,-99,-99,62,25,44,-99
17/01/23,14,-99,-99,26,-99,24,-99,15,44,-99,14,34,-99,4,23,20,32,27,31,-99,-99,52,12,30,-99
17/01/23,15,-99,-99,22,-99,18,-99,4,35,-99,12,18,-99,2,27,15,20,17,22,-99,-99,41,12,-99,-99
17/01/23,16,-99,-99,20,-99,13,-99,10,38,-99,14,18,-99,34,20,22,36,21,20,-99,-99,30,17,-99,-99
17/01/23,17,-99,-99,17,-99,21,-99,21,13,-99,19,16,-99,33,19,20,28,27,20,-99,-99,29,25,-99,-99
17/01/23,18,-99,-99,21,-99,24,-99,31,16,-99,17,3,-99,25,24,24,25,33,25,-99,-99,27,27,29,-99
17/01/23,19,-99,-99,24,-99,21,-99,29,13,-99,22,36,-99,33,19,24,11,31,19,-99,-99,33,26,26,-99
17/01/23,20,-99,-99,26,-99,29,-99,28,31,-99,17,23,-99,29,27,25,26,27,30,-99,-99,35,28,29,-99
17/01/23,21,-99,-99,22,-99,26,-99,25,15,-99,22,27,-99,24,28,23,26,27,-99,-99,-99,31,30,29,-99
17/01/23,22,-99,-99,23,-99,26,-99,25,30,-99,20,25,-99,14,27,27,28,24,-99,-99,-99,36,36,27,-99
17/01/23,23,-99,-99,28,-99,28,-99,24,22,-99,21,18,-99,25,28,19,27,24,4,-99,-99,37,41,25,-99
17/01/23,24,-99,-99,25,-99,28,-99,19,21,-99,16,27,-99,27,26,21,30,20,35,-99,-99,37,34,24,-99
18/01/23,1,-99,-99,28,-99,35,-99,21,22,-99,15,22,-99,20,25,20,21,18,22,-99,-99,39,38,23,-99
18/01/23,2,-99,-99,32,-99,30,-99,22,19,-99,13,26,-99,21,25,21,15,18,22,-99,-99,40,30,23,-99
18/01/23,3,-99,-99,26,-99,21,-99,22,19,-99,16,26,-99,18,20,19,17,21,25,-99,-99,28,26,29,-99
18/01/23,4,-99,-99,25,-99,22,-99,24,14,-99,9,20,-99,17,17,20,16,17,19,-99,-99,27,27,34,-99
18/01/23,5,-99,-99,21,-99,18,-99,20,13,-99,13,27,-99,17,13,20,18,19,19,-99,-99,35,22,27,-99
18/01/23,6,-99,-99,22,-99,17,-99,16,22,-99,5,25,-99,10,7,22,13,29,22,-99,-99,29,26,29,-99
18/01/23,7,-99,-99,21,-99,15,-99,33,35,-99,4,25,-99,31,-99,42,-99,29,32,-99,-99,38,28,25,-99
18/01/23,8,-99,-99,21,-99,20,-99,34,45,-99,4,24,-99,39,-99,45,17,31,38,-99,-99,34,28,27,-99
18/01/23,9,-99,-99,24,-99,14,-99,43,38,-99,3,36,-99,52,-99,33,10,55,42,-99,-99,38,29,29,-99
18/01/23,10,-99,-99,33,-99,21,-99,23,45,-99,4,47,-99,48,-99,40,28,38,35,-99,-99,57,25,43,-99
