FECHA,HORA,ACO,AJM,AJU,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
25/02/23,21,24,8,-99,23,31,25,27,27,-99,18,17,29,32,28,25,-99,21,-99,-99,20,33,29,3,30,22,17,35,-99,-99,-99,-99,-99,19,18,24,40
25/02/23,22,24,15,-99,20,30,36,31,39,-99,15,19,34,36,36,29,-99,28,-99,-99,32,43,27,3,37,25,21,39,-99,-99,-99,-99,-99,18,30,25,44
25/02/23,23,23,14,-99,21,41,33,30,43,-99,21,24,34,40,44,31,-99,31,-99,-99,43,28,39,2,39,18,16,40,-99,-99,-99,-99,-99,20,29,19,47
25/02/23,24,18,9,-99,19,37,30,23,44,-99,30,24,31,41,42,29,-99,38,-99,-99,40,27,28,2,40,15,42,36,-99,-99,-99,-99,-99,23,28,27,42
26/02/23,1,24,7,-99,11,30,27,21,43,-99,31,23,22,34,43,33,-99,42,-99,-99,31,-99,35,2,40,13,39,36,-99,-99,-99,-99,-99,39,33,31,43
26/02/23,2,23,11,-99,9,22,19,18,34,-99,19,13,22,29,39,30,-99,37,-99,-99,28,-99,31,2,33,13,36,34,-99,-99,-99,-99,-99,32,38,29,40
26/02/23,3,26,12,-99,21,31,31,24,29,-99,25,9,25,27,32,26,-99,36,-99,-99,31,-99,28,3,29,13,32,29,-99,-99,-99,-99,-99,28,35,31,38
26/02/23,4,25,10,-99,24,30,30,20,30,-99,27,9,21,25,29,33,-99,37,-99,-99,33,-99,24,4,25,9,26,25,-99,-99,-99,-99,-99,23,33,31,34
26/02/23,5,24,6,-99,22,30,25,16,24,-99,17,9,21,25,27,35,-99,34,-99,-99,32,-99,23,4,30,10,29,27,-99,-99,-99,-99,-99,26,31,30,30
26/02/23,6,22,6,-99,25,30,28,22,27,-99,24,9,22,25,25,30,-99,28,-99,-99,33,-99,22,3,32,16,29,27,-99,-99,-99,-99,-99,24,31,28,29
26/02/23,7,22,6,-99,25,30,29,22,23,-99,32,18,26,25,26,29,-99,29,-99,-99,36,-99,20,3,30,21,32,28,-99,-99,-99,-99,-99,20,31,24,29
26/02/23,8,22,12,-99,26,30,30,21,26,-99,33,19,28,22,26,30,-99,30,-99,-99,33,-99,19,4,27,23,33,28,-99,-99,-99,-99,-99,21,28,24,30
26/02/23,9,22,28,-99,29,32,38,25,25,-99,30,26,33,24,33,33,-99,38,-99,-99,42,-99,24,5,38,23,43,26,-99,-99,-99,-99,-99,25,42,32,44
26/02/23,10,21,26,-99,29,39,46,33,24,-99,25,41,38,25,41,44,-99,57,-99,-99,57,47,18,6,41,27,50,29,-99,-99,-99,-99,-99,24,42,37,50
26/02/23,11,21,25,-99,32,50,48,30,16,-99,24,53,32,19,31,49,-99,48,-99,-99,49,47,9,5,26,32,44,30,-99,-99,-99,-99,-99,28,41,35,44
26/02/23,12,9,15,-99,39,38,32,28,17,-99,21,21,21,8,13,27,-99,31,-99,-99,28,39,4,4,15,19,22,19,-99,-99,-99,-99,-99,28,23,18,28
26/02/23,13,6,16,-99,18,21,15,29,8,-99,18,16,21,6,8,21,-99,17,-99,-99,25,24,3,4,11,23,18,13,-99,-99,-99,-99,-99,20,17,10,13
26/02/23,14,7,17,-99,12,9,10,14,6,-99,13,14,18,5,6,13,-99,10,-99,-99,20,16,4,4,11,14,12,7,-99,-99,-99,-99,-99,10,13,10,11
26/02/23,15,7,9,-99,11,7,9,8,4,-99,9,8,17,6,5,8,-99,9,-99,-99,15,12,5,1,10,10,9,8,-99,-99,-99,-99,-99,6,8,10,11
26/02/23,16,9,4,-99,11,7,9,3,5,-99,6,10,13,8,8,8,-99,7,-99,-99,18,9,4,1,10,3,8,10,-99,-99,-99,-99,-99,4,-99,9,20
26/02/23,17,10,3,-99,8,6,4,2,7,-99,4,9,7,8,8,5,-99,6,-99,-99,16,7,4,2,13,2,10,11,-99,-99,-99,-99,-99,4,-99,8,12
26/02/23,18,14,3,-99,6,9,7,4,6,-99,6,7,7,13,10,10,-99,10,-99,-99,17,8,6,2,15,3,11,10,-99,-99,-99,-99,-99,6,-99,8,19
26/02/23,19,16,4,-99,9,14,8,5,10,-99,9,10,13,13,12,12,-99,11,-99,-99,16,16,10,2,22,5,13,12,-99,-99,-99,-99,-99,10,-99,14,22
26/02/23,20,13,4,-99,19,19,14,7,22,-99,22,19,23,22,21,20,-99,21,-99,-99,27,31,11,3,29,7,16,16,-99,-99,-99,-99,-99,11,-99,20,32
26/02/23,21,13,3,-99,16,29,24,16,44,-99,15,26,31,32,23,22,-99,40,-99,-99,35,23,22,3,33,10,23,25,-99,-99,-99,-99,-99,29,-99,15,34
26/02/23,22,11,19,-99,21,26,33,32,39,-99,9,30,34,40,34,21,-99,37,-99,-99,30,25,38,5,39,20,22,38,-99,-99,-99,-99,-99,31,-99,14,41
26/02/23,23,14,17,-99,31,30,37,33,36,-99,14,32,32,43,40,27,-99,37,-99,-99,35,23,27,3,41,24,18,40,-99,-99,-99,-99,-99,35,-99,22,47
26/02/23,24,25,8,-99,18,-99,43,19,19,-99,18,26,26,41,46,25,-99,35,-99,-99,33,20,36,3,47,13,35,46,-99,-99,-99,-99,-99,34,-99,33,47
27/02/23,1,25,-99,-99,10,-99,38,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,25,-99,-99,-99,-99,-99,47,-99,-99,-99,-99,-99,-99,-99,-99,-99
27/02/23,2,30,-99,-99,6,-99,30,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,28,-99,-99,-99,-99,-99,38,-99,-99,-99,-99,-99,-99,-99,-99,-99
27/02/23,3,32,-99,-99,6,-99,27,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,23,-99,-99,-99,-99,-99,34,-99,-99,-99,-99,-99,-99,-99,-99,-99
27/02/23,4,22,5,-99,6,30,27,30,25,-99,17,6,12,31,37,26,-99,28,-99,-99,27,30,-99,4,-99,13,-99,32,-99,-99,18,-99,-99,22,-99,28,-99
27/02/23,5,28,5,-99,8,30,27,25,24,-99,31,7,18,27,36,28,-99,28,-99,-99,29,31,-99,6,-99,6,-99,36,-99,-99,18,-99,-99,25,-99,26,-99
27/02/23,6,27,5,-99,19,30,30,21,28,-99,29,20,23,27,33,28,-99,27,-99,-99,30,36,-99,9,-99,9,-99,33,-99,-99,23,-99,-99,24,-99,28,-99
27/02/23,7,28,5,-99,23,31,33,29,25,-99,36,20,23,28,35,30,-99,29,-99,-99,32,39,-99,9,-99,23,-99,30,-99,-99,23,-99,-99,27,-99,26,-99
27/02/23,8,26,9,-99,24,35,33,29,29,-99,34,20,28,27,40,34,-99,32,-99,-99,45,39,-99,9,37,22,-99,31,-99,-99,24,-99,-99,26,-99,31,-99
27/02/23,9,29,15,-99,32,48,40,32,37,-99,19,20,40,27,43,46,-99,44,-99,-99,47,44,-99,11,56,22,-99,34,-99,-99,29,-99,-99,32,-99,40,-99
27/02/23,10,27,21,-99,34,55,49,38,33,-99,13,29,52,46,62,65,-99,59,-99,-99,74,52,-99,9,77,32,-99,39,-99,-99,20,-99,-99,32,-99,55,-99
27/02/23,11,17,23,-99,41,34,35,21,34,-99,9,49,24,24,59,41,-99,49,-99,-99,77,42,-99,7,38,22,-99,30,-99,-99,11,-99,-99,15,-99,28,-99
27/02/23,12,9,10,-99,25,30,37,16,23,-99,9,19,29,18,31,38,-99,45,-99,-99,38,28,-99,4,18,15,-99,22,-99,-99,14,-99,-99,25,2,14,-99
27/02/23,13,6,13,-99,11,24,21,19,7,-99,13,10,17,7,11,27,-99,23,-99,-99,32,18,-99,9,11,18,-99,9,-99,-99,11,-99,-99,20,9,5,-99
27/02/23,14,6,14,-99,9,17,10,11,8,-99,14,9,19,6,7,18,-99,26,-99,-99,30,15,-99,6,10,15,9,9,-99,-99,9,-99,-99,13,7,4,13
27/02/23,15,6,12,-99,9,12,11,13,7,-99,12,11,20,6,9,16,-99,17,-99,-99,30,16,-99,3,13,12,10,9,-99,-99,9,-99,-99,10,15,4,19
27/02/23,16,6,13,-99,8,10,13,12,6,-99,11,9,-99,7,8,13,-99,14,-99,-99,27,17,-99,3,13,11,11,12,-99,-99,10,-99,-99,7,14,6,23
27/02/23,17,8,14,-99,10,10,17,11,7,-99,13,9,22,7,6,14,-99,11,-99,-99,26,19,-99,3,13,10,10,11,-99,-99,9,-99,-99,7,13,10,27
27/02/23,18,10,15,-99,12,14,19,13,12,-99,17,12,16,11,14,19,-99,14,-99,-99,32,17,5,4,18,14,13,17,-99,-99,11,-99,-99,10,15,7,27
27/02/23,19,10,17,-99,18,23,49,26,14,-99,29,24,19,18,27,31,-99,24,-99,-99,66,31,8,4,21,32,23,27,-99,-99,9,-99,-99,13,42,14,27
27/02/23,20,11,11,-99,29,49,56,34,20,-99,25,34,43,14,23,40,-99,47,-99,-99,47,41,11,4,24,26,21,23,-99,-99,14,-99,-99,13,25,13,29
27/02/23,21,12,14,-99,23,24,20,30,25,-99,18,22,29,10,11,14,-99,38,-99,-99,21,25,9,7,26,29,19,19,-99,-99,18,-99,-99,17,24,16,17
27/02/23,22,13,23,-99,27,22,22,21,20,-99,25,29,27,17,20,18,-99,34,-99,-99,23,25,8,8,18,25,23,23,-99,-99,20,-99,-99,26,28,24,28
27/02/23,23,10,19,-99,27,32,30,32,22,-99,18,34,18,23,30,26,-99,31,-99,-99,30,28,22,12,26,31,34,26,-99,-99,30,-99,-99,30,30,24,30
27/02/23,24,17,16,-99,16,27,29,33,18,-99,16,27,12,29,34,27,-99,33,-99,-99,33,21,28,17,32,25,35,22,-99,-99,27,-99,-99,35,38,23,25
28/02/23,1,13,12,-99,10,23,25,24,24,-99,16,17,10,29,37,17,-99,27,-99,-99,35,18,26,15,38,21,36,20,-99,-99,18,-99,-99,32,36,29,29
28/02/23,2,14,8,-99,5,18,21,21,27,-99,14,8,10,31,33,20,-99,23,-99,-99,30,15,26,10,39,14,34,19,-99,-99,13,-99,-99,22,31,30,34
28/02/23,3,15,6,-99,5,16,21,14,24,-99,23,5,8,31,35,23,-99,22,-99,-99,19,13,26,6,35,10,33,24,-99,-99,10,-99,-99,30,28,29,36
28/02/23,4,20,5,-99,4,22,29,11,21,-99,25,4,10,29,36,21,-99,25,-99,-99,20,19,25,5,34,8,30,28,-99,-99,14,28,-99,28,30,29,34
28/02/23,5,21,5,-99,7,26,24,14,22,-99,37,5,14,29,33,19,-99,30,-99,-99,26,32,26,4,32,8,23,27,-99,-99,15,27,-99,26,30,30,34
28/02/23,6,17,5,-99,24,32,29,15,26,-99,39,10,22,29,30,27,-99,30,-99,-99,33,40,26,4,30,9,31,28,-99,-99,19,32,-99,28,32,29,34
28/02/23,7,20,9,-99,29,34,34,29,26,-99,39,24,29,27,29,32,-99,32,-99,-99,44,44,24,5,32,19,30,28,-99,-99,21,35,-99,25,33,29,33
28/02/23,8,23,11,-99,31,35,39,36,32,-99,40,30,36,27,34,40,-99,33,-99,-99,52,40,26,6,33,34,33,27,-99,-99,24,36,-99,26,36,28,40
28/02/23,9,26,26,-99,37,45,46,43,34,-99,24,27,38,31,51,54,-99,36,-99,-99,54,52,36,7,37,45,44,39,-99,-99,29,46,-99,30,51,35,57
28/02/23,10,30,32,-99,53,60,51,42,30,-99,23,30,47,41,70,84,-99,-99,-99,-99,73,51,-99,7,40,47,64,54,-99,-99,22,91,-99,26,69,41,82
28/02/23,11,-99,34,-99,39,62,49,40,23,-99,23,48,58,32,71,82,-99,-99,-99,-99,83,73,24,6,36,55,41,55,-99,-99,16,71,-99,28,70,24,92
28/02/23,12,-99,21,-99,42,55,32,34,14,-99,20,43,47,-99,35,66,-99,-99,-99,-99,60,58,14,4,30,35,28,38,-99,-99,13,46,-99,38,49,19,-99
28/02/23,13,-99,13,-99,22,36,21,24,9,-99,20,21,19,-99,9,26,-99,-99,-99,-99,34,21,6,3,18,16,34,16,-99,-99,9,26,-99,22,28,10,-99
28/02/23,14,-99,14,-99,18,21,21,20,11,-99,19,22,22,-99,11,23,-99,-99,-99,-99,35,26,5,4,19,16,26,14,-99,-99,6,18,-99,7,13,11,26
28/02/23,15,12,-99,-99,15,10,21,15,9,-99,16,16,25,-99,13,15,-99,-99,-99,-99,28,21,8,2,15,13,11,14,-99,-99,7,29,-99,6,10,13,26
28/02/23,16,9,12,-99,16,8,16,11,10,-99,14,13,26,-99,8,13,-99,-99,-99,-99,22,19,8,3,11,8,7,14,-99,-99,6,26,-99,6,9,13,25
28/02/23,17,12,9,-99,19,10,21,12,11,-99,12,16,23,-99,7,15,-99,-99,-99,-99,16,16,9,3,13,8,7,13,-99,-99,6,30,-99,7,10,15,24
28/02/23,18,11,8,-99,19,14,21,13,12,-99,11,19,27,-99,12,17,-99,-99,-99,-99,18,19,10,3,15,10,8,20,-99,-99,5,27,-99,9,14,17,28
28/02/23,19,12,6,-99,27,17,20,13,15,-99,20,30,25,-99,21,18,-99,-99,-99,-99,18,27,10,3,19,12,16,23,-99,-99,5,26,-99,10,19,23,30
28/02/23,20,15,6,-99,21,22,33,18,25,-99,21,29,26,-99,25,33,-99,-99,-99,-99,18,51,15,3,19,12,21,37,-99,-99,5,27,-99,12,20,28,43
28/02/23,21,15,4,-99,23,23,24,22,32,-99,16,15,16,-99,28,38,-99,-99,-99,-99,24,52,23,3,26,11,21,43,-99,-99,5,33,-99,13,23,35,47
28/02/23,22,20,9,-99,19,40,31,24,42,-99,12,14,38,-99,45,33,-99,-99,-99,-99,44,31,23,4,51,27,28,59,-99,-99,17,49,-99,20,27,46,50
28/02/23,23,40,15,-99,24,32,24,53,38,-99,13,11,36,-99,42,17,-99,-99,-99,-99,51,33,28,5,60,53,50,61,-99,-99,19,42,-99,18,45,36,53
28/02/23,24,45,10,-99,23,46,15,39,37,-99,11,11,19,-99,28,43,-99,-99,-99,-99,50,38,41,3,60,25,46,57,-99,-99,28,42,-99,40,40,26,57
01/03/23,1,36,5,-99,23,49,40,27,18,-99,9,8,25,-99,30,53,-99,-99,-99,-99,50,43,33,2,52,10,19,51,-99,-99,16,51,-99,33,34,35,51
01/03/23,2,29,9,-99,16,46,47,44,12,-99,10,8,41,-99,48,53,-99,-99,-99,-99,53,52,41,2,27,35,24,42,-99,-99,9,48,-99,37,33,40,52
01/03/23,3,25,7,-99,21,41,53,38,22,-99,22,18,38,-99,40,48,-99,-99,-99,-99,51,39,38,2,16,25,31,27,-99,-99,12,55,-99,24,33,43,45
01/03/23,4,26,5,-99,28,43,52,22,33,-99,13,11,31,-99,26,45,-99,-99,-99,-99,49,52,34,2,45,9,45,36,-99,-99,12,44,-99,23,29,38,42
01/03/23,5,25,9,-99,20,41,42,13,12,-99,18,11,31,-99,28,46,-99,-99,-99,-99,47,50,29,2,47,8,44,42,-99,-99,8,41,-99,31,28,38,39
01/03/23,6,27,11,-99,19,40,43,13,31,-99,16,16,32,-99,36,39,-99,-99,-99,-99,52,35,30,2,39,19,37,36,-99,-99,22,45,-99,36,38,37,45
01/03/23,7,30,26,-99,33,42,43,26,34,-99,34,31,38,-99,35,47,-99,-99,-99,-99,51,46,29,3,41,31,32,34,-99,-99,21,44,-99,34,42,36,40
01/03/23,8,31,15,-99,39,43,51,38,38,-99,39,35,44,-99,39,44,-99,-99,-99,-99,48,48,32,6,47,31,41,37,-99,-99,32,49,-99,34,41,36,46
01/03/23,9,32,21,-99,47,50,63,49,35,-99,23,40,44,-99,50,48,-99,-99,-99,-99,53,69,41,5,50,26,27,43,-99,-99,31,58,-99,40,44,48,65
01/03/23,10,30,34,-99,44,55,71,59,15,-99,14,62,52,-99,50,52,-99,-99,-99,-99,58,47,38,7,44,49,21,47,-99,-99,17,76,-99,37,37,46,92
01/03/23,11,23,44,-99,55,48,73,43,12,-99,17,61,42,-99,37,50,-99,-99,-99,-99,57,41,30,5,42,55,21,26,-99,-99,12,59,-99,25,27,30,55
01/03/23,12,14,22,-99,43,33,47,25,10,-99,14,30,54,-99,40,41,-99,-99,-99,-99,45,39,14,4,21,-99,17,14,-99,-99,10,43,-99,14,21,12,24
01/03/23,13,8,14,-99,-99,15,26,14,7,-99,14,28,26,-99,16,20,-99,-99,-99,-99,28,26,8,2,15,-99,13,13,-99,-99,7,17,-99,6,14,9,22
01/03/23,14,14,11,-99,-99,10,19,9,9,-99,15,30,28,-99,9,15,-99,-99,-99,-99,27,15,7,2,14,-99,14,12,-99,-99,6,20,-99,5,11,10,22
01/03/23,15,11,11,-99,-99,10,14,9,9,-99,13,23,21,-99,10,11,-99,-99,-99,-99,22,18,7,2,10,-99,10,15,-99,-99,5,21,-99,5,12,10,19
01/03/23,16,8,11,-99,15,12,15,11,9,-99,12,17,25,-99,8,14,-99,-99,-99,-99,21,17,9,-99,10,-99,8,14,-99,-99,5,21,-99,7,9,12,26
01/03/23,17,12,9,-99,17,12,15,9,8,-99,12,18,18,-99,9,20,-99,-99,-99,-99,25,19,10,2,13,-99,7,15,-99,-99,5,22,-99,8,14,13,27
01/03/23,18,11,7,-99,14,14,16,10,11,-99,11,19,21,-99,15,21,-99,-99,-99,-99,16,17,11,3,18,-99,11,20,-99,-99,7,23,-99,8,14,19,29
01/03/23,19,11,6,-99,18,-99,14,13,15,-99,14,19,23,-99,26,19,-99,-99,-99,-99,27,25,12,3,18,-99,17,23,-99,-99,5,28,-99,9,17,22,32
01/03/23,20,13,6,-99,19,25,16,24,18,-99,13,14,36,-99,30,27,-99,-99,-99,-99,23,37,15,4,29,-99,21,33,-99,-99,8,32,-99,10,20,35,37
01/03/23,21,14,7,-99,25,34,14,27,35,-99,11,18,54,-99,34,34,-99,-99,-99,-99,31,22,18,3,36,-99,21,40,-99,-99,14,40,-99,16,21,42,39
01/03/23,22,14,8,-99,29,21,24,39,29,-99,8,49,48,-99,54,23,-99,-99,-99,-99,36,15,22,3,51,-99,23,44,-99,-99,19,43,-99,39,32,49,54
01/03/23,23,26,17,-99,16,38,31,42,25,-99,10,31,45,-99,59,26,-99,-99,-99,-99,41,17,28,3,44,-99,17,44,-99,-99,17,44,-99,32,47,52,56
01/03/23,24,40,17,-99,13,41,38,41,40,-99,7,11,39,-99,49,36,-99,-99,-99,-99,48,17,24,3,36,-99,20,52,-99,-99,35,36,-99,39,51,49,58
02/03/23,1,47,7,-99,15,41,41,31,34,-99,8,12,33,-99,48,44,-99,-99,-99,-99,49,36,27,4,49,-99,23,49,-99,-99,29,33,-99,33,41,45,57
02/03/23,2,28,7,-99,19,36,46,36,14,-99,8,11,21,-99,48,41,-99,-99,-99,-99,46,37,37,7,38,-99,22,43,-99,-99,16,41,-99,30,35,41,50
02/03/23,3,22,5,-99,17,41,48,33,36,-99,6,9,16,-99,49,42,-99,-99,-99,-99,37,27,34,8,25,-99,28,39,-99,-99,15,31,-99,22,37,39,48
02/03/23,4,24,7,-99,-99,27,46,35,37,-99,18,7,18,-99,47,31,-99,-99,-99,-99,37,29,32,8,38,-99,28,34,-99,-99,10,35,-99,17,30,35,48
02/03/23,5,24,10,-99,21,32,45,30,34,-99,25,7,20,-99,43,27,-99,-99,-99,-99,30,28,34,7,44,-99,40,35,-99,-99,10,32,-99,17,22,33,46
02/03/23,6,26,10,-99,30,39,46,34,31,-99,34,12,22,-99,43,36,-99,-99,-99,-99,38,37,30,4,41,-99,39,42,-99,-99,22,36,-99,24,32,33,49
02/03/23,7,28,8,-99,33,40,42,32,37,-99,47,24,32,-99,42,40,-99,-99,-99,-99,40,41,31,3,40,-99,41,39,-99,-99,26,38,-99,35,43,34,46
02/03/23,8,35,13,-99,34,41,46,36,37,-99,55,31,39,-99,41,41,-99,-99,-99,-99,55,44,33,5,41,-99,41,37,-99,-99,26,43,-99,34,44,37,51
02/03/23,9,44,28,-99,45,44,65,46,41,-99,25,43,50,-99,48,46,-99,-99,-99,-99,76,56,45,6,48,-99,61,40,-99,-99,29,46,-99,35,57,49,60
02/03/23,10,32,36,-99,54,50,87,35,20,-99,15,83,84,-99,49,65,-99,-99,-99,-99,90,41,51,8,28,-99,73,53,-99,-99,19,77,-99,27,61,61,66
02/03/23,11,23,37,-99,64,34,73,33,9,-99,23,76,65,-99,33,75,-99,-99,-99,-99,78,45,16,5,25,-99,16,44,-99,-99,14,54,-99,22,39,42,49
02/03/23,12,12,25,-99,28,23,47,20,7,-99,18,26,52,-99,13,45,-99,-99,-99,-99,37,33,6,2,9,-99,7,20,-99,-99,-99,36,-99,7,13,18,30
02/03/23,13,8,14,-99,27,11,22,11,8,-99,10,22,31,-99,7,10,-99,-99,-99,-99,14,15,7,2,-99,-99,9,11,-99,-99,3,26,-99,-99,7,14,20
02/03/23,14,6,11,-99,18,9,12,11,9,-99,7,22,17,-99,6,-99,-99,-99,-99,-99,12,13,8,2,-99,-99,8,9,-99,-99,3,16,-99,-99,6,13,19
02/03/23,15,-99,10,-99,9,10,13,12,8,-99,6,14,11,-99,6,-99,-99,-99,-99,-99,16,14,7,3,9,-99,8,9,-99,-99,5,12,-99,-99,8,12,15
02/03/23,16,7,5,-99,7,10,11,14,8,-99,7,8,11,-99,8,-99,-99,-99,-99,-99,18,13,7,3,11,-99,9,13,-99,-99,5,12,-99,6,9,12,20
02/03/23,17,8,5,-99,8,11,9,9,8,-99,8,6,10,-99,10,-99,-99,-99,-99,-99,19,13,8,3,12,-99,10,16,-99,-99,5,13,-99,6,11,14,22
02/03/23,18,10,6,-99,7,13,10,6,9,-99,8,6,11,-99,12,-99,-99,-99,-99,-99,26,15,10,4,16,-99,11,17,-99,-99,4,17,-99,6,13,17,26
02/03/23,19,10,4,-99,11,16,12,7,12,-99,7,8,18,-99,20,-99,-99,-99,-99,-99,28,14,11,4,16,-99,14,23,-99,-99,4,20,-99,7,15,16,28
02/03/23,20,11,9,-99,13,17,13,8,20,-99,7,10,34,-99,23,-99,-99,-99,-99,-99,26,18,16,4,21,-99,15,29,-99,-99,5,25,-99,10,17,23,24
02/03/23,21,20,12,-99,21,14,17,14,26,-99,7,20,34,-99,20,-99,-99,-99,-99,-99,22,21,19,4,37,-99,16,33,-99,-99,13,44,-99,13,21,28,32
02/03/23,22,30,10,-99,33,13,20,35,26,-99,7,23,35,-99,26,-99,-99,-99,-99,-99,21,19,15,3,39,-99,16,36,-99,-99,29,38,-99,27,38,36,31
02/03/23,23,33,15,-99,33,16,29,35,22,-99,7,29,35,-99,33,-99,-99,-99,-99,-99,26,21,15,3,33,-99,16,32,-99,-99,32,46,-99,45,37,38,31
02/03/23,24,36,18,-99,29,18,18,38,8,-99,7,31,22,-99,39,-99,-99,-99,-99,-99,34,27,17,3,29,-99,14,43,-99,-99,25,41,-99,23,39,40,40
03/03/23,1,37,9,-99,25,34,23,27,7,-99,4,16,19,-99,41,-99,-99,-99,-99,-99,40,27,24,2,28,-99,15,40,-99,-99,13,34,-99,22,37,38,42
03/03/23,2,38,9,-99,20,22,27,17,22,-99,5,9,20,-99,40,-99,-99,-99,-99,-99,36,31,22,3,24,-99,26,32,-99,-99,27,36,-99,21,38,36,43
03/03/23,3,33,10,-99,21,21,19,13,3,-99,4,6,16,-99,38,-99,-99,-99,-99,-99,36,33,27,3,26,-99,18,37,-99,-99,16,32,-99,19,29,36,41
03/03/23,4,30,12,-99,19,23,30,17,17,-99,5,6,16,-99,35,-99,-99,-99,-99,-99,35,40,19,2,20,-99,30,36,-99,-99,17,28,-99,22,27,35,38
03/03/23,5,25,12,-99,17,26,36,24,27,-99,9,6,18,-99,36,-99,-99,-99,-99,-99,35,35,28,3,39,-99,33,34,-99,-99,12,32,-99,27,21,33,38
03/03/23,6,28,8,-99,28,35,44,18,30,-99,15,12,21,-99,34,-99,-99,-99,-99,-99,34,31,31,4,35,-99,32,33,-99,-99,16,36,-99,31,28,33,37
03/03/23,7,29,13,-99,31,37,49,30,29,-99,21,30,32,-99,32,-99,-99,-99,-99,-99,41,42,31,4,35,-99,31,32,-99,-99,25,38,-99,29,37,33,39
03/03/23,8,31,12,-99,33,38,50,32,35,-99,37,32,35,-99,34,-99,-99,-99,-99,-99,41,43,30,6,36,-99,36,34,-99,-99,29,40,-99,28,36,34,41
03/03/23,9,27,20,-99,39,40,58,42,37,-99,28,43,40,-99,38,-99,-99,-99,-99,-99,45,51,41,6,46,-99,49,34,-99,-99,30,44,-99,33,48,39,42
03/03/23,10,26,24,-99,45,39,65,32,23,-99,18,67,76,-99,33,-99,-99,-99,-99,-99,74,38,34,9,72,-99,65,25,-99,-99,21,73,-99,26,52,56,38
03/03/23,11,16,19,-99,67,53,63,24,13,-99,19,71,59,-99,30,-99,-99,-99,-99,-99,72,29,16,6,52,-99,35,29,-99,-99,14,43,-99,17,46,45,34
03/03/23,12,10,13,-99,27,33,61,23,8,-99,14,36,41,-99,35,-99,-99,-99,-99,-99,61,42,15,3,16,-99,9,31,-99,-99,6,37,-99,13,36,31,33
03/03/23,13,9,13,-99,23,24,-99,14,9,-99,16,25,35,-99,15,-99,-99,-99,-99,-99,39,33,7,2,9,-99,7,19,-99,-99,5,28,-99,7,17,20,30
03/03/23,14,9,10,-99,22,12,28,12,8,-99,6,22,30,-99,7,-99,-99,-99,-99,-99,22,22,6,2,7,-99,6,10,-99,-99,4,30,-99,4,7,11,20
03/03/23,15,6,8,-99,19,10,16,10,9,-99,7,19,25,-99,6,-99,-99,-99,-99,-99,15,16,8,3,8,-99,5,12,-99,-99,4,24,-99,7,7,11,20
03/03/23,16,6,9,-99,-99,12,16,13,8,-99,8,21,16,-99,7,-99,-99,-99,-99,-99,13,17,8,2,8,-99,8,15,-99,-99,3,20,-99,7,9,14,18
03/03/23,17,7,6,-99,16,11,14,11,8,-99,8,17,12,-99,10,-99,-99,-99,-99,-99,14,13,8,2,12,-99,10,15,-99,-99,3,16,-99,7,10,11,17
03/03/23,18,7,5,-99,13,12,14,10,9,-99,9,18,17,-99,12,-99,-99,-99,-99,-99,13,18,9,2,13,-99,11,17,-99,-99,4,16,-99,8,12,13,23
03/03/23,19,9,5,-99,16,16,23,11,15,-99,11,11,17,-99,17,-99,-99,-99,-99,-99,17,27,11,3,18,-99,11,22,-99,-99,5,19,-99,9,16,22,30
03/03/23,20,10,4,-99,21,23,33,22,24,-99,18,21,20,-99,28,-99,-99,-99,-99,-99,19,39,13,3,26,-99,16,33,-99,-99,7,24,-99,13,20,27,35
03/03/23,21,12,6,-99,28,36,20,24,25,-99,11,18,15,-99,30,-99,-99,-99,-99,-99,19,26,16,4,43,-99,17,42,-99,-99,7,25,-99,14,22,28,35
03/03/23,22,25,17,-99,38,44,14,16,31,-99,11,18,23,-99,30,-99,-99,-99,-99,-99,35,21,21,4,48,-99,16,41,-99,-99,6,39,-99,18,17,31,37
03/03/23,23,33,20,-99,36,43,14,33,28,-99,11,16,34,-99,35,-99,-99,-99,-99,-99,33,22,23,3,41,-99,20,45,-99,-99,7,36,-99,16,23,28,39
03/03/23,24,34,19,-99,36,40,20,42,13,-99,11,19,36,-99,33,-99,-99,-99,-99,-99,34,33,20,4,45,-99,14,43,-99,-99,23,41,-99,21,30,45,43
04/03/23,1,36,18,-99,26,43,31,41,14,-99,10,25,32,-99,48,-99,-99,-99,-99,-99,40,32,24,3,36,-99,11,35,-99,-99,19,43,-99,26,39,43,47
04/03/23,2,29,15,-99,32,41,41,35,18,-99,8,24,30,-99,46,-99,-99,-99,-99,-99,36,41,25,2,27,-99,17,30,-99,-99,17,35,-99,26,32,40,43
04/03/23,3,24,13,-99,30,38,42,35,32,-99,11,17,26,-99,42,-99,-99,-99,-99,-99,40,40,20,2,21,-99,16,26,-99,-99,16,34,-99,22,28,36,42
