FECHA,HORA,AJM,BJU,CAM,FAR,GAM,HGM,INN,MER,MGH,MPA,PED,SAC,SAG,SFE,TLA,UIZ,XAL
20/04/23,18,24,27,-99,-99,36,-99,8,15,-99,34,-99,-99,-99,-99,42,26,-99
20/04/23,19,10,27,-99,-99,78,-99,8,24,-99,-99,-99,-99,-99,-99,37,38,-99
20/04/23,20,9,25,-99,-99,44,-99,-99,21,-99,20,-99,-99,-99,-99,24,35,-99
20/04/23,21,4,17,-99,-99,15,-99,-99,7,-99,37,-99,-99,-99,-99,20,14,-99
20/04/23,22,8,14,-99,-99,14,-99,-99,5,-99,34,-99,-99,-99,-99,30,15,-99
20/04/23,23,8,15,-99,-99,6,-99,-99,8,-99,23,-99,-99,-99,-99,11,29,-99
20/04/23,24,15,7,-99,-99,6,-99,-99,5,-99,16,-99,-99,-99,-99,8,19,-99
21/04/23,1,12,23,-99,-99,15,-99,5,12,-99,10,-99,-99,-99,-99,12,20,-99
21/04/23,2,7,18,-99,-99,19,-99,7,14,-99,11,-99,-99,-99,-99,14,17,-99
21/04/23,3,4,18,-99,-99,24,-99,7,14,-99,7,-99,-99,-99,-99,17,14,-99
21/04/23,4,5,17,-99,-99,17,-99,6,8,-99,4,-99,-99,-99,-99,9,15,-99
21/04/23,5,5,11,-99,-99,19,-99,7,10,-99,6,-99,-99,-99,-99,13,20,-99
21/04/23,6,6,11,-99,-99,22,-99,7,12,-99,4,-99,-99,-99,-99,28,15,-99
21/04/23,7,8,15,-99,-99,38,-99,7,13,-99,12,-99,-99,-99,-99,27,27,-99
21/04/23,8,7,24,-99,-99,30,-99,6,13,-99,17,-99,-99,-99,-99,43,22,-99
21/04/23,9,8,20,-99,-99,24,-99,11,14,-99,13,-99,-99,-99,-99,40,19,-99
21/04/23,10,12,16,-99,-99,33,-99,9,14,-99,13,-99,-99,-99,-99,30,28,-99
21/04/23,11,13,14,-99,-99,30,-99,6,-99,-99,7,-99,-99,-99,-99,20,18,-99
21/04/23,12,14,20,-99,-99,28,-99,8,10,-99,10,-99,-99,-99,-99,13,13,-99
21/04/23,13,14,15,-99,-99,26,-99,12,11,-99,14,-99,-99,-99,-99,17,24,-99
21/04/23,14,12,16,-99,-99,23,-99,11,11,-99,-99,-99,-99,-99,-99,17,27,-99
21/04/23,15,11,32,-99,-99,19,-99,13,10,-99,-99,-99,-99,-99,-99,21,22,-99
21/04/23,16,11,19,-99,-99,17,-99,12,20,-99,-99,-99,-99,-99,-99,21,28,-99
21/04/23,17,10,-99,-99,-99,20,-99,12,10,-99,-99,-99,-99,-99,-99,20,16,-99
21/04/23,18,7,16,-99,-99,38,-99,5,14,-99,-99,-99,-99,-99,-99,29,19,-99
21/04/23,19,7,16,-99,-99,24,-99,8,13,-99,-99,-99,-99,-99,-99,19,19,-99
21/04/23,20,9,21,-99,-99,54,-99,7,12,-99,-99,-99,-99,-99,-99,38,14,-99
21/04/23,21,16,29,-99,-99,38,-99,5,17,-99,-99,-99,-99,-99,-99,29,25,-99
21/04/23,22,19,20,-99,-99,28,-99,11,14,-99,-99,-99,-99,-99,-99,35,33,-99
21/04/23,23,19,21,-99,-99,23,-99,15,14,-99,-99,-99,-99,-99,-99,34,27,-99
21/04/23,24,17,25,-99,-99,18,-99,16,15,-99,-99,-99,-99,-99,-99,32,24,-99
22/04/23,1,14,18,-99,-99,23,-99,12,13,-99,-99,-99,-99,-99,-99,41,20,-99
22/04/23,2,12,11,-99,-99,17,-99,9,8,-99,-99,-99,-99,-99,-99,26,13,-99
22/04/23,3,9,10,-99,-99,12,-99,8,6,-99,-99,-99,-99,-99,-99,12,9,-99
22/04/23,4,8,5,-99,-99,8,-99,9,4,-99,-99,-99,-99,-99,-99,10,9,-99
22/04/23,5,6,4,-99,-99,9,-99,9,4,-99,-99,-99,-99,-99,-99,6,9,-99
22/04/23,6,6,5,-99,-99,12,-99,9,6,-99,-99,-99,-99,-99,-99,10,9,-99
22/04/23,7,10,9,-99,-99,17,-99,8,9,-99,-99,-99,-99,-99,-99,26,14,-99
22/04/23,8,8,18,-99,-99,24,-99,8,11,-99,-99,-99,-99,-99,-99,28,16,-99
22/04/23,9,9,16,-99,-99,30,-99,8,11,-99,-99,-99,-99,-99,-99,31,18,-99
22/04/23,10,12,18,-99,-99,27,-99,11,11,-99,-99,-99,-99,-99,-99,23,26,-99
22/04/23,11,17,14,-99,-99,29,-99,15,12,-99,-99,-99,-99,-99,-99,29,27,-99
22/04/23,12,17,20,-99,-99,30,-99,18,14,-99,-99,-99,-99,-99,-99,29,24,-99
22/04/23,13,13,23,-99,-99,28,-99,15,-99,-99,-99,-99,-99,-99,-99,24,30,-99
22/04/23,14,15,19,-99,-99,17,-99,13,-99,-99,-99,-99,-99,-99,-99,23,11,-99
22/04/23,15,15,13,-99,-99,17,-99,13,-99,-99,-99,-99,-99,-99,-99,22,22,-99
22/04/23,16,14,10,-99,-99,20,-99,14,-99,-99,-99,-99,-99,-99,-99,30,19,-99
22/04/23,17,11,11,-99,-99,22,-99,14,-99,-99,-99,-99,-99,-99,-99,27,18,-99
22/04/23,18,13,12,-99,-99,22,-99,12,-99,-99,-99,-99,-99,-99,-99,20,17,-99
22/04/23,19,-99,24,-99,-99,40,-99,14,-99,-99,-99,-99,-99,-99,-99,32,25,-99
22/04/23,20,14,16,-99,-99,31,-99,24,11,-99,-99,-99,-99,-99,-99,22,17,-99
22/04/23,21,20,9,-99,-99,20,-99,105,7,-99,-99,-99,-99,-99,-99,39,11,-99
22/04/23,22,23,14,-99,-99,12,-99,99,7,-99,-99,-99,-99,-99,-99,16,14,-99
22/04/23,23,37,12,-99,-99,15,-99,49,7,-99,-99,-99,-99,-99,-99,16,16,-99
22/04/23,24,33,18,-99,-99,18,-99,36,12,-99,-99,-99,-99,-99,-99,23,33,-99
23/04/23,1,16,22,-99,-99,25,-99,23,15,-99,-99,-99,-99,-99,-99,18,25,-99
23/04/23,2,12,22,-99,-99,33,-99,19,17,-99,-99,-99,-99,-99,-99,-99,20,-99
23/04/23,3,13,23,-99,-99,31,-99,18,18,-99,-99,-99,-99,-99,-99,20,16,-99
23/04/23,4,12,19,-99,-99,29,-99,18,14,-99,-99,-99,-99,-99,-99,21,17,-99
23/04/23,5,11,15,-99,-99,28,-99,15,11,-99,-99,-99,-99,-99,-99,22,14,-99
23/04/23,6,9,12,-99,-99,30,-99,11,11,-99,-99,-99,-99,-99,-99,25,18,-99
23/04/23,7,9,16,-99,-99,31,-99,9,11,-99,-99,-99,-99,-99,-99,27,22,-99
23/04/23,8,8,19,-99,-99,38,-99,10,13,-99,-99,-99,-99,-99,-99,37,25,-99
23/04/23,9,11,15,-99,-99,31,-99,10,9,-99,-99,-99,-99,-99,-99,35,19,-99
23/04/23,10,12,7,-99,-99,20,-99,11,13,-99,-99,-99,-99,-99,-99,25,16,-99
23/04/23,11,9,14,-99,-99,16,-99,9,9,-99,-99,-99,-99,-99,-99,18,21,-99
23/04/23,12,6,7,-99,-99,16,-99,18,7,-99,-99,-99,-99,-99,-99,15,14,-99
23/04/23,13,5,10,-99,-99,12,-99,24,-99,-99,-99,-99,-99,-99,-99,11,9,-99
23/04/23,14,12,14,-99,-99,23,-99,15,16,-99,-99,-99,-99,-99,-99,13,31,-99
23/04/23,15,8,16,-99,-99,24,-99,17,11,-99,-99,-99,-99,-99,-99,19,22,-99
23/04/23,16,13,22,-99,-99,38,-99,22,18,-99,-99,-99,-99,-99,-99,21,27,-99
23/04/23,17,14,28,-99,-99,28,-99,19,10,-99,-99,-99,-99,-99,-99,21,25,-99
23/04/23,18,11,19,-99,-99,25,-99,13,9,-99,-99,-99,-99,-99,-99,15,18,-99
23/04/23,19,9,12,-99,-99,14,-99,10,7,-99,-99,-99,-99,-99,-99,13,15,-99
23/04/23,20,9,16,-99,-99,14,-99,-99,7,-99,9,-99,-99,-99,-99,14,14,-99
23/04/23,21,8,10,-99,-99,14,-99,10,9,-99,9,-99,-99,-99,-99,14,12,-99
23/04/23,22,7,13,-99,-99,17,-99,10,8,-99,8,-99,-99,-99,-99,13,11,-99
23/04/23,23,6,11,-99,-99,17,-99,8,22,-99,4,-99,-99,-99,-99,12,13,-99
23/04/23,24,6,11,-99,-99,16,-99,9,8,-99,3,-99,-99,-99,-99,19,13,-99
24/04/23,1,8,9,-99,-99,15,-99,6,6,-99,13,-99,-99,-99,-99,14,12,-99
24/04/23,2,7,7,-99,-99,28,-99,6,-99,-99,10,-99,-99,-99,-99,26,10,-99
24/04/23,3,10,9,-99,-99,24,-99,5,12,-99,7,-99,-99,-99,-99,23,16,-99
24/04/23,4,9,13,-99,-99,19,-99,6,10,-99,11,-99,-99,-99,-99,17,16,-99
24/04/23,5,8,15,-99,-99,20,-99,6,8,-99,11,-99,-99,-99,-99,11,18,-99
24/04/23,6,7,10,-99,-99,18,-99,6,8,-99,8,-99,-99,-99,-99,14,15,-99
24/04/23,7,7,15,-99,-99,23,-99,5,7,-99,10,-99,-99,-99,-99,24,17,-99
24/04/23,8,9,17,-99,-99,29,-99,6,12,-99,7,-99,-99,-99,-99,36,20,-99
24/04/23,9,10,20,-99,-99,30,-99,13,14,-99,17,-99,-99,-99,-99,42,18,-99
24/04/23,10,11,23,-99,-99,24,-99,11,17,-99,21,-99,-99,-99,-99,30,29,-99
24/04/23,11,13,22,-99,-99,22,-99,6,25,-99,21,-99,-99,-99,-99,32,22,-99
24/04/23,12,15,16,-99,-99,23,-99,9,13,-99,16,-99,-99,-99,-99,31,23,-99
24/04/23,13,17,-99,-99,-99,22,-99,15,12,-99,21,-99,-99,-99,-99,25,22,-99
24/04/23,14,18,-99,-99,-99,20,-99,16,10,-99,11,-99,-99,-99,-99,25,17,-99
24/04/23,15,20,-99,-99,-99,22,-99,24,12,-99,18,-99,-99,-99,-99,22,24,-99
24/04/23,16,21,-99,-99,-99,27,-99,19,15,-99,10,-99,-99,-99,-99,26,26,-99
24/04/23,17,18,-99,-99,-99,32,-99,19,17,-99,22,-99,-99,-99,-99,35,28,-99
24/04/23,18,12,-99,-99,-99,28,-99,12,15,-99,16,-99,-99,-99,-99,37,27,-99
24/04/23,19,11,-99,-99,-99,23,-99,12,11,-99,13,-99,-99,-99,-99,24,18,-99
24/04/23,20,11,-99,-99,-99,20,-99,12,11,-99,8,-99,-99,-99,-99,17,14,-99
24/04/23,21,9,-99,-99,-99,22,-99,10,10,-99,16,-99,-99,-99,-99,19,14,-99
24/04/23,22,6,-99,-99,-99,20,-99,9,11,-99,14,-99,-99,-99,-99,23,13,-99
24/04/23,23,8,-99,-99,-99,17,-99,10,10,-99,11,-99,-99,-99,-99,20,15,-99
24/04/23,24,7,-99,-99,-99,18,-99,11,8,-99,8,-99,-99,-99,-99,35,16,-99
25/04/23,1,6,-99,-99,-99,18,-99,9,7,-99,8,-99,-99,-99,-99,19,12,-99
25/04/23,2,7,-99,-99,-99,22,-99,8,9,-99,5,-99,-99,-99,-99,22,14,-99
25/04/23,3,6,-99,-99,-99,17,-99,9,8,-99,1,-99,-99,-99,-99,21,15,-99
25/04/23,4,5,-99,-99,-99,15,-99,7,6,-99,6,-99,-99,-99,-99,21,12,-99
25/04/23,5,6,-99,-99,-99,14,-99,7,6,-99,10,-99,-99,-99,-99,17,14,-99
25/04/23,6,4,-99,-99,-99,16,-99,6,8,-99,11,-99,-99,-99,-99,19,15,-99
25/04/23,7,4,-99,-99,-99,20,-99,7,11,-99,6,-99,-99,-99,-99,33,24,-99
25/04/23,8,8,-99,-99,-99,26,-99,6,15,-99,10,-99,-99,-99,-99,51,34,-99
25/04/23,9,12,-99,-99,-99,21,-99,8,13,-99,-99,-99,-99,-99,-99,40,32,-99
25/04/23,10,6,-99,-99,-99,18,-99,-99,10,-99,8,-99,-99,-99,-99,24,16,-99
25/04/23,11,7,-99,-99,-99,19,-99,-99,6,-99,29,-99,-99,-99,-99,22,13,-99
25/04/23,12,7,-99,-99,-99,21,-99,-99,-99,-99,24,-99,-99,-99,-99,17,18,-99
25/04/23,13,9,-99,-99,-99,21,-99,-99,-99,-99,34,-99,-99,-99,-99,15,14,-99
25/04/23,14,12,-99,-99,-99,18,-99,18,10,-99,35,-99,-99,-99,-99,15,12,-99
25/04/23,15,21,23,-99,-99,18,-99,21,9,-99,29,-99,-99,-99,-99,19,16,-99
25/04/23,16,26,20,-99,-99,22,-99,19,10,-99,21,-99,-99,-99,-99,19,28,-99
25/04/23,17,20,24,-99,-99,19,-99,17,11,-99,29,-99,-99,-99,-99,30,20,-99
25/04/23,18,23,20,-99,-99,18,-99,17,12,-99,13,-99,-99,-99,-99,25,22,-99
25/04/23,19,15,20,-99,-99,27,-99,19,15,-99,20,-99,-99,-99,-99,22,28,-99
25/04/23,20,15,22,-99,-99,25,-99,16,13,-99,21,-99,-99,-99,-99,32,17,-99
25/04/23,21,13,19,-99,-99,23,-99,14,8,-99,10,-99,-99,-99,-99,30,13,-99
25/04/23,22,14,28,-99,-99,22,-99,10,10,-99,8,-99,-99,-99,-99,25,12,-99
25/04/23,23,13,19,-99,-99,26,-99,12,9,-99,10,-99,-99,-99,-99,21,12,-99
25/04/23,24,12,15,-99,-99,28,-99,13,9,-99,11,-99,-99,-99,-99,23,14,-99
26/04/23,1,11,27,-99,-99,27,-99,9,8,-99,7,-99,-99,-99,-99,19,22,-99
26/04/23,2,12,27,-99,-99,33,-99,6,15,-99,3,-99,-99,-99,-99,25,21,-99
26/04/23,3,11,23,-99,-99,27,-99,4,14,-99,9,-99,-99,-99,-99,26,20,-99
26/04/23,4,10,19,-99,-99,26,-99,6,11,-99,9,-99,-99,-99,-99,24,17,-99
26/04/23,5,9,17,-99,-99,23,-99,7,9,-99,7,-99,-99,-99,-99,18,19,-99
26/04/23,6,8,12,-99,-99,27,-99,7,11,-99,10,-99,-99,-99,-99,18,18,-99
26/04/23,7,9,21,-99,-99,42,-99,7,13,-99,11,-99,-99,-99,-99,43,21,-99
26/04/23,8,10,27,-99,-99,53,-99,8,21,-99,15,-99,-99,-99,-99,54,43,-99
26/04/23,9,14,29,-99,-99,50,-99,12,19,-99,18,-99,-99,-99,-99,40,34,-99
26/04/23,10,16,33,-99,-99,34,-99,13,21,-99,21,-99,-99,-99,-99,34,28,-99
26/04/23,11,-99,39,-99,-99,35,-99,18,-99,-99,29,-99,-99,-99,-99,30,26,-99
26/04/23,12,-99,34,-99,-99,30,-99,22,-99,-99,-99,-99,-99,-99,-99,26,13,-99
26/04/23,13,-99,30,-99,-99,24,-99,28,14,-99,-99,-99,-99,-99,-99,31,12,-99
26/04/23,14,-99,26,-99,-99,27,-99,23,12,-99,-99,-99,-99,-99,-99,33,26,-99
26/04/23,15,25,26,-99,-99,53,-99,22,24,-99,27,-99,-99,-99,-99,29,53,-99
26/04/23,16,30,49,-99,-99,57,-99,31,35,-99,34,-99,-99,-99,-99,38,39,-99
26/04/23,17,30,52,-99,-99,58,-99,25,21,-99,36,-99,-99,-99,-99,53,41,-99
26/04/23,18,31,43,-99,-99,38,-99,14,20,-99,39,-99,-99,-99,-99,38,33,-99
26/04/23,19,17,31,-99,-99,32,-99,14,17,-99,35,-99,-99,-99,-99,39,29,-99
26/04/23,20,15,22,-99,-99,25,-99,15,12,-99,25,-99,-99,-99,-99,31,22,-99
26/04/23,21,11,19,-99,-99,22,-99,16,10,-99,14,-99,-99,-99,-99,29,17,-99
26/04/23,22,10,23,-99,-99,25,-99,12,13,-99,12,-99,-99,-99,-99,25,16,-99
26/04/23,23,9,18,-99,-99,26,-99,12,11,-99,19,-99,-99,-99,-99,28,20,-99
26/04/23,24,11,20,-99,-99,33,-99,11,11,-99,7,-99,-99,-99,-99,28,24,-99
27/04/23,1,10,20,-99,-99,23,-99,9,13,-99,7,-99,-99,-99,-99,30,22,-99
27/04/23,2,11,19,-99,-99,22,-99,4,13,-99,9,-99,-99,-99,-99,23,24,-99
27/04/23,3,10,15,-99,-99,26,-99,4,13,-99,5,-99,-99,-99,-99,19,24,-99
27/04/23,4,9,16,-99,-99,26,-99,7,13,-99,7,-99,-99,-99,-99,20,18,-99
27/04/23,5,9,25,-99,-99,28,-99,7,10,-99,6,-99,-99,-99,-99,25,18,-99
27/04/23,6,9,23,-99,-99,31,-99,7,14,-99,4,-99,-99,-99,-99,22,19,-99
27/04/23,7,10,32,-99,-99,39,-99,8,16,-99,12,-99,-99,-99,-99,41,24,-99
27/04/23,8,17,41,-99,-99,69,-99,4,20,-99,7,-99,-99,-99,-99,66,28,-99
27/04/23,9,14,39,-99,-99,60,-99,6,20,-99,15,-99,-99,-99,-99,62,21,-99
27/04/23,10,16,27,-99,-99,57,-99,3,21,-99,13,-99,-99,-99,-99,44,27,-99
27/04/23,11,17,21,-99,-99,38,-99,19,16,-99,19,-99,-99,-99,-99,39,22,-99
27/04/23,12,17,18,-99,-99,27,-99,12,14,-99,13,-99,-99,-99,-99,27,26,-99
27/04/23,13,20,23,-99,-99,23,-99,18,11,-99,38,-99,-99,-99,-99,23,8,-99
27/04/23,14,19,21,-99,-99,23,-99,18,11,-99,29,-99,-99,-99,-99,26,13,-99
27/04/23,15,30,22,-99,-99,59,-99,23,25,-99,33,-99,-99,-99,-99,17,36,-99
27/04/23,16,29,-99,-99,-99,221,-99,24,-99,-99,46,-99,-99,-99,-99,206,39,-99
27/04/23,17,21,-99,-99,-99,77,-99,23,-99,-99,54,-99,-99,-99,-99,51,33,-99
27/04/23,18,13,23,-99,-99,83,-99,15,-99,-99,20,-99,-99,-99,-99,28,22,-99
27/04/23,19,9,28,-99,-99,47,-99,17,14,-99,21,-99,-99,-99,-99,27,18,-99
27/04/23,20,12,26,-99,-99,59,-99,14,13,-99,11,-99,-99,-99,-99,35,14,-99
27/04/23,21,10,26,-99,-99,40,-99,14,12,-99,5,-99,-99,-99,-99,58,20,-99
27/04/23,22,9,24,-99,-99,40,-99,17,15,-99,10,-99,-99,-99,-99,40,26,-99
27/04/23,23,13,21,-99,-99,37,-99,17,16,-99,12,-99,-99,-99,-99,53,39,-99
27/04/23,24,13,19,-99,-99,33,-99,14,14,-99,4,-99,-99,-99,-99,45,32,-99
28/04/23,1,9,17,-99,-99,31,-99,19,12,-99,14,-99,-99,-99,-99,62,26,-99
28/04/23,2,5,17,-99,-99,34,-99,9,21,-99,14,-99,-99,-99,-99,25,25,-99
28/04/23,3,9,17,-99,-99,26,-99,7,14,-99,8,-99,-99,-99,-99,23,18,-99
28/04/23,4,9,20,-99,-99,27,-99,4,13,-99,12,-99,-99,-99,-99,21,18,-99
28/04/23,5,7,20,-99,-99,28,-99,6,11,-99,18,-99,-99,-99,-99,13,15,-99
28/04/23,6,7,18,-99,-99,34,-99,7,13,-99,-99,-99,-99,-99,-99,46,15,-99
28/04/23,7,11,21,-99,-99,50,-99,6,19,-99,7,-99,-99,-99,-99,36,23,-99
28/04/23,8,12,34,-99,-99,63,-99,13,22,-99,23,-99,-99,-99,-99,50,27,-99
28/04/23,9,15,-99,-99,-99,48,-99,13,24,-99,12,-99,-99,-99,-99,56,31,-99
28/04/23,10,18,24,-99,-99,43,-99,16,21,-99,2,-99,-99,-99,-99,35,28,-99
28/04/23,11,20,26,-99,-99,40,-99,19,17,-99,18,-99,-99,-99,-99,27,23,-99
28/04/23,12,18,23,-99,-99,28,-99,16,16,-99,29,-99,-99,-99,-99,21,24,-99
28/04/23,13,18,26,-99,-99,27,-99,22,13,-99,25,-99,-99,-99,-99,23,29,-99
28/04/23,14,20,27,-99,-99,33,-99,20,11,-99,27,-99,-99,-99,-99,19,27,-99
28/04/23,15,26,24,-99,-99,26,-99,24,14,-99,23,-99,-99,-99,-99,23,27,-99
28/04/23,16,26,24,-99,-99,45,-99,29,17,-99,33,-99,-99,-99,-99,42,22,-99
28/04/23,17,21,31,-99,-99,34,-99,22,16,-99,18,-99,-99,-99,-99,48,27,-99
28/04/23,18,23,26,-99,-99,32,-99,19,15,-99,21,-99,-99,-99,-99,33,30,-99
28/04/23,19,17,28,-99,-99,29,-99,16,14,-99,28,-99,-99,-99,-99,32,22,-99
28/04/23,20,13,21,-99,-99,23,-99,15,12,-99,44,-99,-99,-99,-99,23,16,-99
28/04/23,21,12,16,-99,-99,23,-99,11,10,-99,27,-99,-99,-99,-99,32,14,-99
28/04/23,22,9,12,-99,-99,21,-99,9,10,-99,1,-99,-99,-99,-99,29,14,-99
28/04/23,23,8,16,-99,-99,26,-99,16,11,-99,15,-99,-99,-99,-99,25,15,-99
28/04/23,24,7,13,-99,-99,27,-99,9,12,-99,9,-99,-99,-99,-99,22,19,-99
29/04/23,1,6,28,-99,-99,34,-99,10,14,-99,13,-99,-99,-99,-99,26,23,-99
29/04/23,2,7,24,-99,-99,32,-99,7,12,-99,10,-99,-99,-99,-99,32,27,-99
29/04/23,3,5,24,-99,-99,26,-99,4,10,-99,15,-99,-99,-99,-99,41,16,-99
29/04/23,4,5,36,-99,-99,21,-99,5,11,-99,5,-99,-99,-99,-99,-99,13,-99
29/04/23,5,7,14,-99,-99,18,-99,5,11,-99,5,-99,-99,-99,-99,22,15,-99
29/04/23,6,6,17,-99,-99,34,-99,6,9,-99,4,-99,-99,-99,-99,24,16,-99
29/04/23,7,9,22,-99,-99,45,-99,6,11,-99,7,-99,-99,-99,-99,42,17,-99
29/04/23,8,11,26,-99,-99,41,-99,5,15,-99,7,-99,-99,-99,-99,60,33,-99
29/04/23,9,13,35,-99,-99,33,-99,18,16,-99,37,-99,-99,-99,-99,55,29,-99
29/04/23,10,16,36,-99,-99,36,-99,12,15,-99,24,-99,-99,-99,-99,35,22,-99
29/04/23,11,20,30,-99,-99,28,-99,10,12,-99,1,-99,-99,-99,-99,41,21,-99
29/04/23,12,19,19,-99,-99,18,-99,9,9,-99,20,-99,-99,-99,-99,35,13,-99
29/04/23,13,17,16,-99,-99,21,-99,14,10,-99,12,-99,-99,-99,-99,23,14,-99
29/04/23,14,20,21,-99,-99,27,-99,24,11,-99,25,-99,-99,-99,-99,19,18,-99
29/04/23,15,26,26,-99,-99,21,-99,26,18,-99,-99,-99,-99,-99,-99,18,20,-99
29/04/23,16,24,32,-99,-99,30,-99,33,13,-99,25,-99,-99,-99,-99,28,26,-99
29/04/23,17,21,47,-99,-99,39,-99,27,19,-99,26,-99,-99,-99,-99,28,26,-99
29/04/23,18,15,25,-99,-99,50,-99,18,14,-99,31,-99,-99,-99,-99,54,24,-99
29/04/23,19,14,18,-99,-99,61,-99,14,17,-99,28,-99,-99,-99,-99,80,27,-99
29/04/23,20,30,42,-99,-99,68,-99,15,29,-99,21,-99,-99,-99,-99,67,51,-99
29/04/23,21,40,51,-99,-99,42,-99,25,21,-99,62,-99,-99,-99,-99,48,41,-99
29/04/23,22,30,25,-99,-99,29,-99,24,12,-99,39,-99,-99,-99,-99,30,21,-99
29/04/23,23,23,29,-99,-99,23,-99,20,11,-99,31,-99,-99,-99,-99,29,14,-99
29/04/23,24,22,24,-99,-99,31,-99,25,10,-99,18,-99,-99,-99,-99,25,14,-99
30/04/23,1,18,18,-99,-99,25,-99,19,10,-99,20,-99,-99,-99,-99,24,18,-99
30/04/23,2,14,20,-99,-99,21,-99,12,9,-99,19,-99,-99,-99,-99,19,17,-99
30/04/23,3,11,16,-99,-99,17,-99,9,11,-99,18,-99,-99,-99,-99,25,15,-99
30/04/23,4,10,16,-99,-99,18,-99,7,10,-99,10,-99,-99,-99,-99,17,15,-99
30/04/23,5,9,11,-99,-99,22,-99,8,8,-99,10,-99,-99,-99,-99,16,15,-99
30/04/23,6,11,16,-99,-99,29,-99,8,10,-99,11,-99,-99,-99,-99,21,15,-99
30/04/23,7,13,20,-99,-99,30,-99,9,17,-99,19,-99,-99,-99,-99,27,16,-99
30/04/23,8,14,24,-99,-99,33,-99,9,14,-99,10,-99,-99,-99,-99,29,19,-99
30/04/23,9,15,21,-99,-99,34,-99,8,13,-99,17,-99,-99,-99,-99,33,17,-99
30/04/23,10,16,32,-99,-99,33,-99,12,12,-99,27,-99,-99,-99,-99,33,22,-99
30/04/23,11,16,36,-99,-99,31,-99,14,12,-99,28,-99,-99,-99,-99,24,27,-99
30/04/23,12,20,41,-99,-99,21,-99,16,10,-99,43,-99,-99,-99,-99,24,23,-99
30/04/23,13,21,28,-99,-99,19,-99,17,11,-99,16,-99,-99,-99,-99,16,15,-99
30/04/23,14,26,19,-99,-99,21,-99,23,10,-99,21,-99,-99,-99,-99,21,15,-99
30/04/23,15,20,22,-99,-99,21,-99,22,-99,-99,26,-99,-99,-99,-99,18,18,-99
30/04/23,16,18,28,-99,-99,22,-99,21,10,-99,17,-99,-99,-99,-99,24,19,-99
30/04/23,17,22,23,-99,-99,30,-99,18,12,-99,22,-99,-99,-99,-99,25,27,-99
30/04/23,18,19,34,-99,-99,60,-99,16,14,-99,19,-99,-99,-99,-99,19,26,-99
30/04/23,19,17,18,-99,-99,29,-99,21,10,-99,39,-99,-99,-99,-99,13,25,-99
30/04/23,20,12,21,-99,-99,17,-99,14,14,-99,25,-99,-99,-99,-99,16,14,-99
30/04/23,21,12,16,-99,-99,20,-99,11,7,-99,20,-99,-99,-99,-99,41,10,-99
30/04/23,22,13,17,-99,-99,43,-99,20,15,-99,19,-99,-99,-99,-99,39,13,-99
30/04/23,23,7,10,-99,-99,37,-99,13,16,-99,9,-99,-99,-99,-99,24,20,-99
30/04/23,24,5,10,-99,-99,26,-99,7,8,-99,10,-99,-99,-99,-99,20,13,-99
01/05/23,1,6,9,-99,-99,27,-99,7,5,-99,14,-99,-99,-99,-99,14,13,-99
01/05/23,2,7,8,-99,-99,23,-99,6,4,-99,15,-99,-99,-99,-99,12,14,-99
01/05/23,3,6,8,-99,-99,22,-99,6,6,-99,6,-99,-99,-99,-99,12,14,-99
01/05/23,4,6,10,-99,-99,25,-99,4,9,-99,5,-99,-99,-99,-99,14,13,-99
01/05/23,5,5,10,-99,-99,26,-99,3,9,-99,10,-99,-99,-99,-99,-99,10,-99
01/05/23,6,5,11,-99,-99,30,-99,2,21,-99,3,-99,-99,-99,-99,13,10,-99
01/05/23,7,6,20,-99,-99,33,-99,2,10,-99,3,-99,-99,-99,-99,16,18,-99
01/05/23,8,7,21,-99,-99,34,-99,6,10,-99,12,-99,-99,-99,-99,24,19,-99
01/05/23,9,8,18,-99,-99,31,-99,1,11,-99,37,-99,-99,-99,-99,37,21,-99
01/05/23,10,7,23,-99,-99,30,-99,-99,14,-99,15,-99,-99,-99,-99,20,6,-99
01/05/23,11,6,-99,-99,-99,18,-99,9,-99,-99,9,-99,-99,-99,-99,8,7,-99
01/05/23,12,9,-99,-99,-99,13,-99,9,-99,-99,-99,-99,-99,-99,-99,9,4,-99
01/05/23,13,15,-99,-99,-99,12,-99,16,-99,-99,-99,-99,-99,-99,-99,26,-99,-99
01/05/23,14,23,-99,-99,-99,11,-99,16,-99,-99,-99,-99,-99,-99,-99,11,28,-99
01/05/23,15,28,-99,-99,-99,13,-99,21,-99,-99,57,-99,-99,-99,-99,15,27,-99
01/05/23,16,31,-99,-99,-99,29,-99,28,-99,-99,6,-99,-99,-99,-99,18,33,-99
01/05/23,17,25,-99,-99,-99,44,-99,21,-99,-99,35,-99,-99,-99,-99,23,35,-99
01/05/23,18,17,-99,-99,-99,44,-99,15,-99,-99,27,-99,-99,-99,-99,37,38,-99
01/05/23,19,11,20,-99,-99,31,-99,16,-99,-99,26,-99,-99,-99,-99,22,21,-99
01/05/23,20,10,11,-99,-99,23,-99,16,-99,-99,24,-99,-99,-99,-99,21,16,-99
01/05/23,21,9,14,-99,-99,24,-99,13,-99,-99,19,-99,-99,-99,-99,18,13,-99
01/05/23,22,8,13,-99,-99,19,-99,10,-99,-99,23,-99,-99,-99,-99,25,13,-99
01/05/23,23,6,18,-99,-99,20,-99,21,-99,-99,16,-99,-99,-99,-99,20,12,-99
