FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,CUA,CUT,FAC,FAR,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
12/06/23,23,1,0,1,1,-99,2,1,-99,2,1,1,-99,-99,2,-99,1,1,2,1,1,-99,1,1,1,-99,-99,0,-99,1,1,0,2,1
12/06/23,24,1,0,0,1,-99,1,1,-99,1,1,1,-99,-99,2,-99,1,1,2,1,1,-99,1,1,1,-99,-99,1,-99,1,1,1,1,2
13/06/23,1,1,0,1,1,-99,0,2,-99,1,1,1,-99,-99,3,-99,1,1,2,1,1,-99,1,1,1,-99,-99,0,-99,2,1,1,2,1
13/06/23,2,1,0,0,1,-99,1,2,-99,1,1,1,-99,-99,1,-99,1,1,2,1,1,-99,1,1,1,-99,-99,1,-99,1,1,1,2,2
13/06/23,3,1,0,0,1,-99,1,1,-99,1,1,1,-99,-99,1,-99,2,2,1,1,0,-99,1,1,1,-99,-99,0,-99,1,1,1,1,2
13/06/23,4,0,0,0,1,-99,1,2,-99,1,1,1,-99,-99,1,-99,1,1,2,1,1,-99,1,1,1,-99,-99,0,-99,1,1,1,1,2
13/06/23,5,0,0,0,1,-99,1,2,-99,1,1,1,-99,-99,1,-99,2,1,1,2,1,-99,1,1,1,-99,-99,0,-99,1,1,1,2,3
13/06/23,6,0,0,1,1,-99,1,4,-99,1,1,1,-99,-99,1,-99,3,2,1,2,1,-99,1,2,1,-99,-99,0,-99,1,1,1,2,3
13/06/23,7,1,0,1,1,-99,1,5,-99,1,2,1,-99,-99,3,-99,3,3,1,2,1,-99,1,4,2,-99,-99,1,-99,2,1,2,4,6
13/06/23,8,1,1,2,2,-99,1,4,-99,1,2,2,-99,-99,2,-99,4,2,2,4,1,-99,1,4,2,-99,-99,1,-99,4,1,1,5,7
13/06/23,9,1,1,2,2,-99,2,2,-99,2,5,1,-99,-99,2,-99,3,2,2,2,1,-99,1,3,1,-99,-99,1,-99,3,1,1,4,5
13/06/23,10,1,1,3,2,-99,2,2,-99,4,8,2,-99,-99,2,-99,3,2,2,2,2,-99,1,2,2,-99,-99,1,-99,2,1,1,4,4
13/06/23,11,1,1,2,2,-99,2,2,-99,3,2,2,-99,-99,1,-99,3,1,2,1,1,-99,1,2,2,-99,-99,1,-99,2,1,1,3,3
13/06/23,12,1,1,2,1,-99,3,2,-99,2,2,2,-99,-99,1,-99,3,1,2,1,1,-99,1,2,2,-99,-99,1,-99,2,1,1,2,2
13/06/23,13,1,1,1,2,-99,1,2,-99,2,3,2,-99,-99,2,-99,1,2,3,1,1,-99,1,1,1,-99,-99,1,-99,2,1,1,2,1
13/06/23,14,1,1,1,2,-99,2,1,-99,2,2,1,-99,-99,2,-99,1,1,2,-99,1,-99,2,1,1,-99,-99,1,-99,2,1,1,1,1
13/06/23,15,0,1,1,1,-99,2,1,-99,1,1,1,-99,-99,1,-99,1,1,1,1,1,-99,2,1,1,-99,-99,1,-99,1,1,1,1,1
13/06/23,16,0,1,1,1,-99,2,2,-99,2,-99,1,-99,-99,1,-99,1,1,1,1,1,-99,1,1,1,-99,-99,1,-99,1,1,1,1,1
13/06/23,17,0,1,1,1,-99,1,-99,-99,1,1,1,-99,-99,1,-99,1,1,1,1,1,-99,1,1,0,-99,-99,1,-99,1,1,1,1,1
13/06/23,18,0,1,0,1,-99,2,2,-99,1,1,1,-99,-99,1,-99,1,1,1,2,1,-99,1,1,0,-99,-99,1,-99,1,1,1,1,1
13/06/23,19,0,1,0,1,-99,2,2,-99,1,1,1,-99,-99,1,-99,1,1,1,2,1,-99,1,1,0,-99,-99,1,-99,1,1,1,1,1
13/06/23,20,0,1,0,1,-99,3,1,-99,1,1,1,-99,-99,1,-99,1,1,1,2,1,-99,1,1,0,-99,-99,1,-99,1,1,-99,1,1
13/06/23,21,1,1,0,1,-99,2,2,-99,1,1,1,-99,-99,1,-99,1,1,1,2,1,-99,1,1,1,-99,-99,1,-99,1,1,-99,1,1
13/06/23,22,1,1,0,1,-99,2,2,-99,1,1,1,-99,-99,1,-99,1,1,2,2,1,-99,1,1,1,-99,-99,1,-99,1,1,1,1,1
13/06/23,23,1,1,1,1,-99,2,2,-99,1,1,1,-99,-99,1,-99,1,1,2,1,1,-99,1,1,1,-99,-99,1,-99,1,1,1,1,1
13/06/23,24,1,1,3,1,-99,1,1,-99,1,1,1,-99,-99,2,-99,1,2,1,1,1,-99,1,1,1,-99,-99,1,-99,1,1,2,1,1
14/06/23,1,1,0,4,1,-99,2,1,-99,3,1,1,-99,-99,1,-99,1,2,1,1,1,-99,1,2,1,-99,-99,1,-99,1,1,2,1,1
14/06/23,2,1,0,8,1,-99,1,1,-99,4,2,1,-99,-99,2,-99,1,2,1,1,1,-99,1,2,1,-99,-99,1,-99,7,1,2,1,1
14/06/23,3,1,0,1,1,-99,1,1,-99,4,1,1,-99,-99,1,-99,1,8,1,1,1,-99,1,2,1,-99,-99,1,-99,9,1,1,1,1
14/06/23,4,1,0,1,1,-99,1,1,-99,1,1,1,-99,-99,1,-99,1,6,1,1,1,-99,1,1,1,-99,-99,0,-99,14,1,1,3,3
14/06/23,5,1,1,1,1,-99,1,1,-99,1,1,1,-99,-99,1,-99,2,2,2,1,0,-99,1,1,1,-99,-99,1,-99,12,1,1,5,3
14/06/23,6,1,1,1,1,-99,1,1,-99,1,1,2,-99,-99,1,-99,4,2,3,1,1,-99,1,1,1,-99,-99,1,-99,5,1,1,3,4
14/06/23,7,1,1,2,1,-99,2,1,-99,1,2,2,-99,-99,1,-99,5,2,2,2,1,-99,1,1,2,-99,-99,1,-99,6,1,1,4,5
14/06/23,8,1,1,3,1,-99,1,2,-99,2,2,1,-99,-99,1,-99,5,3,2,1,1,-99,1,2,1,-99,-99,1,-99,5,1,1,7,4
14/06/23,9,1,1,6,1,-99,2,1,-99,3,3,2,-99,-99,1,-99,4,4,2,1,1,-99,1,1,2,-99,-99,1,-99,13,1,1,7,3
14/06/23,10,2,1,7,2,-99,2,2,-99,4,4,2,-99,-99,2,-99,4,2,2,2,1,-99,1,2,3,-99,-99,2,-99,7,1,2,6,4
14/06/23,11,2,1,5,2,-99,2,2,-99,3,3,3,-99,-99,2,-99,5,2,2,2,1,-99,2,2,2,-99,-99,2,-99,5,2,2,5,4
14/06/23,12,1,1,2,2,-99,3,2,-99,2,3,2,-99,-99,2,-99,4,2,3,2,1,-99,2,1,2,-99,-99,1,-99,3,2,1,3,2
14/06/23,13,2,1,2,2,-99,3,2,-99,3,3,2,-99,-99,2,-99,2,2,4,2,1,-99,-99,2,2,-99,-99,1,-99,3,2,2,3,2
14/06/23,14,1,2,2,2,-99,2,2,-99,2,2,2,-99,-99,2,-99,2,2,2,1,1,-99,-99,-99,2,-99,-99,2,-99,3,2,1,1,2
14/06/23,15,1,1,1,2,-99,2,2,-99,2,2,1,-99,-99,2,-99,1,1,2,1,2,-99,-99,-99,1,-99,-99,1,-99,2,1,2,1,1
14/06/23,16,0,1,3,1,-99,2,2,-99,3,2,1,-99,-99,1,-99,1,1,1,1,1,-99,-99,-99,1,-99,-99,1,-99,4,1,1,2,1
14/06/23,17,0,1,2,1,-99,2,1,-99,2,2,1,-99,-99,1,-99,1,1,2,1,1,-99,-99,-99,0,-99,-99,1,-99,1,1,0,1,1
14/06/23,18,0,1,0,1,-99,2,1,-99,1,1,1,-99,-99,1,-99,1,1,1,2,1,-99,-99,-99,0,-99,-99,1,-99,1,1,0,1,1
14/06/23,19,1,1,0,1,-99,1,2,-99,1,1,1,-99,-99,1,-99,1,1,1,2,1,-99,-99,-99,0,-99,-99,1,-99,1,1,1,1,1
14/06/23,20,1,1,0,1,-99,2,1,-99,1,2,2,-99,-99,1,-99,1,1,1,2,1,-99,-99,-99,1,-99,-99,1,-99,1,1,1,1,1
14/06/23,21,1,1,1,1,-99,2,2,-99,1,2,2,-99,-99,1,-99,2,2,2,3,1,-99,-99,-99,2,-99,-99,1,-99,1,1,1,1,2
14/06/23,22,1,1,1,1,-99,2,2,-99,1,2,1,-99,-99,1,-99,2,1,2,3,1,-99,-99,-99,2,-99,-99,1,-99,1,1,1,2,2
14/06/23,23,1,1,1,1,-99,2,2,-99,1,1,1,-99,-99,1,-99,2,1,1,2,1,-99,-99,-99,2,-99,-99,2,-99,3,1,1,2,3
14/06/23,24,1,1,1,1,-99,2,1,-99,1,1,2,-99,-99,1,-99,2,1,1,2,1,-99,-99,-99,2,-99,-99,-99,-99,2,1,1,2,2
15/06/23,1,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,1,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
15/06/23,2,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
15/06/23,3,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,2,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
15/06/23,4,1,1,1,2,-99,1,-99,-99,2,1,1,-99,-99,1,-99,1,1,1,1,1,1,1,-99,1,-99,-99,-99,-99,3,1,1,3,-99
15/06/23,5,1,1,1,1,-99,1,-99,-99,1,1,1,-99,-99,1,-99,1,2,3,1,1,1,0,-99,2,-99,-99,-99,-99,3,1,1,3,-99
15/06/23,6,1,1,1,1,-99,1,-99,-99,1,1,1,-99,-99,1,-99,1,2,3,1,1,1,0,-99,1,-99,-99,-99,-99,5,1,1,4,-99
15/06/23,7,1,1,2,1,-99,1,-99,-99,1,1,1,-99,-99,1,-99,1,1,2,1,1,1,1,-99,1,-99,-99,-99,-99,4,1,1,4,-99
15/06/23,8,1,1,3,2,-99,2,-99,-99,2,2,1,-99,-99,1,-99,1,4,2,1,1,1,1,-99,1,-99,-99,-99,-99,4,1,1,4,-99
15/06/23,9,1,1,3,3,-99,1,-99,-99,3,5,1,-99,-99,2,-99,2,3,3,1,1,1,1,-99,1,-99,-99,-99,-99,5,1,1,4,-99
15/06/23,10,3,2,4,4,-99,3,-99,-99,6,10,2,-99,-99,3,-99,3,4,6,2,1,2,2,-99,4,-99,-99,-99,-99,16,1,2,9,-99
15/06/23,11,5,3,3,5,-99,4,-99,-99,16,6,5,-99,-99,4,-99,5,4,7,6,3,4,3,-99,7,-99,-99,-99,-99,16,2,3,14,-99
15/06/23,12,4,3,5,4,-99,4,-99,-99,6,6,6,-99,-99,4,-99,8,4,5,4,2,4,4,-99,6,-99,-99,-99,-99,7,3,4,5,-99
15/06/23,13,3,3,4,4,-99,4,2,-99,4,8,5,-99,-99,4,-99,4,5,5,4,2,4,3,-99,5,-99,-99,-99,-99,5,3,4,3,-99
15/06/23,14,1,3,3,4,-99,4,1,-99,2,6,4,-99,-99,4,-99,3,4,4,3,2,4,3,-99,3,-99,-99,-99,-99,3,3,3,2,3
15/06/23,15,1,3,2,4,-99,4,1,-99,3,4,3,-99,-99,4,-99,2,4,4,2,1,3,3,-99,3,-99,-99,-99,-99,2,3,3,2,2
15/06/23,16,2,2,3,3,-99,4,2,-99,3,3,2,-99,-99,2,-99,2,3,3,2,1,1,2,-99,2,-99,-99,-99,-99,3,2,2,3,2
15/06/23,17,1,1,3,2,-99,3,3,-99,2,3,1,-99,-99,1,-99,2,1,2,2,1,1,2,-99,1,-99,-99,-99,-99,3,1,1,2,2
15/06/23,18,1,1,4,1,-99,2,3,-99,3,5,1,-99,-99,1,-99,2,1,2,3,1,1,1,-99,1,-99,-99,-99,-99,2,1,1,1,2
15/06/23,19,1,1,3,1,-99,2,2,-99,1,4,1,-99,-99,1,-99,2,1,1,2,1,1,1,-99,2,-99,-99,-99,-99,2,1,1,1,2
15/06/23,20,1,1,1,1,-99,2,2,-99,1,1,1,-99,-99,1,-99,2,1,1,2,1,1,1,-99,1,-99,-99,-99,-99,1,1,1,1,2
15/06/23,21,1,2,1,1,-99,2,1,-99,1,2,1,-99,-99,1,-99,1,1,1,2,1,1,-99,-99,1,-99,-99,-99,-99,1,1,1,1,1
15/06/23,22,1,2,1,1,-99,3,1,-99,1,1,1,-99,-99,1,-99,1,1,2,1,2,1,1,-99,1,-99,-99,-99,-99,1,1,1,1,2
15/06/23,23,1,1,2,1,-99,2,1,-99,1,1,1,-99,-99,1,-99,2,1,1,1,1,1,1,-99,1,-99,-99,-99,-99,1,1,1,1,2
15/06/23,24,1,1,2,1,-99,2,1,-99,1,1,1,-99,-99,1,-99,2,1,2,1,1,1,1,-99,1,-99,-99,-99,-99,2,1,1,1,2
16/06/23,1,1,1,3,1,-99,1,1,1,2,1,1,-99,-99,1,-99,2,2,2,1,1,1,1,-99,1,-99,-99,-99,-99,5,1,1,1,2
16/06/23,2,1,1,1,1,-99,1,1,1,2,1,1,-99,-99,1,-99,2,1,1,1,1,1,1,-99,1,-99,-99,-99,-99,9,1,1,2,3
16/06/23,3,1,1,1,1,-99,1,1,1,2,1,1,-99,-99,1,-99,2,1,1,1,1,0,1,-99,1,-99,-99,-99,-99,9,1,1,4,1
16/06/23,4,1,1,1,1,-99,1,1,1,1,1,1,-99,-99,1,-99,1,1,1,1,1,0,1,-99,1,-99,-99,-99,-99,7,1,1,11,3
16/06/23,5,1,0,1,1,-99,1,1,1,2,1,0,-99,-99,1,-99,1,1,1,1,1,0,0,-99,1,-99,-99,-99,-99,5,1,1,12,2
16/06/23,6,1,1,1,1,-99,1,1,1,1,1,0,-99,-99,1,-99,1,1,1,1,1,1,0,-99,1,-99,-99,-99,-99,6,1,1,12,1
16/06/23,7,1,1,2,1,-99,1,1,1,2,2,0,-99,-99,1,-99,1,1,2,1,0,1,1,-99,1,-99,-99,-99,-99,7,1,1,6,1
16/06/23,8,1,-99,6,2,-99,2,1,2,11,12,0,-99,-99,1,-99,1,1,5,1,1,1,1,-99,1,-99,-99,-99,-99,13,1,1,5,1
16/06/23,9,1,1,38,2,-99,3,1,3,24,13,0,-99,-99,1,-99,2,1,6,1,1,1,3,-99,1,-99,-99,-99,-99,20,1,1,7,1
16/06/23,10,1,2,26,3,-99,3,1,3,21,9,0,-99,-99,1,-99,2,1,6,1,1,1,2,-99,1,-99,-99,-99,-99,13,1,1,5,1
16/06/23,11,1,1,14,3,-99,3,1,4,8,7,1,-99,-99,1,-99,2,1,4,1,1,1,3,-99,2,-99,-99,-99,-99,6,-99,1,3,2
16/06/23,12,1,1,6,2,-99,2,1,3,4,5,1,-99,-99,-99,-99,2,-99,3,-99,1,1,2,-99,1,-99,-99,-99,-99,4,-99,1,2,2
16/06/23,13,1,1,4,1,-99,1,1,2,3,3,1,-99,-99,1,-99,1,-99,2,-99,1,1,1,-99,1,-99,-99,-99,-99,3,-99,1,2,1
16/06/23,14,1,1,3,1,-99,1,1,2,2,2,1,-99,-99,1,-99,1,-99,2,-99,1,1,1,-99,1,-99,-99,-99,-99,2,-99,1,1,1
16/06/23,15,1,0,2,1,-99,2,4,1,1,1,1,-99,-99,1,-99,1,-99,2,-99,1,0,1,-99,1,-99,-99,-99,-99,3,1,1,1,1
16/06/23,16,1,1,1,1,-99,2,5,1,1,1,0,-99,-99,1,-99,1,-99,1,-99,2,1,1,-99,1,-99,-99,-99,-99,2,1,1,1,1
16/06/23,17,1,1,1,1,-99,2,2,1,1,1,1,-99,-99,1,-99,1,1,1,2,2,2,1,-99,1,-99,-99,-99,-99,2,2,2,1,1
16/06/23,18,1,1,1,2,-99,3,3,1,1,1,1,-99,-99,2,-99,2,1,2,2,1,1,1,-99,1,-99,-99,-99,-99,2,2,1,1,2
16/06/23,19,1,1,1,1,-99,2,3,2,1,2,1,-99,-99,2,-99,1,1,2,2,2,1,1,-99,1,-99,-99,-99,-99,1,1,1,1,1
16/06/23,20,1,1,1,1,-99,2,2,1,1,1,1,-99,-99,2,-99,2,1,1,2,2,2,1,-99,1,-99,-99,-99,-99,1,1,1,1,2
16/06/23,21,1,1,1,1,-99,2,2,1,1,1,1,-99,-99,1,-99,1,1,1,1,2,1,0,-99,1,-99,-99,-99,-99,2,1,1,1,1
16/06/23,22,1,1,1,1,-99,2,2,1,1,1,1,-99,-99,1,-99,1,1,1,1,1,1,1,-99,1,-99,-99,-99,-99,1,1,1,1,1
16/06/23,23,1,1,1,1,-99,2,2,1,1,1,1,-99,-99,1,-99,1,1,1,1,1,0,1,-99,1,-99,-99,-99,-99,2,1,1,2,1
16/06/23,24,1,1,1,1,-99,1,2,1,1,1,1,-99,-99,1,-99,2,1,1,1,1,1,1,-99,1,-99,-99,-99,-99,2,1,1,1,2
17/06/23,1,1,1,0,1,-99,1,1,1,1,1,1,-99,-99,1,-99,1,1,1,1,1,1,0,-99,1,-99,-99,-99,-99,2,1,1,1,2
17/06/23,2,1,1,1,1,-99,1,1,1,2,1,1,-99,-99,1,-99,1,2,1,2,1,1,0,-99,1,-99,-99,-99,-99,3,1,1,1,2
17/06/23,3,1,1,1,1,-99,1,1,0,2,1,2,-99,-99,1,-99,1,4,1,1,1,2,0,-99,1,-99,-99,-99,-99,10,1,1,3,1
17/06/23,4,1,1,2,1,-99,1,1,1,2,1,1,-99,-99,1,-99,2,4,1,1,1,4,0,-99,1,-99,-99,-99,-99,8,1,1,5,1
17/06/23,5,0,0,5,1,-99,1,1,1,3,1,1,-99,-99,1,-99,2,3,1,1,0,3,0,-99,1,-99,-99,-99,-99,9,1,3,6,1
17/06/23,6,1,0,3,1,-99,1,1,1,2,1,1,-99,-99,2,-99,3,3,1,1,1,2,0,-99,1,-99,-99,-99,-99,12,1,2,5,2
17/06/23,7,1,1,2,2,-99,2,2,1,2,1,1,-99,-99,3,-99,2,3,2,2,1,2,0,-99,2,-99,-99,-99,-99,11,2,2,7,3
17/06/23,8,1,1,5,4,-99,3,2,1,3,2,1,-99,-99,4,-99,4,3,3,2,1,2,1,-99,2,-99,-99,-99,-99,10,2,2,7,4
17/06/23,9,1,1,9,3,-99,2,1,1,9,8,2,-99,-99,2,-99,4,3,3,1,1,3,2,-99,3,-99,-99,-99,-99,10,2,2,9,4
17/06/23,10,1,1,5,2,-99,2,1,2,8,4,2,-99,-99,2,-99,2,2,2,1,1,1,1,-99,2,-99,-99,-99,-99,9,1,1,6,2
17/06/23,11,1,1,2,1,-99,1,1,1,5,4,1,-99,-99,1,-99,2,1,2,1,0,1,1,-99,2,-99,-99,-99,-99,5,1,1,2,2
17/06/23,12,1,1,2,1,-99,1,1,1,3,1,2,-99,-99,1,-99,1,1,2,1,1,1,0,-99,1,-99,-99,-99,-99,3,1,1,2,2
17/06/23,13,1,1,2,1,-99,1,1,1,1,2,1,-99,-99,1,-99,2,1,2,1,1,1,1,-99,1,-99,-99,-99,-99,2,1,1,1,1
17/06/23,14,1,1,1,1,-99,2,1,1,1,1,1,-99,-99,1,-99,1,1,2,1,1,1,1,-99,1,-99,-99,-99,-99,2,1,1,1,1
17/06/23,15,1,1,1,1,-99,2,1,1,1,1,1,-99,-99,1,-99,1,0,1,1,1,1,1,-99,1,-99,-99,-99,-99,1,1,1,1,1
17/06/23,16,1,1,1,1,-99,2,2,1,0,1,1,-99,-99,1,-99,1,1,1,1,1,1,1,-99,1,-99,-99,-99,-99,1,1,1,1,1
17/06/23,17,1,1,1,1,-99,2,2,1,1,1,1,-99,-99,1,-99,2,0,1,2,1,1,-99,-99,1,-99,-99,-99,-99,1,1,1,1,1
17/06/23,18,1,1,1,1,-99,2,3,1,1,1,1,-99,-99,1,-99,1,0,1,2,3,1,0,-99,1,-99,-99,-99,-99,2,1,1,1,1
17/06/23,19,1,3,1,2,-99,3,3,1,1,1,1,-99,-99,2,-99,1,1,2,2,4,2,1,-99,1,-99,-99,-99,-99,1,2,2,1,1
17/06/23,20,2,3,1,4,-99,5,2,2,1,1,3,-99,-99,4,-99,3,3,3,2,2,3,3,-99,2,-99,-99,-99,-99,2,3,3,1,3
17/06/23,21,1,1,1,2,-99,3,1,1,1,1,3,-99,-99,2,-99,3,2,2,1,1,2,2,-99,3,-99,-99,-99,-99,2,2,2,1,3
17/06/23,22,1,1,1,1,-99,2,1,1,1,1,2,-99,-99,1,-99,2,1,1,1,1,1,1,-99,2,-99,-99,-99,-99,2,1,1,1,1
17/06/23,23,1,1,1,1,-99,2,1,1,1,1,2,-99,-99,1,-99,2,1,1,1,1,1,1,-99,1,-99,-99,-99,-99,2,1,1,1,2
17/06/23,24,1,0,5,1,-99,1,1,1,1,1,1,-99,-99,1,-99,2,1,1,1,1,1,1,-99,1,-99,-99,-99,-99,2,1,0,1,2
18/06/23,1,1,0,12,2,-99,1,1,0,5,1,2,-99,-99,1,-99,1,3,2,1,1,1,0,-99,1,-99,-99,-99,-99,7,1,1,1,1
18/06/23,2,1,0,10,4,-99,1,1,0,9,1,3,-99,-99,6,-99,1,9,1,1,1,1,0,-99,1,-99,-99,-99,-99,14,1,2,4,3
18/06/23,3,1,0,10,5,-99,1,1,0,8,1,1,-99,-99,9,-99,2,11,1,1,1,1,0,-99,1,-99,-99,-99,-99,14,1,4,5,3
18/06/23,4,1,0,9,3,-99,1,1,0,8,1,1,-99,-99,3,-99,3,13,2,1,1,1,0,-99,1,-99,-99,-99,-99,16,1,2,11,1
18/06/23,5,1,0,7,1,-99,1,1,0,5,1,1,-99,-99,3,-99,3,15,1,1,1,2,0,-99,2,-99,-99,-99,-99,12,1,3,37,2
18/06/23,6,1,1,3,1,-99,1,1,0,2,1,1,-99,-99,1,-99,6,11,2,2,1,3,0,-99,4,-99,-99,-99,-99,11,1,1,12,2
18/06/23,7,1,1,3,1,-99,1,2,1,2,1,2,-99,-99,3,-99,6,6,2,2,1,1,1,-99,2,-99,-99,-99,-99,7,1,1,11,5
18/06/23,8,1,1,6,2,-99,2,2,3,4,2,2,-99,-99,2,-99,6,7,1,2,2,1,1,-99,2,-99,-99,-99,-99,9,1,2,9,4
18/06/23,9,4,1,15,2,-99,2,1,4,7,6,2,-99,-99,3,-99,8,7,2,1,2,1,1,-99,4,-99,-99,-99,-99,13,1,1,9,5
18/06/23,10,6,1,15,2,-99,2,2,1,9,7,2,-99,-99,5,-99,6,8,3,1,2,1,1,-99,2,-99,-99,-99,-99,11,2,2,8,3
18/06/23,11,3,2,8,3,-99,2,2,1,7,5,1,-99,-99,4,-99,3,4,3,1,2,1,1,-99,2,-99,-99,-99,-99,10,2,2,4,2
18/06/23,12,2,1,5,3,-99,2,1,1,5,4,1,-99,-99,3,-99,2,2,3,1,1,1,1,-99,1,-99,-99,-99,-99,6,2,2,4,1
18/06/23,13,2,1,3,2,-99,2,1,2,2,4,1,-99,-99,2,-99,1,1,3,2,1,1,1,-99,1,-99,-99,-99,-99,3,2,1,2,1
18/06/23,14,1,2,2,2,-99,3,1,2,2,3,1,-99,-99,2,-99,2,1,2,1,1,1,1,-99,2,-99,-99,-99,-99,3,2,1,2,2
18/06/23,15,1,1,2,2,-99,3,2,2,1,2,1,-99,-99,1,-99,-99,1,2,1,1,1,-99,-99,1,-99,-99,-99,-99,2,1,1,1,1
18/06/23,16,1,1,1,2,-99,2,2,1,1,2,1,-99,-99,1,-99,1,1,2,-99,1,1,1,-99,1,-99,-99,-99,-99,2,1,1,1,0
18/06/23,17,1,1,1,1,-99,3,2,1,0,1,0,-99,-99,1,-99,1,1,2,1,1,1,1,-99,0,-99,-99,-99,-99,1,1,1,1,0
18/06/23,18,1,1,1,1,-99,3,2,1,1,1,0,-99,-99,1,-99,1,1,1,1,2,1,1,-99,0,-99,-99,-99,-99,2,1,1,1,0
18/06/23,19,1,1,5,1,-99,3,2,1,1,1,1,-99,-99,1,-99,1,1,1,2,2,1,1,-99,1,-99,-99,-99,-99,2,2,1,1,1
18/06/23,20,1,2,1,2,-99,3,2,1,0,2,1,-99,-99,2,-99,2,1,2,2,2,1,1,-99,1,-99,-99,-99,-99,2,2,2,1,1
18/06/23,21,1,2,1,2,-99,3,1,1,1,1,2,-99,-99,2,-99,2,2,2,2,1,1,1,-99,1,-99,-99,-99,-99,1,2,2,1,2
18/06/23,22,1,1,1,1,-99,2,1,1,1,1,1,-99,-99,2,-99,2,1,1,2,1,1,1,-99,1,-99,-99,-99,-99,2,2,1,1,2
18/06/23,23,1,1,1,1,-99,2,1,1,1,1,1,-99,-99,1,-99,2,1,1,1,1,0,1,-99,1,-99,-99,-99,-99,2,2,1,1,1
18/06/23,24,1,1,3,1,-99,1,3,1,1,1,1,-99,-99,1,-99,2,1,1,1,1,1,1,-99,1,-99,-99,-99,-99,2,1,1,1,1
19/06/23,1,1,1,5,1,-99,1,1,1,4,1,1,-99,-99,1,-99,3,1,2,1,1,1,0,-99,2,-99,-99,-99,-99,6,1,1,1,2
19/06/23,2,1,1,4,1,-99,1,1,1,5,2,3,-99,-99,1,-99,3,3,1,1,1,1,0,-99,1,-99,-99,-99,-99,8,1,1,1,3
19/06/23,3,1,0,3,2,-99,1,1,0,6,2,1,-99,-99,3,-99,3,5,1,1,1,0,0,-99,1,-99,-99,-99,-99,7,1,0,1,2
19/06/23,4,1,1,6,6,-99,2,1,0,5,2,1,-99,-99,3,-99,2,9,2,1,1,0,1,-99,1,-99,-99,-99,-99,6,1,1,1,2
19/06/23,5,1,1,5,4,-99,2,1,0,3,2,0,-99,-99,1,-99,2,2,3,1,1,0,1,-99,1,-99,-99,-99,-99,4,1,0,1,3
19/06/23,6,1,2,4,2,-99,2,1,1,2,2,1,-99,-99,2,-99,2,6,2,1,1,0,0,-99,1,-99,-99,-99,-99,3,1,0,1,3
19/06/23,7,1,2,3,2,-99,1,1,2,2,2,1,-99,-99,1,-99,3,4,2,2,1,1,0,-99,1,-99,-99,-99,-99,2,1,1,2,4
19/06/23,8,1,3,4,1,-99,2,2,2,4,3,1,-99,-99,1,-99,4,2,2,2,1,1,1,-99,2,-99,-99,-99,-99,4,1,1,2,4
19/06/23,9,2,3,5,2,-99,2,2,2,5,3,1,-99,-99,1,-99,5,1,3,1,1,1,2,-99,3,-99,-99,-99,-99,7,1,1,3,5
19/06/23,10,3,2,6,2,-99,2,1,2,4,5,2,-99,-99,1,-99,5,1,4,1,1,1,2,-99,4,-99,-99,-99,-99,9,1,1,4,4
19/06/23,11,2,2,5,2,-99,2,1,2,4,4,2,-99,-99,1,-99,4,1,4,1,1,1,2,-99,3,-99,-99,-99,-99,5,1,1,3,4
19/06/23,12,1,2,3,2,-99,2,1,3,2,4,-99,-99,-99,2,-99,3,2,3,1,1,1,1,-99,1,-99,-99,-99,-99,4,1,1,3,2
19/06/23,13,1,1,2,2,-99,2,1,3,1,4,-99,-99,-99,2,-99,1,1,2,1,-99,1,1,-99,1,-99,-99,-99,-99,3,2,1,2,1
19/06/23,14,1,2,1,1,-99,2,1,1,1,1,-99,-99,-99,1,-99,1,0,2,1,-99,1,1,-99,1,-99,-99,-99,-99,2,1,1,1,1
19/06/23,15,1,1,1,1,-99,2,1,1,0,1,-99,-99,-99,1,-99,1,0,1,1,-99,1,1,-99,1,-99,-99,-99,-99,2,1,1,1,1
19/06/23,16,1,1,1,1,-99,2,1,1,0,1,-99,-99,-99,-99,-99,1,1,1,2,-99,1,1,-99,1,-99,-99,-99,-99,2,1,1,1,1
19/06/23,17,1,1,1,1,-99,2,2,1,0,1,-99,-99,-99,1,-99,1,1,1,1,-99,1,1,-99,1,-99,-99,-99,-99,2,1,-99,1,1
19/06/23,18,1,1,1,1,-99,2,2,1,0,1,-99,-99,-99,1,-99,1,1,1,2,-99,1,1,-99,0,-99,-99,-99,-99,2,1,1,1,1
19/06/23,19,1,1,1,1,-99,2,2,1,0,1,0,-99,-99,1,-99,1,1,2,1,-99,1,1,-99,0,-99,-99,-99,-99,2,1,0,1,1
