FECHA,HORA,ESTACION,CO,NO,NO2,NOX,O3,PM10,PM25,PMCO,SO2,RH,TMP,WDR,WSP
2023-08-01,24,INN,0.14,3.0,19.0,24.0,32.0,22.0,12.0,9.0,1.0,90.0,11.6,52.0,1.2
2023-08-01,24,LAA,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,65.0,17.8,358.0,1.6
2023-08-01,24,MER,0.43,5.0,27.0,35.0,21.0,43.0,25.0,15.0,2.0,75.0,17.5,3.0,2.5
2023-08-01,24,MGH,0.45,6.5,26.0,35.5,25.0,45.0,23.0,16.0,1.0,35.5,19.9,325.0,1.9
2023-08-01,24,MON,0.29,2.0,13.0,15.0,34.0,45.0,24.5,16.0,1.0,87.0,14.1,44.0,0.5
2023-08-01,24,MPA,0.24,3.0,3.0,24.0,44.0,29.5,17.0,11.0,1.0,82.0,12.7,252.0,3.1
2023-08-01,24,NEZ,0.43,2.0,23.0,26.0,26.0,62.0,22.5,16.0,2.0,72.0,17.5,14.0,2.5
2023-08-01,24,PED,0.27,2.0,16.0,18.0,31.0,37.0,22.0,15.5,1.0,78.0,15.5,317.0,1.6
2023-08-01,24,SAC,0.355,2.0,17.0,18.5,35.5,45.0,30.0,16.0,1.0,74.0,15.3,358.0,1.5
2023-08-01,24,SAG,0.39,3.0,22.0,28.0,23.0,36.0,17.0,16.0,1.0,75.0,18.2,7.0,2.9
2023-08-01,24,SFE,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-08-01,24,TAH,0.29,1.0,10.0,12.0,28.0,64.0,23.0,16.0,1.0,73.0,15.3,300.0,1.4
2023-08-01,24,TLA,0.475,9.0,29.0,42.5,20.0,56.5,25.0,26.0,2.0,65.0,17.2,346.0,3.3
2023-08-01,24,UAX,0.27,1.0,15.0,18.0,32.0,45.0,27.0,16.0,1.0,68.0,16.8,353.0,2.8
2023-08-01,24,UIZ,0.29,2.0,16.0,18.0,30.0,40.0,21.0,17.0,1.0,78.0,17.4,17.0,2.4
2023-08-01,24,VIF,0.4,4.0,21.0,28.0,21.0,71.0,23.0,16.0,2.0,43.0,17.299999999999997,284.0,1.4
2023-08-01,24,XAL,0.48,7.0,29.0,42.0,24.0,45.0,23.0,16.0,2.0,51.0,17.4,163.0,1.8
2023-09-01,1,ACO,0.21,2.0,15.5,21.5,27.5,63.0,23.0,16.0,1.0,90.0,15.0,137.0,0.5
2023-09-01,1,AJM,0.27,1.0,10.0,12.0,47.0,29.0,19.0,9.0,1.0,92.0,8.2,125.0,1.3
2023-09-01,1,AJU,0.355,3.0,19.0,24.0,32.0,45.0,23.0,16.0,1.0,100.0,9.5,57.0,0.5
2023-09-01,1,BJU,0.38,3.0,21.0,24.0,23.0,42.0,21.0,17.0,1.0,46.0,17.85,156.0,0.7
2023-09-01,1,CHO,0.34,7.0,15.0,22.5,26.0,52.0,23.0,16.0,1.0,87.0,15.6,84.0,1.1
2023-09-01,1,CUA,0.29,2.0,13.0,15.0,38.5,29.0,23.0,16.0,1.0,87.0,12.9,324.0,0.7
2023-09-01,1,CUT,0.46,3.0,19.0,23.0,24.0,45.0,23.0,16.0,2.0,87.0,12.9,230.0,0.8
2023-09-01,1,FAC,0.5,7.0,24.0,35.0,19.0,50.0,23.0,16.0,2.0,90.0,13.4,12.0,0.4
2023-09-01,1,FAR,0.3,3.0,17.0,24.0,24.0,45.0,26.0,16.0,1.0,85.0,17.6,108.0,1.3
2023-09-01,1,GAM,0.355,3.0,26.0,24.0,25.0,54.0,25.0,28.0,1.0,91.0,16.5,143.0,0.5
2023-09-01,1,HGM,0.435,6.0,28.0,38.5,20.0,52.5,23.0,29.0,2.0,36.0,17.75,41.0,1.7
2023-09-01,1,INN,0.14,3.0,19.0,24.0,32.0,22.0,12.0,9.0,1.0,91.0,9.6,141.0,0.4
2023-09-01,1,LAA,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,78.0,15.2,288.0,0.7
2023-09-01,1,MER,0.43,5.0,27.0,35.0,21.0,43.0,25.0,15.0,2.0,85.0,16.5,135.0,1.1
2023-09-01,1,MGH,0.45,6.5,26.0,35.5,25.0,45.0,23.0,16.0,1.0,35.5,19.9,126.0,0.2
2023-09-01,1,MON,0.29,2.0,13.0,15.0,34.0,45.0,24.5,16.0,1.0,89.0,14.8,162.0,0.4
2023-09-01,1,MPA,0.24,3.0,3.0,24.0,44.0,29.5,17.0,11.0,1.0,99.0,10.3,294.0,0.1
2023-09-01,1,NEZ,0.43,2.0,23.0,26.0,26.0,62.0,22.5,16.0,2.0,77.0,16.1,175.0,1.1
2023-09-01,1,PED,0.27,2.0,16.0,18.0,31.0,37.0,22.0,15.5,1.0,85.0,13.7,112.0,0.8
2023-09-01,1,SAC,0.355,2.0,17.0,18.5,35.5,45.0,30.0,16.0,1.0,85.0,12.9,127.0,1.1
2023-09-01,1,SAG,0.39,3.0,22.0,28.0,23.0,36.0,17.0,16.0,1.0,97.0,16.2,101.0,0.3
2023-09-01,1,SFE,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-09-01,1,TAH,0.29,1.0,10.0,12.0,28.0,64.0,23.0,16.0,1.0,83.0,13.6,82.0,0.4
2023-09-01,1,TLA,0.475,9.0,29.0,42.5,20.0,56.5,25.0,26.0,2.0,79.0,14.7,322.0,2.1
2023-09-01,1,UAX,0.27,1.0,15.0,18.0,32.0,45.0,27.0,16.0,1.0,87.0,13.8,152.0,1.5
2023-09-01,1,UIZ,0.29,2.0,16.0,18.0,30.0,40.0,21.0,17.0,1.0,54.0,18.1,172.0,1.9
2023-09-01,1,VIF,0.4,4.0,21.0,28.0,21.0,71.0,23.0,16.0,2.0,43.0,17.299999999999997,284.0,1.4
2023-09-01,1,XAL,0.48,7.0,29.0,42.0,24.0,45.0,23.0,16.0,2.0,51.0,17.4,163.0,1.8
2023-09-01,2,ACO,0.21,2.0,15.5,21.5,27.5,63.0,23.0,16.0,1.0,91.0,14.8,72.0,0.6
2023-09-01,2,AJM,0.27,1.0,10.0,12.0,47.0,29.0,19.0,9.0,1.0,93.0,7.9,182.0,0.7
2023-09-01,2,AJU,0.355,3.0,19.0,24.0,32.0,45.0,23.0,16.0,1.0,100.0,9.4,79.0,0.4
2023-09-01,2,BJU,0.38,3.0,21.0,24.0,23.0,42.0,21.0,17.0,1.0,46.0,17.85,158.0,0.8
2023-09-01,2,CHO,0.34,7.0,15.0,22.5,26.0,52.0,23.0,16.0,1.0,87.0,15.5,121.0,0.9
2023-09-01,2,CUA,0.29,2.0,13.0,15.0,38.5,29.0,23.0,16.0,1.0,86.0,13.1,146.0,0.8
2023-09-01,2,CUT,0.46,3.0,19.0,23.0,24.0,45.0,23.0,16.0,2.0,86.0,12.9,237.0,0.8
2023-09-01,2,FAC,0.5,7.0,24.0,35.0,19.0,50.0,23.0,16.0,2.0,90.0,13.2,99.0,0.5
2023-09-01,2,FAR,0.3,3.0,17.0,24.0,24.0,45.0,26.0,16.0,1.0,84.0,17.6,120.0,1.1
2023-09-01,2,GAM,0.355,3.0,26.0,24.0,25.0,54.0,25.0,28.0,1.0,91.0,16.6,139.0,1.0
2023-09-01,2,HGM,0.435,6.0,28.0,38.5,20.0,52.5,23.0,29.0,2.0,36.0,17.75,41.0,1.7
2023-09-01,2,INN,0.14,3.0,19.0,24.0,32.0,22.0,12.0,9.0,1.0,92.0,9.8,152.0,0.2
2023-09-01,2,LAA,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,79.0,15.4,202.0,0.3
2023-09-01,2,MER,0.43,5.0,27.0,35.0,21.0,43.0,25.0,15.0,2.0,85.0,16.3,164.0,1.4
2023-09-01,2,MGH,0.45,6.5,26.0,35.5,25.0,45.0,23.0,16.0,1.0,35.5,19.9,157.0,0.8
2023-09-01,2,MON,0.29,2.0,13.0,15.0,34.0,45.0,24.5,16.0,1.0,89.0,14.6,145.0,0.7
2023-09-01,2,MPA,0.24,3.0,3.0,24.0,44.0,29.5,17.0,11.0,1.0,99.0,10.4,287.0,0.0
2023-09-01,2,NEZ,0.43,2.0,23.0,26.0,26.0,62.0,22.5,16.0,2.0,79.0,16.1,166.0,1.6
2023-09-01,2,PED,0.27,2.0,16.0,18.0,31.0,37.0,22.0,15.5,1.0,87.0,13.5,114.0,0.5
2023-09-01,2,SAC,0.355,2.0,17.0,18.5,35.5,45.0,30.0,16.0,1.0,84.0,12.7,153.0,1.9
2023-09-01,2,SAG,0.39,3.0,22.0,28.0,23.0,36.0,17.0,16.0,1.0,96.0,16.2,113.0,0.4
2023-09-01,2,SFE,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-09-01,2,TAH,0.29,1.0,10.0,12.0,28.0,64.0,23.0,16.0,1.0,83.0,13.5,67.0,0.7
2023-09-01,2,TLA,0.475,9.0,29.0,42.5,20.0,56.5,25.0,26.0,2.0,79.0,14.9,327.0,0.7
2023-09-01,2,UAX,0.27,1.0,15.0,18.0,32.0,45.0,27.0,16.0,1.0,90.0,13.8,133.0,1.1
2023-09-01,2,UIZ,0.29,2.0,16.0,18.0,30.0,40.0,21.0,17.0,1.0,54.0,18.1,172.0,1.9
2023-09-01,2,VIF,0.4,4.0,21.0,28.0,21.0,71.0,23.0,16.0,2.0,43.0,17.299999999999997,284.0,1.4
2023-09-01,2,XAL,0.48,7.0,29.0,42.0,24.0,45.0,23.0,16.0,2.0,51.0,17.4,163.0,1.8
2023-09-01,3,ACO,0.21,2.0,15.5,21.5,27.5,63.0,23.0,16.0,1.0,90.0,14.7,68.0,0.8
2023-09-01,3,AJM,0.27,1.0,10.0,12.0,47.0,29.0,19.0,9.0,1.0,90.0,8.2,159.0,0.2
2023-09-01,3,AJU,0.355,3.0,19.0,24.0,32.0,45.0,23.0,16.0,1.0,100.0,9.4,35.0,1.3
2023-09-01,3,BJU,0.38,3.0,21.0,24.0,23.0,42.0,21.0,17.0,1.0,46.0,17.85,157.0,0.9
2023-09-01,3,CHO,0.34,7.0,15.0,22.5,26.0,52.0,23.0,16.0,1.0,85.0,15.2,146.0,1.6
2023-09-01,3,CUA,0.29,2.0,13.0,15.0,38.5,29.0,23.0,16.0,1.0,87.0,13.0,160.0,0.8
2023-09-01,3,CUT,0.46,3.0,19.0,23.0,24.0,45.0,23.0,16.0,2.0,86.0,13.1,236.0,0.3
2023-09-01,3,FAC,0.5,7.0,24.0,35.0,19.0,50.0,23.0,16.0,2.0,90.0,13.4,88.0,0.7
2023-09-01,3,FAR,0.3,3.0,17.0,24.0,24.0,45.0,26.0,16.0,1.0,83.0,17.7,134.0,1.6
2023-09-01,3,GAM,0.355,3.0,26.0,24.0,25.0,54.0,25.0,28.0,1.0,91.0,16.5,152.0,0.7
2023-09-01,3,HGM,0.435,6.0,28.0,38.5,20.0,52.5,23.0,29.0,2.0,36.0,17.75,41.0,1.7
2023-09-01,3,INN,0.14,3.0,19.0,24.0,32.0,22.0,12.0,9.0,1.0,92.0,9.7,152.0,0.2
2023-09-01,3,LAA,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,79.0,15.6,131.0,0.2
2023-09-01,3,MER,0.43,5.0,27.0,35.0,21.0,43.0,25.0,15.0,2.0,84.0,16.4,160.0,1.4
2023-09-01,3,MGH,0.45,6.5,26.0,35.5,25.0,45.0,23.0,16.0,1.0,35.5,19.9,162.0,1.2
2023-09-01,3,MON,0.29,2.0,13.0,15.0,34.0,45.0,24.5,16.0,1.0,89.0,14.4,189.0,0.7
2023-09-01,3,MPA,0.24,3.0,3.0,24.0,44.0,29.5,17.0,11.0,1.0,95.0,10.6,90.0,1.0
2023-09-01,3,NEZ,0.43,2.0,23.0,26.0,26.0,62.0,22.5,16.0,2.0,79.0,16.1,151.0,1.5
2023-09-01,3,PED,0.27,2.0,16.0,18.0,31.0,37.0,22.0,15.5,1.0,87.0,13.5,97.0,0.6
2023-09-01,3,SAC,0.355,2.0,17.0,18.5,35.5,45.0,30.0,16.0,1.0,83.0,12.8,236.0,1.1
2023-09-01,3,SAG,0.39,3.0,22.0,28.0,23.0,36.0,17.0,16.0,1.0,96.0,16.3,100.0,0.5
2023-09-01,3,SFE,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-09-01,3,TAH,0.29,1.0,10.0,12.0,28.0,64.0,23.0,16.0,1.0,84.0,13.3,93.0,0.6
2023-09-01,3,TLA,0.475,9.0,29.0,42.5,20.0,56.5,25.0,26.0,2.0,78.0,15.0,33.0,1.4
2023-09-01,3,UAX,0.27,1.0,15.0,18.0,32.0,45.0,27.0,16.0,1.0,91.0,13.8,123.0,1.4
2023-09-01,3,UIZ,0.29,2.0,16.0,18.0,30.0,40.0,21.0,17.0,1.0,54.0,18.1,172.0,1.9
2023-09-01,3,VIF,0.4,4.0,21.0,28.0,21.0,71.0,23.0,16.0,2.0,43.0,17.299999999999997,284.0,1.4
2023-09-01,3,XAL,0.48,7.0,29.0,42.0,24.0,45.0,23.0,16.0,2.0,51.0,17.4,163.0,1.8
2023-09-01,4,ACO,0.21,2.0,15.5,21.5,27.5,63.0,23.0,16.0,1.0,92.0,14.4,23.0,0.8
2023-09-01,4,AJM,0.27,1.0,10.0,12.0,47.0,29.0,19.0,9.0,1.0,93.0,8.3,14.0,0.4
2023-09-01,4,AJU,0.355,3.0,19.0,24.0,32.0,45.0,23.0,16.0,1.0,100.0,9.5,37.0,1.7
2023-09-01,4,BJU,0.38,3.0,21.0,24.0,23.0,42.0,21.0,17.0,1.0,46.0,17.85,118.0,0.7
2023-09-01,4,CHO,0.34,7.0,15.0,22.5,26.0,52.0,23.0,16.0,1.0,82.0,15.1,146.0,1.7
2023-09-01,4,CUA,0.29,2.0,13.0,15.0,38.5,29.0,23.0,16.0,1.0,85.0,12.9,196.0,0.8
2023-09-01,4,CUT,0.46,3.0,19.0,23.0,24.0,45.0,23.0,16.0,2.0,85.0,13.4,264.0,0.5
2023-09-01,4,FAC,0.5,7.0,24.0,35.0,19.0,50.0,23.0,16.0,2.0,90.0,13.3,93.0,0.7
2023-09-01,4,FAR,0.3,3.0,17.0,24.0,24.0,45.0,26.0,16.0,1.0,83.0,17.6,143.0,1.2
2023-09-01,4,GAM,0.355,3.0,26.0,24.0,25.0,54.0,25.0,28.0,1.0,91.0,16.3,118.0,0.4
2023-09-01,4,HGM,0.435,6.0,28.0,38.5,20.0,52.5,23.0,29.0,2.0,36.0,17.75,41.0,1.7
2023-09-01,4,INN,0.14,3.0,19.0,24.0,32.0,22.0,12.0,9.0,1.0,91.0,9.4,116.0,0.1
2023-09-01,4,LAA,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,78.0,15.4,112.0,0.5
2023-09-01,4,MER,0.43,5.0,27.0,35.0,21.0,43.0,25.0,15.0,2.0,85.0,16.3,159.0,0.7
2023-09-01,4,MGH,0.45,6.5,26.0,35.5,25.0,45.0,23.0,16.0,1.0,35.5,19.9,148.0,0.3
2023-09-01,4,MON,0.29,2.0,13.0,15.0,34.0,45.0,24.5,16.0,1.0,90.0,14.3,97.0,0.8
2023-09-01,4,MPA,0.24,3.0,3.0,24.0,44.0,29.5,17.0,11.0,1.0,95.0,10.7,153.0,0.9
2023-09-01,4,NEZ,0.43,2.0,23.0,26.0,26.0,62.0,22.5,16.0,2.0,75.0,16.0,136.0,1.7
2023-09-01,4,PED,0.27,2.0,16.0,18.0,31.0,37.0,22.0,15.5,1.0,87.0,13.6,66.0,0.4
2023-09-01,4,SAC,0.355,2.0,17.0,18.5,35.5,45.0,30.0,16.0,1.0,78.0,12.7,132.0,1.4
2023-09-01,4,SAG,0.39,3.0,22.0,28.0,23.0,36.0,17.0,16.0,1.0,95.0,16.2,98.0,0.3
2023-09-01,4,SFE,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-09-01,4,TAH,0.29,1.0,10.0,12.0,28.0,64.0,23.0,16.0,1.0,83.0,13.0,60.0,0.1
2023-09-01,4,TLA,0.475,9.0,29.0,42.5,20.0,56.5,25.0,26.0,2.0,79.0,15.1,38.0,1.4
2023-09-01,4,UAX,0.27,1.0,15.0,18.0,32.0,45.0,27.0,16.0,1.0,93.0,13.8,113.0,0.8
2023-09-01,4,UIZ,0.29,2.0,16.0,18.0,30.0,40.0,21.0,17.0,1.0,54.0,18.1,172.0,1.9
2023-09-01,4,VIF,0.4,4.0,21.0,28.0,21.0,71.0,23.0,16.0,2.0,43.0,17.299999999999997,284.0,1.4
2023-09-01,4,XAL,0.48,7.0,29.0,42.0,24.0,45.0,23.0,16.0,2.0,51.0,17.4,163.0,1.8
2023-09-01,5,ACO,0.21,2.0,15.5,21.5,27.5,63.0,23.0,16.0,1.0,93.0,13.8,20.0,0.8
2023-09-01,5,AJM,0.27,1.0,10.0,12.0,47.0,29.0,19.0,9.0,1.0,95.0,8.2,352.0,1.0
2023-09-01,5,AJU,0.355,3.0,19.0,24.0,32.0,45.0,23.0,16.0,1.0,100.0,9.5,32.0,1.8
2023-09-01,5,BJU,0.38,3.0,21.0,24.0,23.0,42.0,21.0,17.0,1.0,46.0,17.85,85.0,0.5
2023-09-01,5,CHO,0.34,7.0,15.0,22.5,26.0,52.0,23.0,16.0,1.0,81.0,15.2,125.0,1.1
2023-09-01,5,CUA,0.29,2.0,13.0,15.0,38.5,29.0,23.0,16.0,1.0,84.0,13.0,320.0,0.6
2023-09-01,5,CUT,0.46,3.0,19.0,23.0,24.0,45.0,23.0,16.0,2.0,86.0,13.3,300.0,0.8
2023-09-01,5,FAC,0.5,7.0,24.0,35.0,19.0,50.0,23.0,16.0,2.0,90.0,13.2,95.0,0.2
2023-09-01,5,FAR,0.3,3.0,17.0,24.0,24.0,45.0,26.0,16.0,1.0,81.0,17.5,119.0,0.8
2023-09-01,5,GAM,0.355,3.0,26.0,24.0,25.0,54.0,25.0,28.0,1.0,91.0,16.2,95.0,0.1
2023-09-01,5,HGM,0.435,6.0,28.0,38.5,20.0,52.5,23.0,29.0,2.0,36.0,17.75,41.0,1.7
2023-09-01,5,INN,0.14,3.0,19.0,24.0,32.0,22.0,12.0,9.0,1.0,92.0,9.4,162.0,0.2
2023-09-01,5,LAA,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,79.0,15.2,117.0,0.4
2023-09-01,5,MER,0.43,5.0,27.0,35.0,21.0,43.0,25.0,15.0,2.0,82.0,16.4,157.0,0.5
2023-09-01,5,MGH,0.45,6.5,26.0,35.5,25.0,45.0,23.0,16.0,1.0,35.5,19.9,351.0,0.2
2023-09-01,5,MON,0.29,2.0,13.0,15.0,34.0,45.0,24.5,16.0,1.0,88.0,14.3,111.0,0.5
2023-09-01,5,MPA,0.24,3.0,3.0,24.0,44.0,29.5,17.0,11.0,1.0,83.0,11.8,149.0,3.0
2023-09-01,5,NEZ,0.43,2.0,23.0,26.0,26.0,62.0,22.5,16.0,2.0,72.0,16.0,132.0,1.9
2023-09-01,5,PED,0.27,2.0,16.0,18.0,31.0,37.0,22.0,15.5,1.0,88.0,13.5,59.0,0.5
2023-09-01,5,SAC,0.355,2.0,17.0,18.5,35.5,45.0,30.0,16.0,1.0,78.0,12.6,125.0,1.5
2023-09-01,5,SAG,0.39,3.0,22.0,28.0,23.0,36.0,17.0,16.0,1.0,93.0,16.0,101.0,0.2
2023-09-01,5,SFE,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-09-01,5,TAH,0.29,1.0,10.0,12.0,28.0,64.0,23.0,16.0,1.0,82.0,13.2,73.0,0.2
2023-09-01,5,TLA,0.475,9.0,29.0,42.5,20.0,56.5,25.0,26.0,2.0,79.0,15.2,25.0,0.6
2023-09-01,5,UAX,0.27,1.0,15.0,18.0,32.0,45.0,27.0,16.0,1.0,88.0,13.9,88.0,0.5
2023-09-01,5,UIZ,0.29,2.0,16.0,18.0,30.0,40.0,21.0,17.0,1.0,54.0,18.1,172.0,1.9
2023-09-01,5,VIF,0.4,4.0,21.0,28.0,21.0,71.0,23.0,16.0,2.0,43.0,17.299999999999997,284.0,1.4
2023-09-01,5,XAL,0.48,7.0,29.0,42.0,24.0,45.0,23.0,16.0,2.0,51.0,17.4,163.0,1.8
2023-09-01,6,ACO,0.21,2.0,15.5,21.5,27.5,63.0,23.0,16.0,1.0,95.0,13.1,2.0,0.1
2023-09-01,6,AJM,0.27,1.0,10.0,12.0,47.0,29.0,19.0,9.0,1.0,96.0,8.1,276.0,0.8
2023-09-01,6,AJU,0.355,3.0,19.0,24.0,32.0,45.0,23.0,16.0,1.0,99.0,9.5,33.0,1.6
2023-09-01,6,BJU,0.38,3.0,21.0,24.0,23.0,42.0,21.0,17.0,1.0,46.0,17.85,60.0,0.8
2023-09-01,6,CHO,0.34,7.0,15.0,22.5,26.0,52.0,23.0,16.0,1.0,81.0,15.1,114.0,1.3
2023-09-01,6,CUA,0.29,2.0,13.0,15.0,38.5,29.0,23.0,16.0,1.0,83.0,12.9,15.0,0.7
2023-09-01,6,CUT,0.46,3.0,19.0,23.0,24.0,45.0,23.0,16.0,2.0,88.0,12.8,3.0,0.5
2023-09-01,6,FAC,0.5,7.0,24.0,35.0,19.0,50.0,23.0,16.0,2.0,90.0,12.9,139.0,0.6
2023-09-01,6,FAR,0.3,3.0,17.0,24.0,24.0,45.0,26.0,16.0,1.0,81.0,17.0,63.0,1.3
2023-09-01,6,GAM,0.355,3.0,26.0,24.0,25.0,54.0,25.0,28.0,1.0,92.0,16.1,70.0,0.5
2023-09-01,6,HGM,0.435,6.0,28.0,38.5,20.0,52.5,23.0,29.0,2.0,36.0,17.75,41.0,1.7
2023-09-01,6,INN,0.14,3.0,19.0,24.0,32.0,22.0,12.0,9.0,1.0,92.0,9.2,221.0,0.0
2023-09-01,6,LAA,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,79.0,14.9,110.0,0.5
2023-09-01,6,MER,0.43,5.0,27.0,35.0,21.0,43.0,25.0,15.0,2.0,83.0,16.2,68.0,0.5
2023-09-01,6,MGH,0.45,6.5,26.0,35.5,25.0,45.0,23.0,16.0,1.0,35.5,19.9,14.0,0.1
2023-09-01,6,MON,0.29,2.0,13.0,15.0,34.0,45.0,24.5,16.0,1.0,91.0,13.5,90.0,0.0
2023-09-01,6,MPA,0.24,3.0,3.0,24.0,44.0,29.5,17.0,11.0,1.0,82.0,11.2,150.0,2.2
2023-09-01,6,NEZ,0.43,2.0,23.0,26.0,26.0,62.0,22.5,16.0,2.0,73.0,15.8,104.0,1.7
2023-09-01,6,PED,0.27,2.0,16.0,18.0,31.0,37.0,22.0,15.5,1.0,88.0,13.6,97.0,0.4
2023-09-01,6,SAC,0.355,2.0,17.0,18.5,35.5,45.0,30.0,16.0,1.0,81.0,12.5,131.0,1.3
2023-09-01,6,SAG,0.39,3.0,22.0,28.0,23.0,36.0,17.0,16.0,1.0,97.0,15.7,63.0,0.4
2023-09-01,6,SFE,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-09-01,6,TAH,0.29,1.0,10.0,12.0,28.0,64.0,23.0,16.0,1.0,83.0,12.9,21.0,0.4
2023-09-01,6,TLA,0.475,9.0,29.0,42.5,20.0,56.5,25.0,26.0,2.0,79.0,15.1,31.0,0.8
2023-09-01,6,UAX,0.27,1.0,15.0,18.0,32.0,45.0,27.0,16.0,1.0,87.0,13.7,118.0,0.8
2023-09-01,6,UIZ,0.29,2.0,16.0,18.0,30.0,40.0,21.0,17.0,1.0,54.0,18.1,172.0,1.9
2023-09-01,6,VIF,0.4,4.0,21.0,28.0,21.0,71.0,23.0,16.0,2.0,43.0,17.299999999999997,284.0,1.4
2023-09-01,6,XAL,0.48,7.0,29.0,42.0,24.0,45.0,23.0,16.0,2.0,51.0,17.4,163.0,1.8
2023-09-01,7,ACO,0.21,2.0,15.5,21.5,27.5,63.0,23.0,16.0,1.0,97.0,12.7,311.0,1.2
2023-09-01,7,AJM,0.27,1.0,10.0,12.0,47.0,29.0,19.0,9.0,1.0,91.0,8.1,252.0,1.3
2023-09-01,7,AJU,0.355,3.0,19.0,24.0,32.0,45.0,23.0,16.0,1.0,99.0,8.9,32.0,1.6
2023-09-01,7,BJU,0.38,3.0,21.0,24.0,23.0,42.0,21.0,17.0,1.0,46.0,17.85,73.0,0.8
2023-09-01,7,CHO,0.34,7.0,15.0,22.5,26.0,52.0,23.0,16.0,1.0,82.0,14.6,136.0,0.6
2023-09-01,7,CUA,0.29,2.0,13.0,15.0,38.5,29.0,23.0,16.0,1.0,84.0,12.9,25.0,0.6
2023-09-01,7,CUT,0.46,3.0,19.0,23.0,24.0,45.0,23.0,16.0,2.0,88.0,13.0,324.0,1.1
2023-09-01,7,FAC,0.5,7.0,24.0,35.0,19.0,50.0,23.0,16.0,2.0,90.0,12.6,145.0,0.6
2023-09-01,7,FAR,0.3,3.0,17.0,24.0,24.0,45.0,26.0,16.0,1.0,84.0,16.6,58.0,0.8
2023-09-01,7,GAM,0.355,3.0,26.0,24.0,25.0,54.0,25.0,28.0,1.0,92.0,15.7,46.0,0.5
2023-09-01,7,HGM,0.435,6.0,28.0,38.5,20.0,52.5,23.0,29.0,2.0,36.0,17.75,41.0,1.7
2023-09-01,7,INN,0.14,3.0,19.0,24.0,32.0,22.0,12.0,9.0,1.0,92.0,9.1,193.0,0.0
2023-09-01,7,LAA,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,80.0,14.9,29.0,0.3
2023-09-01,7,MER,0.43,5.0,27.0,35.0,21.0,43.0,25.0,15.0,2.0,83.0,16.2,36.0,0.7
2023-09-01,7,MGH,0.45,6.5,26.0,35.5,25.0,45.0,23.0,16.0,1.0,35.5,19.9,21.0,0.4
2023-09-01,7,MON,0.29,2.0,13.0,15.0,34.0,45.0,24.5,16.0,1.0,93.0,12.6,88.0,0.0
2023-09-01,7,MPA,0.24,3.0,3.0,24.0,44.0,29.5,17.0,11.0,1.0,85.0,10.4,148.0,1.4
2023-09-01,7,NEZ,0.43,2.0,23.0,26.0,26.0,62.0,22.5,16.0,2.0,75.0,15.5,147.0,1.3
2023-09-01,7,PED,0.27,2.0,16.0,18.0,31.0,37.0,22.0,15.5,1.0,87.0,13.6,120.0,0.4
2023-09-01,7,SAC,0.355,2.0,17.0,18.5,35.5,45.0,30.0,16.0,1.0,82.0,12.3,277.0,1.0
2023-09-01,7,SAG,0.39,3.0,22.0,28.0,23.0,36.0,17.0,16.0,1.0,96.0,15.7,14.0,0.2
2023-09-01,7,SFE,0.355,3.0,19.0,24.0,26.0,45.0,23.0,16.0,1.0,51.0,17.4,163.0,1.8
2023-09-01,7,TAH,0.29,1.0,10.0,12.0,28.0,64.0,23.0,16.0,1.0,84.0,12.7,323.0,0.9
2023-09-01,7,TLA,0.475,9.0,29.0,42.5,20.0,56.5,25.0,26.0,2.0,79.0,15.2,0.0,1.2
2023-09-01,7,UAX,0.27,1.0,15.0,18.0,32.0,45.0,27.0,16.0,1.0,88.0,13.7,148.0,0.7
2023-09-01,7,UIZ,0.29,2.0,16.0,18.0,30.0,40.0,21.0,17.0,1.0,54.0,18.1,172.0,1.9
2023-09-01,7,VIF,0.4,4.0,21.0,28.0,21.0,71.0,23.0,16.0,2.0,43.0,17.299999999999997,284.0,1.4
2023-09-01,7,XAL,0.48,7.0,29.0,42.0,24.0,45.0,23.0,16.0,2.0,51.0,17.4,163.0,1.8
2023-09-01,8,ACO,0.21,2.0,15.5,21.5,27.5,63.0,23.0,16.0,1.0,97.0,13.6,3.0,1.3
